July 2015 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.01,0,105,0.01
CA-003,Alpine County,California,1.81,1.36,128,0.45
CA-005,Amador County,California,0.18,0.13,123,0.05
CA-007,Butte County,California,0.06,0.03,110,0.03
CA-009,Calaveras County,California,0.08,0.04,109,0.04
CA-011,Colusa County,California,0.12,0.11,126,0.01
CA-013,Contra Costa County,California,0.02,0.01,118,0.01
CA-015,Del Norte County,California,0.64,0.27,107,0.37
CA-017,El Dorado County,California,0.43,0.3,123,0.13
CA-019,Fresno County,California,0.56,0.45,128,0.11
CA-021,Glenn County,California,0.18,0.15,123,0.03
CA-023,Humboldt County,California,0.38,0.24,116,0.14
CA-025,Imperial County,California,0.37,0.19,108,0.18
CA-027,Inyo County,California,1.12,0.83,127,0.29
CA-029,Kern County,California,0.5,0.45,129,0.05
CA-031,Kings County,California,0.08,0.07,128,0.01
CA-033,Lake County,California,0.17,0.15,128,0.02
CA-035,Lassen County,California,1.36,1.05,128,0.31
CA-037,Los Angeles County,California,0.36,0.33,129,0.03
CA-039,Madera County,California,0.51,0.42,128,0.09
CA-041,Marin County,California,0.07,0.06,125,0.01
CA-043,Mariposa County,California,0.66,0.57,129,0.09
CA-045,Mendocino County,California,0.24,0.2,127,0.04
CA-047,Merced County,California,0.01,0.01,118,0
CA-049,Modoc County,California,1.32,0.93,125,0.39
CA-051,Mono County,California,1.66,1.19,126,0.47
CA-053,Monterey County,California,0.13,0.12,127,0.01
CA-055,Napa County,California,0.06,0.05,127,0.01
CA-057,Nevada County,California,0.46,0.34,125,0.12
CA-059,Orange County,California,0.19,0.17,129,0.02
CA-061,Placer County,California,0.3,0.21,123,0.09
CA-063,Plumas County,California,0.94,0.72,125,0.22
CA-065,Riverside County,California,0.75,0.49,123,0.26
CA-067,Sacramento County,California,0.01,0,105,0.01
CA-069,San Benito County,California,0.03,0.02,115,0.01
CA-071,San Bernardino County,California,1.2,0.84,127,0.36
CA-073,San Diego County,California,0.72,0.52,127,0.2
CA-075,San Francisco County,California,0.06,0.05,122,0.01
CA-077,San Joaquin County,California,0.01,0,111,0.01
CA-079,San Luis Obispo County,California,0.13,0.12,129,0.01
CA-081,San Mateo County,California,0.05,0.03,110,0.02
CA-083,Santa Barbara County,California,0.14,0.12,126,0.02
CA-085,Santa Clara County,California,0.02,0.01,108,0.01
CA-087,Santa Cruz County,California,0.06,0.04,110,0.02
CA-089,Shasta County,California,0.46,0.3,118,0.16
CA-091,Sierra County,California,0.99,0.76,127,0.23
CA-093,Siskiyou County,California,1.03,0.67,122,0.36
CA-095,Solano County,California,0.02,0.02,122,0
CA-097,Sonoma County,California,0.08,0.07,126,0.01
CA-099,Stanislaus County,California,0.01,0,116,0.01
CA-101,Sutter County,California,0.01,0.01,112,0
CA-103,Tehama County,California,0.18,0.11,117,0.07
CA-105,Trinity County,California,0.76,0.57,127,0.19
CA-107,Tulare County,California,1.04,0.91,129,0.13
CA-109,Tuolumne County,California,0.93,0.76,128,0.17
CA-111,Ventura County,California,0.29,0.27,129,0.02
CA-113,Yolo County,California,0.02,0.01,119,0.01
CA-115,Yuba County,California,0.03,0.02,115,0.01
