October 2015 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.08,-0.84,23,0.92
CA-003,Alpine County,California,2.4,0.56,86,1.84
CA-005,Amador County,California,1.89,0.09,84,1.8
CA-007,Butte County,California,0.64,-1.75,32,2.39
CA-009,Calaveras County,California,1.8,0.04,82,1.76
CA-011,Colusa County,California,0.07,-1.04,20,1.11
CA-013,Contra Costa County,California,0.07,-0.81,21,0.88
CA-015,Del Norte County,California,2.04,-3.49,24,5.53
CA-017,El Dorado County,California,2.07,-0.27,71,2.34
CA-019,Fresno County,California,1.16,0.29,88,0.87
CA-021,Glenn County,California,0.11,-1.23,20,1.34
CA-023,Humboldt County,California,1.1,-2.91,26,4.01
CA-025,Imperial County,California,0.17,-0.07,85,0.24
CA-027,Inyo County,California,1.44,1.12,127,0.32
CA-029,Kern County,California,0.58,0.21,99,0.37
CA-031,Kings County,California,0.58,0.22,100,0.36
CA-033,Lake County,California,0.26,-2.02,22,2.28
CA-035,Lassen County,California,1.08,-0.21,66,1.29
CA-037,Los Angeles County,California,0.6,0.09,93,0.51
CA-039,Madera County,California,1.22,0.14,76,1.08
CA-041,Marin County,California,0.06,-1.68,15,1.74
CA-043,Mariposa County,California,1.72,0.16,76,1.56
CA-045,Mendocino County,California,0.3,-2.58,16,2.88
CA-047,Merced County,California,0.42,-0.1,68,0.52
CA-049,Modoc County,California,0.91,-0.34,57,1.25
CA-051,Mono County,California,1.43,0.63,101,0.8
CA-053,Monterey County,California,0.43,-0.31,59,0.74
CA-055,Napa County,California,0.21,-1.29,25,1.5
CA-057,Nevada County,California,1.64,-1.11,54,2.75
CA-059,Orange County,California,0.38,-0.1,81,0.48
CA-061,Placer County,California,1.83,-0.66,61,2.49
CA-063,Plumas County,California,1.73,-0.63,61,2.36
CA-065,Riverside County,California,0.76,0.35,102,0.41
CA-067,Sacramento County,California,0.3,-0.61,45,0.91
CA-069,San Benito County,California,0.52,-0.14,70,0.66
CA-071,San Bernardino County,California,0.9,0.53,114,0.37
CA-073,San Diego County,California,0.63,0.03,85,0.6
CA-075,San Francisco County,California,0.02,-1.18,11,1.2
CA-077,San Joaquin County,California,0.22,-0.47,38,0.69
CA-079,San Luis Obispo County,California,0.14,-0.52,44,0.66
CA-081,San Mateo County,California,0.1,-1.24,19,1.34
CA-083,Santa Barbara County,California,0.18,-0.48,44,0.66
CA-085,Santa Clara County,California,0.28,-0.75,41,1.03
CA-087,Santa Cruz County,California,0.1,-1.33,22,1.43
CA-089,Shasta County,California,0.88,-1.62,35,2.5
CA-091,Sierra County,California,1.81,-0.79,59,2.6
CA-093,Siskiyou County,California,0.86,-1.75,26,2.61
CA-095,Solano County,California,0.21,-0.72,39,0.93
CA-097,Sonoma County,California,0.18,-1.96,20,2.14
CA-099,Stanislaus County,California,0.39,-0.24,63,0.63
CA-101,Sutter County,California,0.08,-0.94,20,1.02
CA-103,Tehama County,California,0.62,-1.51,31,2.13
CA-105,Trinity County,California,0.92,-2.57,31,3.49
CA-107,Tulare County,California,2.45,1.57,116,0.88
CA-109,Tuolumne County,California,2.34,0.28,79,2.06
CA-111,Ventura County,California,0.29,-0.32,62,0.61
CA-113,Yolo County,California,0.18,-0.76,32,0.94
CA-115,Yuba County,California,0.49,-1.49,31,1.98
