April 2015 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,1.15,-0.19,71,1.34
CA-003,Alpine County,California,2.52,-0.29,74,2.81
CA-005,Amador County,California,3.09,0.13,78,2.96
CA-007,Butte County,California,2.24,-1,56,3.24
CA-009,Calaveras County,California,2.64,-0.16,73,2.8
CA-011,Colusa County,California,1.78,0.46,96,1.32
CA-013,Contra Costa County,California,1.09,-0.13,70,1.22
CA-015,Del Norte County,California,4.36,-1.36,55,5.72
CA-017,El Dorado County,California,3.41,-0.21,73,3.62
CA-019,Fresno County,California,1.01,-0.71,51,1.72
CA-021,Glenn County,California,1.7,0.02,82,1.68
CA-023,Humboldt County,California,3.29,-1.17,51,4.46
CA-025,Imperial County,California,0.02,-0.08,56,0.1
CA-027,Inyo County,California,0.06,-0.38,22,0.44
CA-029,Kern County,California,0.21,-0.55,28,0.76
CA-031,Kings County,California,0.48,-0.16,72,0.64
CA-033,Lake County,California,2.52,-0.36,71,2.88
CA-035,Lassen County,California,0.91,-0.6,39,1.51
CA-037,Los Angeles County,California,0.23,-0.89,33,1.12
CA-039,Madera County,California,1.69,-0.34,69,2.03
CA-041,Marin County,California,1.88,-0.35,70,2.23
CA-043,Mariposa County,California,2.11,-0.62,66,2.73
CA-045,Mendocino County,California,3.08,-0.35,66,3.43
CA-047,Merced County,California,0.66,-0.26,61,0.92
CA-049,Modoc County,California,0.77,-0.71,25,1.48
CA-051,Mono County,California,0.77,-0.34,56,1.11
CA-053,Monterey County,California,1.24,-0.17,73,1.41
CA-055,Napa County,California,1.63,-0.28,71,1.91
CA-057,Nevada County,California,3.29,-0.5,68,3.79
CA-059,Orange County,California,0.22,-0.78,37,1
CA-061,Placer County,California,3.23,-0.29,68,3.52
CA-063,Plumas County,California,1.86,-1.07,50,2.93
CA-065,Riverside County,California,0.2,-0.33,46,0.53
CA-067,Sacramento County,California,1.94,0.52,99,1.42
CA-069,San Benito County,California,0.95,-0.31,65,1.26
CA-071,San Bernardino County,California,0.19,-0.19,59,0.38
CA-073,San Diego County,California,0.31,-0.76,33,1.07
CA-075,San Francisco County,California,1.54,-0,80,1.54
CA-077,San Joaquin County,California,1.04,-0.03,74,1.07
CA-079,San Luis Obispo County,California,0.72,-0.55,61,1.27
CA-081,San Mateo County,California,1.51,-0.41,67,1.92
CA-083,Santa Barbara County,California,0.37,-1.01,40,1.38
CA-085,Santa Clara County,California,1.28,-0.38,63,1.66
CA-087,Santa Cruz County,California,1.85,-0.35,67,2.2
CA-089,Shasta County,California,1.64,-1.57,35,3.21
CA-091,Sierra County,California,2.6,-0.72,58,3.32
CA-093,Siskiyou County,California,1.15,-1.56,24,2.71
CA-095,Solano County,California,1.18,-0.06,77,1.24
CA-097,Sonoma County,California,2.07,-0.65,64,2.72
CA-099,Stanislaus County,California,0.77,-0.27,60,1.04
CA-101,Sutter County,California,1.52,0.25,94,1.27
CA-103,Tehama County,California,1.76,-0.92,49,2.68
CA-105,Trinity County,California,2.03,-1.98,36,4.01
CA-107,Tulare County,California,0.87,-1.17,41,2.04
CA-109,Tuolumne County,California,3.29,-0.1,73,3.39
CA-111,Ventura County,California,0.32,-1.11,38,1.43
CA-113,Yolo County,California,1.31,0.07,84,1.24
CA-115,Yuba County,California,2.75,-0.03,81,2.78
