April 2022 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,69.2,3.3,106,65.9
CA-003,Alpine County,California,50.7,0.4,69,50.3
CA-005,Amador County,California,66.6,1.3,78,65.3
CA-007,Butte County,California,70.5,2.9,93,67.6
CA-009,Calaveras County,California,67.3,1.5,79,65.8
CA-011,Colusa County,California,73.4,2.8,93,70.6
CA-013,Contra Costa County,California,70.8,3,99,67.8
CA-015,Del Norte County,California,55.5,-1.3,43,56.8
CA-017,El Dorado County,California,60.9,0.6,72,60.3
CA-019,Fresno County,California,66.5,2.8,100,63.7
CA-021,Glenn County,California,70.7,2.8,90,67.9
CA-023,Humboldt County,California,60.2,0.6,75,59.6
CA-025,Imperial County,California,89.4,4.7,119,84.7
CA-027,Inyo County,California,74.1,4,107,70.1
CA-029,Kern County,California,73.4,3.4,100,70
CA-031,Kings County,California,76.8,2.6,97,74.2
CA-033,Lake County,California,64.3,1,76,63.3
CA-035,Lassen County,California,54.9,-0.8,56,55.7
CA-037,Los Angeles County,California,73.3,5.7,118,67.6
CA-039,Madera County,California,66.5,2,89,64.5
CA-041,Marin County,California,62.5,1.1,78,61.4
CA-043,Mariposa County,California,63.1,0.1,59,63
CA-045,Mendocino County,California,62.7,0.8,73,61.9
CA-047,Merced County,California,73.4,1.9,88,71.5
CA-049,Modoc County,California,53.8,-1.4,49,55.2
CA-051,Mono County,California,55.7,2.4,88,53.3
CA-053,Monterey County,California,70.1,2.4,100,67.7
CA-055,Napa County,California,69.8,2.3,90,67.5
CA-057,Nevada County,California,59.3,0.4,66,58.9
CA-059,Orange County,California,75,5.6,123,69.4
CA-061,Placer County,California,61.3,0.7,71,60.6
CA-063,Plumas County,California,55.4,0.1,66,55.3
CA-065,Riverside County,California,82.4,5.4,118,77
CA-067,Sacramento County,California,75,3.3,100,71.7
CA-069,San Benito County,California,68.3,2.2,91,66.1
CA-071,San Bernardino County,California,80.2,5.3,117,74.9
CA-073,San Diego County,California,75,5,116,70
CA-075,San Francisco County,California,63.3,0.9,77,62.4
CA-077,San Joaquin County,California,75.6,4.2,108,71.4
CA-079,San Luis Obispo County,California,72.1,4.7,113,67.4
CA-081,San Mateo County,California,64.1,1.3,79,62.8
CA-083,Santa Barbara County,California,69.3,5.6,119,63.7
CA-085,Santa Clara County,California,67.4,2.3,97,65.1
CA-087,Santa Cruz County,California,66.2,1.7,86,64.5
CA-089,Shasta County,California,62.9,0.1,63,62.8
CA-091,Sierra County,California,54.6,0.3,67,54.3
CA-093,Siskiyou County,California,53.8,-1.8,45,55.6
CA-095,Solano County,California,72.9,2.8,94,70.1
CA-097,Sonoma County,California,65.8,1.5,85,64.3
CA-099,Stanislaus County,California,73,2.5,95,70.5
CA-101,Sutter County,California,75.9,3.4,98,72.5
CA-103,Tehama County,California,67.4,2.2,84,65.2
CA-105,Trinity County,California,60.1,0.8,70,59.3
CA-107,Tulare County,California,64.6,2.9,97,61.7
CA-109,Tuolumne County,California,57.2,0.1,62,57.1
CA-111,Ventura County,California,68,4.8,110,63.2
CA-113,Yolo County,California,74.3,2.8,94,71.5
CA-115,Yuba County,California,70.7,2,86,68.7
