November 2022 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,61.5,-1.4,40,62.9
CA-003,Alpine County,California,43.5,-3.6,26,47.1
CA-005,Amador County,California,57.8,-3.2,27,61
CA-007,Butte County,California,59.5,-1.5,44,61
CA-009,Calaveras County,California,58.3,-3.1,29,61.4
CA-011,Colusa County,California,62.3,-1.1,52,63.4
CA-013,Contra Costa County,California,61.7,-1.5,39,63.2
CA-015,Del Norte County,California,51.1,0.4,65,50.7
CA-017,El Dorado County,California,53.4,-3.3,26,56.7
CA-019,Fresno County,California,56.4,-2.3,33,58.7
CA-021,Glenn County,California,60.4,-0.9,53,61.3
CA-023,Humboldt County,California,51.9,-1.9,23,53.8
CA-025,Imperial County,California,73.4,-2.8,25,76.2
CA-027,Inyo County,California,58,-3.6,21,61.6
CA-029,Kern County,California,61.9,-2.4,29,64.3
CA-031,Kings County,California,63.9,-1.8,32,65.7
CA-033,Lake County,California,57.4,-1.6,41,59
CA-035,Lassen County,California,43.6,-4.7,10,48.3
CA-037,Los Angeles County,California,65.1,-1,49,66.1
CA-039,Madera County,California,57.4,-1.9,40,59.3
CA-041,Marin County,California,59.7,-1.4,43,61.1
CA-043,Mariposa County,California,56.1,-2.9,31,59
CA-045,Mendocino County,California,56.7,-1.9,35,58.6
CA-047,Merced County,California,62.7,-1.4,42,64.1
CA-049,Modoc County,California,43.6,-3.8,25,47.4
CA-051,Mono County,California,45.8,-3.2,31,49
CA-053,Monterey County,California,64.9,-1.6,43,66.5
CA-055,Napa County,California,61.8,-1.2,45,63
CA-057,Nevada County,California,50.7,-4.7,15,55.4
CA-059,Orange County,California,70.8,-0.5,53,71.3
CA-061,Placer County,California,52.9,-3.7,20,56.6
CA-063,Plumas County,California,44.6,-5,9,49.6
CA-065,Riverside County,California,68.1,-3,24,71.1
CA-067,Sacramento County,California,63.8,-1,48,64.8
CA-069,San Benito County,California,62.4,-1.3,45,63.7
CA-071,San Bernardino County,California,63.1,-3.5,21,66.6
CA-073,San Diego County,California,67.2,-2.2,31,69.4
CA-075,San Francisco County,California,60.1,-1.7,33,61.8
CA-077,San Joaquin County,California,63.7,-0.5,54,64.2
CA-079,San Luis Obispo County,California,65,-0.9,52,65.9
CA-081,San Mateo County,California,60.2,-2.5,21,62.7
CA-083,Santa Barbara County,California,64.5,-0.9,50,65.4
CA-085,Santa Clara County,California,61,-1.8,36,62.8
CA-087,Santa Cruz County,California,62.1,-2,32,64.1
CA-089,Shasta County,California,53,-2.8,28,55.8
CA-091,Sierra County,California,45.5,-4.6,14,50.1
CA-093,Siskiyou County,California,45.2,-2.7,22,47.9
CA-095,Solano County,California,63,-1.4,39,64.4
CA-097,Sonoma County,California,60.8,-1.5,41,62.3
CA-099,Stanislaus County,California,62,-1.5,40,63.5
CA-101,Sutter County,California,63.8,-1.1,51,64.9
CA-103,Tehama County,California,57.2,-1.8,42,59
CA-105,Trinity County,California,50.4,-1.2,45,51.6
CA-107,Tulare County,California,54.9,-2.4,31,57.3
CA-109,Tuolumne County,California,50,-4,21,54
CA-111,Ventura County,California,64.6,0.1,66,64.5
CA-113,Yolo County,California,63.6,-1,49,64.6
CA-115,Yuba County,California,59.9,-2.9,26,62.8
