April 2021 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.1,-1.24,4,1.34
CA-003,Alpine County,California,0.9,-1.91,19,2.81
CA-005,Amador County,California,0.35,-2.61,6,2.96
CA-007,Butte County,California,0.51,-2.73,10,3.24
CA-009,Calaveras County,California,0.24,-2.56,4,2.8
CA-011,Colusa County,California,0.15,-1.17,10,1.32
CA-013,Contra Costa County,California,0.06,-1.16,4,1.22
CA-015,Del Norte County,California,1.25,-4.47,8,5.72
CA-017,El Dorado County,California,0.66,-2.96,6,3.62
CA-019,Fresno County,California,0.18,-1.54,9,1.72
CA-021,Glenn County,California,0.26,-1.42,11,1.68
CA-023,Humboldt County,California,0.91,-3.55,10,4.46
CA-025,Imperial County,California,0.01,-0.09,33,0.1
CA-027,Inyo County,California,0.04,-0.4,15,0.44
CA-029,Kern County,California,0.2,-0.56,26,0.76
CA-031,Kings County,California,0.13,-0.51,25,0.64
CA-033,Lake County,California,0.41,-2.47,13,2.88
CA-035,Lassen County,California,0.53,-0.98,16,1.51
CA-037,Los Angeles County,California,0.04,-1.08,10,1.12
CA-039,Madera County,California,0.29,-1.74,13,2.03
CA-041,Marin County,California,0.09,-2.14,4,2.23
CA-043,Mariposa County,California,0.55,-2.18,14,2.73
CA-045,Mendocino County,California,0.72,-2.71,15,3.43
CA-047,Merced County,California,0.02,-0.9,4,0.92
CA-049,Modoc County,California,0.74,-0.74,23,1.48
CA-051,Mono County,California,0.19,-0.92,13,1.11
CA-053,Monterey County,California,0.05,-1.36,4,1.41
CA-055,Napa County,California,0.15,-1.76,5,1.91
CA-057,Nevada County,California,0.59,-3.2,8,3.79
CA-059,Orange County,California,0.02,-0.98,8,1
CA-061,Placer County,California,0.59,-2.93,9,3.52
CA-063,Plumas County,California,0.76,-2.17,14,2.93
CA-065,Riverside County,California,0.05,-0.48,20,0.53
CA-067,Sacramento County,California,0.03,-1.39,3,1.42
CA-069,San Benito County,California,0.04,-1.22,4,1.26
CA-071,San Bernardino County,California,0.01,-0.37,7,0.38
CA-073,San Diego County,California,0.18,-0.89,23,1.07
CA-075,San Francisco County,California,0.11,-1.43,6,1.54
CA-077,San Joaquin County,California,0.07,-1,5,1.07
CA-079,San Luis Obispo County,California,0.08,-1.19,12,1.27
CA-081,San Mateo County,California,0.08,-1.84,3,1.92
CA-083,Santa Barbara County,California,0.1,-1.28,19,1.38
CA-085,Santa Clara County,California,0.15,-1.51,7,1.66
CA-087,Santa Cruz County,California,0.09,-2.11,3,2.2
CA-089,Shasta County,California,0.79,-2.42,15,3.21
CA-091,Sierra County,California,0.7,-2.62,9,3.32
CA-093,Siskiyou County,California,0.59,-2.12,6,2.71
CA-095,Solano County,California,0.06,-1.18,3,1.24
CA-097,Sonoma County,California,0.23,-2.49,6,2.72
CA-099,Stanislaus County,California,0.06,-0.98,6,1.04
CA-101,Sutter County,California,0.07,-1.2,5,1.27
CA-103,Tehama County,California,0.63,-2.05,16,2.68
CA-105,Trinity County,California,0.92,-3.09,14,4.01
CA-107,Tulare County,California,0.29,-1.75,16,2.04
CA-109,Tuolumne County,California,0.85,-2.54,15,3.39
CA-111,Ventura County,California,0.05,-1.38,12,1.43
CA-113,Yolo County,California,0.07,-1.17,5,1.24
CA-115,Yuba County,California,0.31,-2.47,3,2.78
