December 2021 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,6.46,3.24,113,3.22
CA-003,Alpine County,California,12.72,7.02,119,5.7
CA-005,Amador County,California,11.03,5.53,117,5.5
CA-007,Butte County,California,10.87,3.29,96,7.58
CA-009,Calaveras County,California,10.64,5.33,117,5.31
CA-011,Colusa County,California,5.88,1.72,95,4.16
CA-013,Contra Costa County,California,6.22,3.01,113,3.21
CA-015,Del Norte County,California,12.89,-0.51,67,13.4
CA-017,El Dorado County,California,14.24,7.13,116,7.11
CA-019,Fresno County,California,7.09,4.11,119,2.98
CA-021,Glenn County,California,5.45,0.74,82,4.71
CA-023,Humboldt County,California,11.49,0.33,73,11.17
CA-025,Imperial County,California,0.32,-0.23,69,0.55
CA-027,Inyo County,California,1.89,1.11,119,0.78
CA-029,Kern County,California,3.35,2.02,123,1.33
CA-031,Kings County,California,3.09,2,125,1.09
CA-033,Lake County,California,10.77,2.62,89,8.15
CA-035,Lassen County,California,5.63,2.63,112,3
CA-037,Los Angeles County,California,7.71,5.28,127,2.43
CA-039,Madera County,California,7.82,4.31,119,3.51
CA-041,Marin County,California,10.42,4.04,102,6.38
CA-043,Mariposa County,California,10.64,5.45,115,5.19
CA-045,Mendocino County,California,12.18,2.79,90,9.4
CA-047,Merced County,California,4,2.22,120,1.78
CA-049,Modoc County,California,3.41,1.08,103,2.33
CA-051,Mono County,California,5.59,3.39,118,2.2
CA-053,Monterey County,California,8.21,4.78,119,3.43
CA-055,Napa County,California,8.82,3.18,96,5.64
CA-057,Nevada County,California,16.36,8.32,117,8.04
CA-059,Orange County,California,5.17,3.08,119,2.09
CA-061,Placer County,California,15.24,7.92,120,7.32
CA-063,Plumas County,California,12.97,6.34,114,6.63
CA-065,Riverside County,California,1.85,0.62,97,1.23
CA-067,Sacramento County,California,6.36,3.41,118,2.95
CA-069,San Benito County,California,6.27,3.46,116,2.81
CA-071,San Bernardino County,California,1.56,0.68,107,0.88
CA-073,San Diego County,California,4.16,1.98,110,2.18
CA-075,San Francisco County,California,9.59,5.3,120,4.29
CA-077,San Joaquin County,California,4.65,2.37,114,2.28
CA-079,San Luis Obispo County,California,7.23,4.39,121,2.84
CA-081,San Mateo County,California,11.27,6.16,120,5.11
CA-083,Santa Barbara County,California,7.78,4.89,124,2.89
CA-085,Santa Clara County,California,9.44,5.33,119,4.11
CA-087,Santa Cruz County,California,14.36,8.36,119,6
CA-089,Shasta County,California,7.79,1.12,85,6.67
CA-091,Sierra County,California,15.89,8.68,122,7.21
CA-093,Siskiyou County,California,6.28,-0.07,75,6.35
CA-095,Solano County,California,6.84,3.34,112,3.5
CA-097,Sonoma County,California,10.21,2.65,92,7.56
CA-099,Stanislaus County,California,5.31,3.09,122,2.22
CA-101,Sutter County,California,5.52,2.33,104,3.19
CA-103,Tehama County,California,7.99,1.81,91,6.18
CA-105,Trinity County,California,10.36,0.31,77,10.05
CA-107,Tulare County,California,9.32,5.98,126,3.34
CA-109,Tuolumne County,California,12.98,6.61,115,6.37
CA-111,Ventura County,California,11.99,8.81,129,3.18
CA-113,Yolo County,California,7.24,3.63,114,3.62
CA-115,Yuba County,California,10.7,4.52,105,6.18
