January 2023 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,9.29,5.32,125,3.97
CA-003,Alpine County,California,14.68,8.08,121,6.6
CA-005,Amador County,California,14.07,7.37,120,6.7
CA-007,Butte County,California,14.18,5.45,108,8.73
CA-009,Calaveras County,California,13.91,7.25,119,6.66
CA-011,Colusa County,California,9.72,5.26,119,4.46
CA-013,Contra Costa County,California,9.29,5.2,123,4.09
CA-015,Del Norte County,California,13.89,-0.01,75,13.9
CA-017,El Dorado County,California,16.25,7.82,116,8.43
CA-019,Fresno County,California,11.5,7.75,127,3.75
CA-021,Glenn County,California,11.83,6.67,125,5.16
CA-023,Humboldt County,California,15.56,3.9,97,11.66
CA-025,Imperial County,California,0.63,0.1,86,0.53
CA-027,Inyo County,California,2.95,1.92,123,1.03
CA-029,Kern County,California,3.68,1.92,115,1.76
CA-031,Kings County,California,3.5,1.97,121,1.53
CA-033,Lake County,California,18.22,9.17,121,9.05
CA-035,Lassen County,California,4.76,1.43,103,3.33
CA-037,Los Angeles County,California,8.89,5.6,122,3.29
CA-039,Madera County,California,9.58,5.14,118,4.44
CA-041,Marin County,California,13.73,5.94,114,7.79
CA-043,Mariposa County,California,14.32,7.95,119,6.37
CA-045,Mendocino County,California,17.33,6.86,114,10.47
CA-047,Merced County,California,6.08,3.82,125,2.26
CA-049,Modoc County,California,2.33,-0.37,75,2.7
CA-051,Mono County,California,8.09,5.45,124,2.64
CA-053,Monterey County,California,9.94,5.55,120,4.39
CA-055,Napa County,California,13.09,6.22,115,6.87
CA-057,Nevada County,California,16.46,6.85,108,9.61
CA-059,Orange County,California,6.33,3.47,115,2.86
CA-061,Placer County,California,15.74,7.03,114,8.71
CA-063,Plumas County,California,14,6.24,112,7.76
CA-065,Riverside County,California,2.61,1.07,106,1.54
CA-067,Sacramento County,California,7.91,4.01,116,3.9
CA-069,San Benito County,California,7.91,4.46,122,3.45
CA-071,San Bernardino County,California,1.86,0.69,101,1.17
CA-073,San Diego County,California,7.77,5.03,124,2.74
CA-075,San Francisco County,California,10.35,5.08,118,5.27
CA-077,San Joaquin County,California,7.09,4.16,125,2.93
CA-079,San Luis Obispo County,California,10.79,7.08,125,3.71
CA-081,San Mateo County,California,11.76,5.56,115,6.2
CA-083,Santa Barbara County,California,12.74,8.67,125,4.07
CA-085,Santa Clara County,California,10.09,5.25,118,4.84
CA-087,Santa Cruz County,California,13.73,6.54,116,7.19
CA-089,Shasta County,California,12.13,4.51,111,7.62
CA-091,Sierra County,California,14.8,6.23,110,8.57
CA-093,Siskiyou County,California,7.5,0.76,85,6.74
CA-095,Solano County,California,9.61,5.24,121,4.37
CA-097,Sonoma County,California,16.85,7.73,117,9.12
CA-099,Stanislaus County,California,6.72,3.96,125,2.76
CA-101,Sutter County,California,8.92,4.99,122,3.93
CA-103,Tehama County,California,11.91,5.05,116,6.86
CA-105,Trinity County,California,18.02,7.25,114,10.77
CA-107,Tulare County,California,11.28,7.16,127,4.12
CA-109,Tuolumne County,California,17.46,9.78,120,7.68
CA-111,Ventura County,California,14.22,9.78,124,4.44
CA-113,Yolo County,California,9.44,5.19,120,4.25
CA-115,Yuba County,California,12.57,5.14,110,7.43
