September 2023 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.05,-0.17,61,0.22
CA-003,Alpine County,California,1.16,0.33,102,0.83
CA-005,Amador County,California,0.45,-0.1,88,0.55
CA-007,Butte County,California,1.04,0.39,104,0.65
CA-009,Calaveras County,California,0.48,0.01,96,0.47
CA-011,Colusa County,California,0.16,-0.11,75,0.27
CA-013,Contra Costa County,California,0.04,-0.15,59,0.19
CA-015,Del Norte County,California,2.1,0.32,92,1.78
CA-017,El Dorado County,California,1.01,0.27,103,0.74
CA-019,Fresno County,California,0.21,-0.18,75,0.39
CA-021,Glenn County,California,0.39,0.01,89,0.38
CA-023,Humboldt County,California,2.54,1.47,114,1.07
CA-025,Imperial County,California,0.65,0.38,114,0.27
CA-027,Inyo County,California,0.29,0.01,91,0.28
CA-029,Kern County,California,0.02,-0.16,52,0.18
CA-031,Kings County,California,0.01,-0.12,55,0.13
CA-033,Lake County,California,0.39,-0.1,86,0.49
CA-035,Lassen County,California,1.4,0.77,112,0.63
CA-037,Los Angeles County,California,0.15,-0.06,87,0.21
CA-039,Madera County,California,0.43,0.02,92,0.41
CA-041,Marin County,California,0.22,-0.08,82,0.3
CA-043,Mariposa County,California,0.75,0.23,102,0.52
CA-045,Mendocino County,California,0.75,0.09,95,0.66
CA-047,Merced County,California,0.03,-0.13,60,0.16
CA-049,Modoc County,California,1.11,0.42,105,0.69
CA-051,Mono County,California,0.82,0.29,104,0.53
CA-053,Monterey County,California,0.08,-0.12,80,0.2
CA-055,Napa County,California,0.17,-0.12,82,0.29
CA-057,Nevada County,California,1.09,0.29,102,0.8
CA-059,Orange County,California,0.08,-0.12,81,0.2
CA-061,Placer County,California,1.04,0.33,103,0.71
CA-063,Plumas County,California,1.72,0.88,109,0.84
CA-065,Riverside County,California,0.68,0.34,113,0.34
CA-067,Sacramento County,California,0.1,-0.12,75,0.22
CA-069,San Benito County,California,0.06,-0.14,70,0.2
CA-071,San Bernardino County,California,0.4,0.06,91,0.34
CA-073,San Diego County,California,0.2,-0.08,80,0.28
CA-075,San Francisco County,California,0.14,-0.11,77,0.25
CA-077,San Joaquin County,California,0.04,-0.15,61,0.19
CA-079,San Luis Obispo County,California,0.06,-0.12,89,0.18
CA-081,San Mateo County,California,0.16,-0.1,81,0.26
CA-083,Santa Barbara County,California,0.09,-0.07,89,0.16
CA-085,Santa Clara County,California,0.1,-0.14,75,0.24
CA-087,Santa Cruz County,California,0.15,-0.13,78,0.28
CA-089,Shasta County,California,1.49,0.62,107,0.87
CA-091,Sierra County,California,1.51,0.64,106,0.87
CA-093,Siskiyou County,California,1.3,0.36,98,0.94
CA-095,Solano County,California,0.11,-0.09,79,0.2
CA-097,Sonoma County,California,0.34,-0.05,89,0.39
CA-099,Stanislaus County,California,0.06,-0.11,72,0.17
CA-101,Sutter County,California,0.29,0.02,91,0.27
CA-103,Tehama County,California,0.86,0.23,98,0.63
CA-105,Trinity County,California,2.19,1.21,111,0.98
CA-107,Tulare County,California,0.08,-0.29,59,0.37
CA-109,Tuolumne County,California,1,0.26,103,0.74
CA-111,Ventura County,California,0.1,-0.12,85,0.22
CA-113,Yolo County,California,0.09,-0.13,73,0.22
CA-115,Yuba County,California,0.61,0.1,94,0.51
