August 2023 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.01,-0.02,89,0.03
CA-003,Alpine County,California,1.81,1.37,124,0.44
CA-005,Amador County,California,0.37,0.3,123,0.07
CA-007,Butte County,California,0.34,0.24,117,0.1
CA-009,Calaveras County,California,0.3,0.25,122,0.05
CA-011,Colusa County,California,0.11,0.07,115,0.04
CA-013,Contra Costa County,California,0.01,-0.02,99,0.03
CA-015,Del Norte County,California,0.21,-0.31,73,0.52
CA-017,El Dorado County,California,0.72,0.58,125,0.14
CA-019,Fresno County,California,0.53,0.4,126,0.13
CA-021,Glenn County,California,0.08,0.01,103,0.07
CA-023,Humboldt County,California,0.14,-0.15,78,0.29
CA-025,Imperial County,California,1.19,0.8,122,0.39
CA-027,Inyo County,California,1.48,1.15,125,0.33
CA-029,Kern County,California,0.48,0.4,127,0.08
CA-031,Kings County,California,0.08,0.07,128,0.01
CA-033,Lake County,California,0.13,0.02,102,0.11
CA-035,Lassen County,California,0.75,0.45,116,0.3
CA-037,Los Angeles County,California,0.47,0.4,128,0.07
CA-039,Madera County,California,0.51,0.4,128,0.11
CA-041,Marin County,California,0.08,-0.03,100,0.11
CA-043,Mariposa County,California,0.47,0.38,127,0.09
CA-045,Mendocino County,California,0.17,0.04,103,0.13
CA-047,Merced County,California,0.08,0.07,125,0.01
CA-049,Modoc County,California,1.13,0.79,123,0.34
CA-051,Mono County,California,1.7,1.2,122,0.5
CA-053,Monterey County,California,0.05,0.03,115,0.02
CA-055,Napa County,California,0.06,-0.01,104,0.07
CA-057,Nevada County,California,0.67,0.48,119,0.19
CA-059,Orange County,California,0.3,0.25,129,0.05
CA-061,Placer County,California,0.7,0.55,123,0.15
CA-063,Plumas County,California,0.77,0.5,118,0.27
CA-065,Riverside County,California,1.38,0.91,123,0.47
CA-067,Sacramento County,California,0.03,0.01,107,0.02
CA-069,San Benito County,California,0.08,0.06,118,0.02
CA-071,San Bernardino County,California,1.46,0.93,122,0.53
CA-073,San Diego County,California,1.28,0.96,125,0.32
CA-075,San Francisco County,California,0.05,-0.02,103,0.07
CA-077,San Joaquin County,California,0.02,0,108,0.02
CA-079,San Luis Obispo County,California,0.07,0.05,119,0.02
CA-081,San Mateo County,California,0.11,0.05,110,0.06
CA-083,Santa Barbara County,California,0.16,0.13,126,0.03
CA-085,Santa Clara County,California,0.04,-0.01,102,0.05
CA-087,Santa Cruz County,California,0.05,-0,103,0.05
CA-089,Shasta County,California,0.78,0.53,118,0.25
CA-091,Sierra County,California,1.04,0.76,119,0.28
CA-093,Siskiyou County,California,0.74,0.37,108,0.37
CA-095,Solano County,California,0.03,-0,103,0.03
CA-097,Sonoma County,California,0.04,-0.03,95,0.07
CA-099,Stanislaus County,California,0.07,0.06,119,0.01
CA-101,Sutter County,California,0.1,0.07,117,0.03
CA-103,Tehama County,California,0.43,0.27,114,0.16
CA-105,Trinity County,California,0.74,0.44,116,0.3
CA-107,Tulare County,California,0.65,0.48,121,0.17
CA-109,Tuolumne County,California,0.85,0.66,126,0.19
CA-111,Ventura County,California,0.35,0.3,127,0.05
CA-113,Yolo County,California,0.03,0.01,106,0.02
CA-115,Yuba County,California,0.24,0.17,118,0.07
