May 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,68.4,-2.9,23,71.3
CA-003,Alpine County,California,53.8,-3.2,31,57
CA-005,Amador County,California,68.8,-4.5,21,73.3
CA-007,Butte County,California,73.5,-2.4,36,75.9
CA-009,Calaveras County,California,69.3,-4.8,21,74.1
CA-011,Colusa County,California,76.3,-3.1,28,79.4
CA-013,Contra Costa County,California,70.7,-2.9,24,73.6
CA-015,Del Norte County,California,66.1,2.6,98,63.5
CA-017,El Dorado County,California,63.6,-4.5,21,68.1
CA-019,Fresno County,California,66,-5.8,9,71.8
CA-021,Glenn County,California,74,-3,29,77
CA-023,Humboldt County,California,67,1.7,87,65.3
CA-025,Imperial County,California,86.8,-5.8,7,92.6
CA-027,Inyo County,California,73,-5.9,11,78.9
CA-029,Kern County,California,73.1,-5.1,13,78.2
CA-031,Kings County,California,78.1,-4.6,16,82.7
CA-033,Lake County,California,68.6,-3,32,71.6
CA-035,Lassen County,California,61.4,-3,29,64.4
CA-037,Los Angeles County,California,68.3,-4.8,9,73.1
CA-039,Madera County,California,66.6,-6.2,8,72.8
CA-041,Marin County,California,61.4,-2.9,24,64.3
CA-043,Mariposa County,California,65.9,-5.3,16,71.2
CA-045,Mendocino County,California,67.2,-1.1,40,68.3
CA-047,Merced County,California,74.8,-4.6,11,79.4
CA-049,Modoc County,California,62.7,-1.2,49,63.9
CA-051,Mono County,California,56.6,-4.6,19,61.2
CA-053,Monterey County,California,69.8,-3.8,14,73.6
CA-055,Napa County,California,71.6,-3,26,74.6
CA-057,Nevada County,California,63.4,-3.4,29,66.8
CA-059,Orange County,California,69,-2.8,16,71.8
CA-061,Placer County,California,65.2,-3.3,29,68.5
CA-063,Plumas County,California,60.4,-3.3,30,63.7
CA-065,Riverside County,California,78.6,-5.8,8,84.4
CA-067,Sacramento County,California,76.1,-3.4,26,79.5
CA-069,San Benito County,California,69.4,-4.2,14,73.6
CA-071,San Bernardino County,California,77.8,-5.8,8,83.6
CA-073,San Diego County,California,70,-5.3,8,75.3
CA-075,San Francisco County,California,63,-1.8,31,64.8
CA-077,San Joaquin County,California,76.4,-2.5,28,78.9
CA-079,San Luis Obispo County,California,70,-3.6,12,73.6
CA-081,San Mateo County,California,64.9,-1,42,65.9
CA-083,Santa Barbara County,California,66.5,-2.2,26,68.7
CA-085,Santa Clara County,California,68.1,-2.8,25,70.9
CA-087,Santa Cruz County,California,66.9,-1.4,36,68.3
CA-089,Shasta County,California,70.5,-0.7,51,71.2
CA-091,Sierra County,California,58.8,-3.5,29,62.3
CA-093,Siskiyou County,California,64.7,1,73,63.7
CA-095,Solano County,California,73.4,-3.3,22,76.7
CA-097,Sonoma County,California,66.2,-3.1,22,69.3
CA-099,Stanislaus County,California,74.8,-3.6,22,78.4
CA-101,Sutter County,California,78.7,-2.2,29,80.9
CA-103,Tehama County,California,72,-2,38,74
CA-105,Trinity County,California,69,1.6,77,67.4
CA-107,Tulare County,California,63.1,-6.7,7,69.8
CA-109,Tuolumne County,California,59.5,-4.9,19,64.4
CA-111,Ventura County,California,64.4,-4.3,12,68.7
CA-113,Yolo County,California,76.3,-3.3,27,79.6
CA-115,Yuba County,California,74.2,-2.7,29,76.9
