December 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,56.4,1.2,87,55.2
CA-003,Alpine County,California,39.2,-1.7,49,40.9
CA-005,Amador County,California,52.2,-0.6,63,52.8
CA-007,Butte County,California,54,1.6,90,52.4
CA-009,Calaveras County,California,53,-0.1,72,53.1
CA-011,Colusa County,California,54,-0.3,54,54.3
CA-013,Contra Costa County,California,56.2,1.7,90,54.5
CA-015,Del Norte County,California,46.4,1.1,81,45.3
CA-017,El Dorado County,California,48.2,-1.4,48,49.6
CA-019,Fresno County,California,51,0.9,82,50.1
CA-021,Glenn County,California,53.2,0.3,69,52.9
CA-023,Humboldt County,California,49.9,2,96,47.9
CA-025,Imperial County,California,64.8,-2.4,26,67.2
CA-027,Inyo County,California,49.2,-3.4,19,52.6
CA-029,Kern County,California,54.8,-0.7,53,55.5
CA-031,Kings County,California,58,2.6,101,55.4
CA-033,Lake County,California,50.9,-0.9,49,51.8
CA-035,Lassen County,California,40.2,-0,63,40.2
CA-037,Los Angeles County,California,57,-2,32,59
CA-039,Madera County,California,52.2,1.4,90,50.8
CA-041,Marin County,California,55,0.5,72,54.5
CA-043,Mariposa County,California,50.7,-0.6,62,51.3
CA-045,Mendocino County,California,51.9,-0,64,51.9
CA-047,Merced County,California,57.3,3.2,106,54.1
CA-049,Modoc County,California,41,1.5,86,39.5
CA-051,Mono County,California,39,-2.3,39,41.3
CA-053,Monterey County,California,58.6,-1.1,50,59.7
CA-055,Napa County,California,55.5,0.9,80,54.6
CA-057,Nevada County,California,46.6,-1.6,52,48.2
CA-059,Orange County,California,64.6,-1,43,65.6
CA-061,Placer County,California,48.1,-0.9,57,49
CA-063,Plumas County,California,41.1,-0.8,53,41.9
CA-065,Riverside County,California,60.2,-2.7,26,62.9
CA-067,Sacramento County,California,58.1,3.4,110,54.7
CA-069,San Benito County,California,55.8,-0.7,57,56.5
CA-071,San Bernardino County,California,54.9,-2.7,25,57.6
CA-073,San Diego County,California,61.6,-0.9,50,62.5
CA-075,San Francisco County,California,57.2,1.5,92,55.7
CA-077,San Joaquin County,California,58.7,4.6,118,54.1
CA-079,San Luis Obispo County,California,58.8,-0.2,62,59
CA-081,San Mateo County,California,57.4,0.6,79,56.8
CA-083,Santa Barbara County,California,59,-0.4,55,59.4
CA-085,Santa Clara County,California,55.2,-0.4,62,55.6
CA-087,Santa Cruz County,California,58.2,-0,73,58.2
CA-089,Shasta County,California,46.4,-1.6,41,48
CA-091,Sierra County,California,42,-0.7,64,42.7
CA-093,Siskiyou County,California,41.5,0.6,70,40.9
CA-095,Solano County,California,57.2,2.4,97,54.8
CA-097,Sonoma County,California,55.6,0.5,73,55.1
CA-099,Stanislaus County,California,57.1,3.3,108,53.8
CA-101,Sutter County,California,56.6,1.7,87,54.9
CA-103,Tehama County,California,51.1,-0.2,68,51.3
CA-105,Trinity County,California,44.7,0.5,66,44.2
CA-107,Tulare County,California,48.3,-0.5,61,48.8
CA-109,Tuolumne County,California,46,-1.1,57,47.1
CA-111,Ventura County,California,56.8,-1.1,50,57.9
CA-113,Yolo County,California,57.2,2.3,98,54.9
CA-115,Yuba County,California,55.2,1.3,87,53.9
