July 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,83.1,0.8,82,82.3
CA-003,Alpine County,California,73.5,-1.5,39,75
CA-005,Amador County,California,90,-0.4,53,90.4
CA-007,Butte County,California,91.4,-0.9,41,92.3
CA-009,Calaveras County,California,90.2,-1,42,91.2
CA-011,Colusa County,California,93,-2.4,21,95.4
CA-013,Contra Costa County,California,85.6,0.6,77,85.1
CA-015,Del Norte County,California,77.3,-0.3,50,77.6
CA-017,El Dorado County,California,84.2,-1.6,37,85.8
CA-019,Fresno County,California,88.2,-0,59,88.2
CA-021,Glenn County,California,91.4,-2.3,23,93.7
CA-023,Humboldt County,California,80.3,1.3,84,79
CA-025,Imperial County,California,107.2,1.3,90,105.9
CA-027,Inyo County,California,95.3,-0.3,51,95.6
CA-029,Kern County,California,94.9,-0.2,56,95.1
CA-031,Kings County,California,98.1,0.5,73,97.6
CA-033,Lake County,California,87.2,-2.1,23,89.3
CA-035,Lassen County,California,83,-0.8,42,83.8
CA-037,Los Angeles County,California,88.3,0.8,76,87.5
CA-039,Madera County,California,88.5,-1.2,37,89.7
CA-041,Marin County,California,71.9,1,89,70.9
CA-043,Mariposa County,California,87.6,-1,38,88.6
CA-045,Mendocino County,California,82.4,-0.8,41,83.2
CA-047,Merced County,California,93.2,-0.6,50,93.8
CA-049,Modoc County,California,83,0.2,55,82.8
CA-051,Mono County,California,79.3,0.4,67,78.9
CA-053,Monterey County,California,86.2,0.4,70,85.8
CA-055,Napa County,California,88.5,-0.2,55,88.7
CA-057,Nevada County,California,83.7,-0.5,48,84.2
CA-059,Orange County,California,83.2,1,83,82.2
CA-061,Placer County,California,84.9,-0.8,45,85.7
CA-063,Plumas County,California,80.6,-1.3,33,81.9
CA-065,Riverside County,California,100.8,1.5,95,99.3
CA-067,Sacramento County,California,93.8,0.5,78,93.3
CA-069,San Benito County,California,88.1,0.1,61,88
CA-071,San Bernardino County,California,100.4,1,83,99.4
CA-073,San Diego County,California,90.3,1.1,82,89.2
CA-075,San Francisco County,California,70.8,1.5,103,69.3
CA-077,San Joaquin County,California,93.8,1.3,96,92.5
CA-079,San Luis Obispo County,California,88.4,1.1,86,87.3
CA-081,San Mateo County,California,74.2,1.2,95,73
CA-083,Santa Barbara County,California,81.7,1.2,85,80.5
CA-085,Santa Clara County,California,83.2,0.3,69,82.9
CA-087,Santa Cruz County,California,78,1.8,105,76.2
CA-089,Shasta County,California,89.2,0.1,53,89.1
CA-091,Sierra County,California,79.4,-0.8,43,80.2
CA-093,Siskiyou County,California,81.7,0.2,58,81.5
CA-095,Solano County,California,88.7,-0.1,59,88.8
CA-097,Sonoma County,California,80.9,1.2,95,79.7
CA-099,Stanislaus County,California,93.1,0.3,73,92.8
CA-101,Sutter County,California,95.2,-0.7,49,95.9
CA-103,Tehama County,California,90.4,-1.4,31,91.8
CA-105,Trinity County,California,85.7,-0.2,50,85.9
CA-107,Tulare County,California,85.1,-1.7,30,86.8
CA-109,Tuolumne County,California,80.6,-1.4,33,82
CA-111,Ventura County,California,83.4,0.7,77,82.7
CA-113,Yolo County,California,93.1,-1.6,32,94.7
CA-115,Yuba County,California,92.7,-0.1,52,92.8
