November 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,67,4.1,118,62.9
CA-003,Alpine County,California,51.5,4.4,114,47.1
CA-005,Amador County,California,65.3,4.3,116,61
CA-007,Butte County,California,67.6,6.6,122,61
CA-009,Calaveras County,California,66.3,4.9,119,61.4
CA-011,Colusa County,California,69.2,5.8,120,63.4
CA-013,Contra Costa County,California,67.5,4.3,120,63.2
CA-015,Del Norte County,California,58.5,7.8,129,50.7
CA-017,El Dorado County,California,60.9,4.2,114,56.7
CA-019,Fresno County,California,63.3,4.6,117,58.7
CA-021,Glenn County,California,69.1,7.8,125,61.3
CA-023,Humboldt County,California,58.7,4.9,127,53.8
CA-025,Imperial County,California,78.1,1.9,89,76.2
CA-027,Inyo County,California,65.4,3.8,110,61.6
CA-029,Kern County,California,68.2,3.9,113,64.3
CA-031,Kings County,California,70.6,4.9,120,65.7
CA-033,Lake County,California,65.8,6.8,124,59
CA-035,Lassen County,California,54.8,6.5,122,48.3
CA-037,Los Angeles County,California,69.4,3.3,100,66.1
CA-039,Madera County,California,64.2,4.9,118,59.3
CA-041,Marin County,California,65.3,4.2,119,61.1
CA-043,Mariposa County,California,64,5,116,59
CA-045,Mendocino County,California,66.1,7.5,127,58.6
CA-047,Merced County,California,69,4.9,121,64.1
CA-049,Modoc County,California,55.1,7.7,124,47.4
CA-051,Mono County,California,52,3,99,49
CA-053,Monterey County,California,70,3.5,106,66.5
CA-055,Napa County,California,68.4,5.4,119,63
CA-057,Nevada County,California,60.4,5.1,118,55.4
CA-059,Orange County,California,73.6,2.3,91,71.3
CA-061,Placer County,California,61.2,4.6,118,56.6
CA-063,Plumas County,California,55.6,6,119,49.6
CA-065,Riverside County,California,73.4,2.3,91,71.1
CA-067,Sacramento County,California,70.2,5.4,122,64.8
CA-069,San Benito County,California,67.5,3.8,109,63.7
CA-071,San Bernardino County,California,69.6,3,96,66.6
CA-073,San Diego County,California,72.2,2.8,97,69.4
CA-075,San Francisco County,California,64,2.2,99,61.8
CA-077,San Joaquin County,California,70.6,6.4,127,64.2
CA-079,San Luis Obispo County,California,70.9,5,117,65.9
CA-081,San Mateo County,California,65.1,2.4,103,62.7
CA-083,Santa Barbara County,California,68.9,3.5,102,65.4
CA-085,Santa Clara County,California,67.2,4.4,118,62.8
CA-087,Santa Cruz County,California,68,3.9,114,64.1
CA-089,Shasta County,California,63.8,8,124,55.8
CA-091,Sierra County,California,56,5.9,119,50.1
CA-093,Siskiyou County,California,55.6,7.7,128,47.9
CA-095,Solano County,California,69.2,4.8,120,64.4
CA-097,Sonoma County,California,66.8,4.5,117,62.3
CA-099,Stanislaus County,California,69.4,5.9,127,63.5
CA-101,Sutter County,California,70.2,5.3,118,64.9
CA-103,Tehama County,California,66.9,7.9,124,59
CA-105,Trinity County,California,60.9,9.3,129,51.6
CA-107,Tulare County,California,61.6,4.3,117,57.3
CA-109,Tuolumne County,California,58.8,4.8,115,54
CA-111,Ventura County,California,68.6,4.1,108,64.5
CA-113,Yolo County,California,70.3,5.7,122,64.6
CA-115,Yuba County,California,68.2,5.4,117,62.8
