June 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,81.8,4.3,118,77.5
CA-003,Alpine County,California,67.2,1.1,75,66.1
CA-005,Amador County,California,85.7,3.4,103,82.3
CA-007,Butte County,California,88.6,3.9,110,84.7
CA-009,Calaveras County,California,86.1,3,98,83.1
CA-011,Colusa County,California,90.9,2.5,96,88.4
CA-013,Contra Costa County,California,84.7,4.5,120,80.2
CA-015,Del Norte County,California,75.8,5.3,124,70.5
CA-017,El Dorado County,California,79.3,2,86,77.3
CA-019,Fresno County,California,83.2,2.4,88,80.8
CA-021,Glenn County,California,89.4,3.3,107,86.1
CA-023,Humboldt County,California,77,5.1,122,71.9
CA-025,Imperial County,California,101.9,0.3,60,101.6
CA-027,Inyo County,California,90.2,1.4,75,88.8
CA-029,Kern County,California,90.3,2.7,93,87.6
CA-031,Kings County,California,94.3,3.4,103,90.9
CA-033,Lake County,California,84.1,3.5,109,80.6
CA-035,Lassen County,California,75.3,1.7,84,73.6
CA-037,Los Angeles County,California,82.2,1.6,80,80.6
CA-039,Madera County,California,83.9,1.9,86,82
CA-041,Marin County,California,72.7,4.2,121,68.5
CA-043,Mariposa County,California,82.8,2.3,87,80.5
CA-045,Mendocino County,California,80.9,5.4,125,75.5
CA-047,Merced County,California,89.7,2.2,95,87.5
CA-049,Modoc County,California,75.6,3.3,95,72.3
CA-051,Mono County,California,71.6,0.7,69,70.9
CA-053,Monterey County,California,82.8,2.1,89,80.7
CA-055,Napa County,California,86.2,3.4,108,82.8
CA-057,Nevada County,California,79.2,3.5,103,75.7
CA-059,Orange County,California,76.4,-0.5,49,76.9
CA-061,Placer County,California,80.4,3,97,77.4
CA-063,Plumas County,California,75.6,2.9,94,72.7
CA-065,Riverside County,California,94.5,0.8,74,93.7
CA-067,Sacramento County,California,91.3,3.9,111,87.4
CA-069,San Benito County,California,83.9,2.2,92,81.7
CA-071,San Bernardino County,California,95.2,1.6,79,93.6
CA-073,San Diego County,California,83.5,0.7,63,82.8
CA-075,San Francisco County,California,71.9,3.8,123,68.1
CA-077,San Joaquin County,California,91.5,4.9,119,86.6
CA-079,San Luis Obispo County,California,84,2.8,96,81.2
CA-081,San Mateo County,California,74.7,4.6,128,70.1
CA-083,Santa Barbara County,California,77.7,2.9,104,74.8
CA-085,Santa Clara County,California,81,3.3,113,77.7
CA-087,Santa Cruz County,California,75.8,2.7,109,73.1
CA-089,Shasta County,California,85.1,5,114,80.1
CA-091,Sierra County,California,74.3,3,97,71.3
CA-093,Siskiyou County,California,76.6,4.4,111,72.2
CA-095,Solano County,California,87.6,3.6,110,84
CA-097,Sonoma County,California,78.4,3,107,75.4
CA-099,Stanislaus County,California,89.9,3.5,112,86.4
CA-101,Sutter County,California,93.4,3.9,112,89.5
CA-103,Tehama County,California,87.5,4.1,111,83.4
CA-105,Trinity County,California,82.2,5.5,118,76.7
CA-107,Tulare County,California,80.6,1.6,78,79
CA-109,Tuolumne County,California,75.6,2,87,73.6
CA-111,Ventura County,California,76.3,0.7,64,75.6
CA-113,Yolo County,California,91.3,3,108,88.3
CA-115,Yuba County,California,89.9,4.4,111,85.5
