February 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,53.3,-4.7,4,58
CA-003,Alpine County,California,33.4,-7,6,40.4
CA-005,Amador County,California,47.2,-8.2,1,55.4
CA-007,Butte County,California,50,-5.9,4,55.9
CA-009,Calaveras County,California,48.6,-7.2,3,55.8
CA-011,Colusa County,California,52.3,-6.2,2,58.5
CA-013,Contra Costa County,California,54,-4.6,4,58.6
CA-015,Del Norte County,California,40.5,-7.7,1,48.2
CA-017,El Dorado County,California,41.9,-8.9,1,50.8
CA-019,Fresno County,California,47.3,-5.7,4,53
CA-021,Glenn County,California,50.1,-6.3,3,56.4
CA-023,Humboldt County,California,46.1,-4.9,5,51
CA-025,Imperial County,California,64.5,-7.2,2,71.7
CA-027,Inyo County,California,49.1,-7.2,5,56.3
CA-029,Kern County,California,52.9,-5.8,5,58.7
CA-031,Kings County,California,57.6,-3.3,12,60.9
CA-033,Lake County,California,45.5,-8.4,2,53.9
CA-035,Lassen County,California,35.8,-7.1,4,42.9
CA-037,Los Angeles County,California,53.6,-6.1,5,59.7
CA-039,Madera County,California,47.4,-6.2,6,53.6
CA-041,Marin County,California,51.7,-5,4,56.7
CA-043,Mariposa County,California,44.5,-8.6,1,53.1
CA-045,Mendocino County,California,47.1,-7.3,2,54.4
CA-047,Merced County,California,56.2,-3.2,12,59.4
CA-049,Modoc County,California,35.6,-6.3,10,41.9
CA-051,Mono County,California,33.4,-8.3,3,41.7
CA-053,Monterey County,California,54.5,-5.7,4,60.2
CA-055,Napa County,California,52.2,-5.6,3,57.8
CA-057,Nevada County,California,40,-9.1,1,49.1
CA-059,Orange County,California,59.8,-5.2,7,65
CA-061,Placer County,California,42.2,-8.4,1,50.6
CA-063,Plumas County,California,36,-7.7,3,43.7
CA-065,Riverside County,California,58.2,-7.2,2,65.4
CA-067,Sacramento County,California,55.5,-4.6,5,60.1
CA-069,San Benito County,California,51.7,-5.5,4,57.2
CA-071,San Bernardino County,California,54.7,-6.7,3,61.4
CA-073,San Diego County,California,57.5,-5.2,7,62.7
CA-075,San Francisco County,California,54.2,-3.7,8,57.9
CA-077,San Joaquin County,California,57.2,-2.4,21,59.6
CA-079,San Luis Obispo County,California,54.5,-4.9,6,59.4
CA-081,San Mateo County,California,54,-4,7,58
CA-083,Santa Barbara County,California,53.9,-4.7,11,58.6
CA-085,Santa Clara County,California,51.9,-5.4,3,57.3
CA-087,Santa Cruz County,California,54.8,-4.2,7,59
CA-089,Shasta County,California,43.6,-7.4,2,51
CA-091,Sierra County,California,34.7,-8.9,2,43.6
CA-093,Siskiyou County,California,36.9,-7.2,2,44.1
CA-095,Solano County,California,55.3,-4.4,4,59.7
CA-097,Sonoma County,California,51.8,-5.8,2,57.6
CA-099,Stanislaus County,California,55.6,-3.3,10,58.9
CA-101,Sutter County,California,55.3,-4.8,5,60.1
CA-103,Tehama County,California,46.9,-7.1,2,54
CA-105,Trinity County,California,41.4,-6.8,3,48.2
CA-107,Tulare County,California,45.6,-6,4,51.6
CA-109,Tuolumne County,California,39.5,-8.3,3,47.8
CA-111,Ventura County,California,51.4,-5.8,6,57.2
CA-113,Yolo County,California,54.7,-5,2,59.7
CA-115,Yuba County,California,50.6,-6.8,2,57.4
