March 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,60.6,-0.8,50,61.4
CA-003,Alpine County,California,42,-2.3,42,44.3
CA-005,Amador County,California,57.2,-1.8,41,59
CA-007,Butte County,California,59.2,-1.3,47,60.5
CA-009,Calaveras County,California,57.6,-1.9,39,59.5
CA-011,Colusa County,California,60.8,-2.7,30,63.5
CA-013,Contra Costa County,California,61.7,-1.1,45,62.8
CA-015,Del Norte County,California,53.8,2.1,92,51.7
CA-017,El Dorado County,California,51.3,-2.9,32,54.2
CA-019,Fresno County,California,56.3,-0.8,48,57.1
CA-021,Glenn County,California,58.6,-2.5,33,61.1
CA-023,Humboldt County,California,56.1,1.5,83,54.6
CA-025,Imperial County,California,77.1,0.1,63,77
CA-027,Inyo County,California,60.4,-1.7,43,62.1
CA-029,Kern County,California,62.7,-0.7,49,63.4
CA-031,Kings County,California,66.6,0.1,59,66.5
CA-033,Lake County,California,54.8,-2.9,32,57.7
CA-035,Lassen County,California,46,-2,41,48
CA-037,Los Angeles County,California,63,0.1,57,62.9
CA-039,Madera County,California,56.8,-1.1,46,57.9
CA-041,Marin County,California,58.5,-0.3,60,58.8
CA-043,Mariposa County,California,54.6,-2.1,42,56.7
CA-045,Mendocino County,California,56,-1.4,47,57.4
CA-047,Merced County,California,64.4,-0.3,54,64.7
CA-049,Modoc County,California,46.7,-0.8,58,47.5
CA-051,Mono County,California,44.6,-1.8,44,46.4
CA-053,Monterey County,California,62.7,-0.3,56,63
CA-055,Napa County,California,61,-0.9,48,61.9
CA-057,Nevada County,California,49.8,-2.8,34,52.6
CA-059,Orange County,California,66.8,0.5,62,66.3
CA-061,Placer County,California,51.7,-2.5,34,54.2
CA-063,Plumas County,California,45.4,-2.7,34,48.1
CA-065,Riverside County,California,69.8,-0.1,60,69.9
CA-067,Sacramento County,California,64.4,-0.6,54,65
CA-069,San Benito County,California,60,-0.7,51,60.7
CA-071,San Bernardino County,California,66.7,-0.4,56,67.1
CA-073,San Diego County,California,65.7,0.5,70,65.2
CA-075,San Francisco County,California,60.6,0.5,74,60.1
CA-077,San Joaquin County,California,65.6,0.9,73,64.7
CA-079,San Luis Obispo County,California,62.1,-0.2,56,62.3
CA-081,San Mateo County,California,60.7,0.6,72,60.1
CA-083,Santa Barbara County,California,61.7,1.6,80,60.1
CA-085,Santa Clara County,California,60.4,0,60,60.4
CA-087,Santa Cruz County,California,62.3,1.2,80,61.1
CA-089,Shasta County,California,53.9,-1.8,44,55.7
CA-091,Sierra County,California,45.3,-2.3,43,47.6
CA-093,Siskiyou County,California,49.1,0.3,69,48.8
CA-095,Solano County,California,63.6,-0.7,51,64.3
CA-097,Sonoma County,California,59.6,-0.9,49,60.5
CA-099,Stanislaus County,California,64,0.2,67,63.8
CA-101,Sutter County,California,64,-1.3,42,65.3
CA-103,Tehama County,California,56.7,-1.7,46,58.4
CA-105,Trinity County,California,53,0,60,53
CA-107,Tulare County,California,53.9,-1.5,42,55.4
CA-109,Tuolumne County,California,48.9,-2.5,40,51.4
CA-111,Ventura County,California,59.4,-0,57,59.4
CA-113,Yolo County,California,63.3,-1.4,42,64.7
CA-115,Yuba County,California,60,-1.9,41,61.9
