January 2019 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,58.4,4,118,54.4
CA-003,Alpine County,California,42.4,3.4,104,39
CA-005,Amador County,California,55,3.2,111,51.8
CA-007,Butte County,California,56.4,5.2,116,51.2
CA-009,Calaveras County,California,55.8,3.6,115,52.2
CA-011,Colusa County,California,57,3.7,111,53.3
CA-013,Contra Costa County,California,57.7,4.2,119,53.5
CA-015,Del Norte County,California,50.2,5.7,123,44.5
CA-017,El Dorado County,California,51.6,3.2,108,48.4
CA-019,Fresno County,California,53.1,4.2,119,49
CA-021,Glenn County,California,56.1,4.2,112,51.9
CA-023,Humboldt County,California,52.7,5.4,123,47.3
CA-025,Imperial County,California,66.4,-0.5,47,66.9
CA-027,Inyo County,California,53.7,1.6,85,52.1
CA-029,Kern County,California,57.9,3.3,110,54.6
CA-031,Kings County,California,59.9,5.6,122,54.3
CA-033,Lake County,California,54.3,3.1,106,51.2
CA-035,Lassen County,California,43.7,4.5,111,39.2
CA-037,Los Angeles County,California,59.9,2.2,86,57.7
CA-039,Madera County,California,53.8,4.3,114,49.5
CA-041,Marin County,California,57.8,4.4,120,53.4
CA-043,Mariposa County,California,53.2,3.3,109,49.9
CA-045,Mendocino County,California,54.6,3.1,109,51.5
CA-047,Merced County,California,58.9,5.5,124,53.4
CA-049,Modoc County,California,44.4,6.4,116,38
CA-051,Mono County,California,42.4,3,96,39.4
CA-053,Monterey County,California,61.2,2.8,108,58.4
CA-055,Napa County,California,58.1,4.5,121,53.6
CA-057,Nevada County,California,49.4,2.6,98,46.8
CA-059,Orange County,California,66.1,2.1,85,64
CA-061,Placer County,California,51,3.4,107,47.6
CA-063,Plumas County,California,44.7,4,111,40.7
CA-065,Riverside County,California,62.2,0.4,59,61.8
CA-067,Sacramento County,California,59.5,5.9,125,53.6
CA-069,San Benito County,California,58.4,3.2,112,55.2
CA-071,San Bernardino County,California,58.2,1.2,75,57
CA-073,San Diego County,California,63.4,2.4,94,61
CA-075,San Francisco County,California,59.2,4.6,124,54.6
CA-077,San Joaquin County,California,59.9,6.8,125,53.1
CA-079,San Luis Obispo County,California,61.3,3.3,110,58
CA-081,San Mateo County,California,59.7,3.8,120,55.9
CA-083,Santa Barbara County,California,61.1,2.8,98,58.3
CA-085,Santa Clara County,California,58.4,3.8,118,54.6
CA-087,Santa Cruz County,California,60.9,3.7,117,57.2
CA-089,Shasta County,California,52,4.9,115,47.1
CA-091,Sierra County,California,44.9,3.6,105,41.3
CA-093,Siskiyou County,California,46,6,122,40
CA-095,Solano County,California,59,5.2,122,53.8
CA-097,Sonoma County,California,58.1,3.8,117,54.3
CA-099,Stanislaus County,California,58.9,5.9,125,53
CA-101,Sutter County,California,58.8,5.2,123,53.6
CA-103,Tehama County,California,54.9,4.5,114,50.4
CA-105,Trinity County,California,49.3,5.4,121,43.9
CA-107,Tulare County,California,50.9,2.8,106,48.1
CA-109,Tuolumne County,California,48.9,3.4,109,45.5
CA-111,Ventura County,California,59.1,2.6,93,56.5
CA-113,Yolo County,California,58.9,5,122,53.9
CA-115,Yuba County,California,57,4.6,117,52.4
