December 2016 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,55.4,0.2,66,55.2
CA-003,Alpine County,California,40.7,-0.2,72,40.9
CA-005,Amador County,California,51.6,-1.2,53,52.8
CA-007,Butte County,California,53,0.6,76,52.4
CA-009,Calaveras County,California,52.6,-0.5,67,53.1
CA-011,Colusa County,California,54.3,-0,63,54.3
CA-013,Contra Costa County,California,55.2,0.7,75,54.5
CA-015,Del Norte County,California,43.6,-1.7,27,45.3
CA-017,El Dorado County,California,48.6,-1,55,49.6
CA-019,Fresno County,California,50.5,0.4,74,50.1
CA-021,Glenn County,California,53.1,0.2,67,52.9
CA-023,Humboldt County,California,47.7,-0.2,47,47.9
CA-025,Imperial County,California,67.6,0.4,68,67.2
CA-027,Inyo County,California,52.5,-0.1,63,52.6
CA-029,Kern County,California,55.8,0.3,73,55.5
CA-031,Kings County,California,56.7,1.3,75,55.4
CA-033,Lake County,California,51.3,-0.5,58,51.8
CA-035,Lassen County,California,39.8,-0.4,57,40.2
CA-037,Los Angeles County,California,59.9,0.9,77,59
CA-039,Madera County,California,51.3,0.5,76,50.8
CA-041,Marin County,California,55.4,0.9,78,54.5
CA-043,Mariposa County,California,50.8,-0.5,64,51.3
CA-045,Mendocino County,California,50.4,-1.5,35,51.9
CA-047,Merced County,California,55.8,1.7,85,54.1
CA-049,Modoc County,California,38.5,-1,53,39.5
CA-051,Mono County,California,42.8,1.5,89,41.3
CA-053,Monterey County,California,59,-0.7,59,59.7
CA-055,Napa County,California,55.4,0.8,78,54.6
CA-057,Nevada County,California,47,-1.2,57,48.2
CA-059,Orange County,California,65.7,0.1,67,65.6
CA-061,Placer County,California,48.2,-0.8,58,49
CA-063,Plumas County,California,41.4,-0.5,61,41.9
CA-065,Riverside County,California,63.1,0.2,63,62.9
CA-067,Sacramento County,California,55.5,0.8,70,54.7
CA-069,San Benito County,California,56.4,-0.1,67,56.5
CA-071,San Bernardino County,California,58,0.4,67,57.6
CA-073,San Diego County,California,63.9,1.4,86,62.5
CA-075,San Francisco County,California,56.9,1.2,86,55.7
CA-077,San Joaquin County,California,55.8,1.7,84,54.1
CA-079,San Luis Obispo County,California,59,0,67,59
CA-081,San Mateo County,California,56.9,0.1,64,56.8
CA-083,Santa Barbara County,California,59.9,0.5,76,59.4
CA-085,Santa Clara County,California,56,0.4,76,55.6
CA-087,Santa Cruz County,California,58.2,-0,73,58.2
CA-089,Shasta County,California,46.8,-1.2,47,48
CA-091,Sierra County,California,42.4,-0.3,69,42.7
CA-093,Siskiyou County,California,39.6,-1.3,40,40.9
CA-095,Solano County,California,55.8,1,77,54.8
CA-097,Sonoma County,California,55.9,0.8,78,55.1
CA-099,Stanislaus County,California,56,2.2,90,53.8
CA-101,Sutter County,California,55.4,0.5,68,54.9
CA-103,Tehama County,California,51,-0.3,67,51.3
CA-105,Trinity County,California,43.8,-0.4,50,44.2
CA-107,Tulare County,California,48.9,0.1,71,48.8
CA-109,Tuolumne County,California,46.8,-0.3,71,47.1
CA-111,Ventura County,California,59,1.1,79,57.9
CA-113,Yolo County,California,55.8,0.9,77,54.9
CA-115,Yuba County,California,53.8,-0.1,63,53.9
