September 2016 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,81.6,1.6,92,80
CA-003,Alpine County,California,68.3,1,74,67.3
CA-005,Amador County,California,84.5,1.2,75,83.3
CA-007,Butte County,California,87.4,2.6,95,84.8
CA-009,Calaveras County,California,85,0.8,70,84.2
CA-011,Colusa County,California,89.4,1.5,84,87.9
CA-013,Contra Costa County,California,83.8,1.6,90,82.2
CA-015,Del Norte County,California,74.5,1,79,73.5
CA-017,El Dorado County,California,79.2,0.3,66,78.9
CA-019,Fresno County,California,82,1.3,76,80.7
CA-021,Glenn County,California,88,1.9,88,86.1
CA-023,Humboldt County,California,77.5,2.2,96,75.3
CA-025,Imperial County,California,98.1,-1.5,30,99.6
CA-027,Inyo County,California,86.7,0.5,66,86.2
CA-029,Kern County,California,87.7,0.8,66,86.9
CA-031,Kings County,California,91.9,2.4,96,89.5
CA-033,Lake County,California,84,1,75,83
CA-035,Lassen County,California,76.1,1.7,79,74.4
CA-037,Los Angeles County,California,84.5,1.4,75,83.1
CA-039,Madera County,California,83,1.1,70,81.9
CA-041,Marin County,California,73.3,1.5,90,71.8
CA-043,Mariposa County,California,82.7,1.6,80,81.1
CA-045,Mendocino County,California,80.3,0.8,77,79.5
CA-047,Merced County,California,89.3,2.7,103,86.6
CA-049,Modoc County,California,75,1.3,77,73.7
CA-051,Mono County,California,71.6,1.3,78,70.3
CA-053,Monterey County,California,84.3,1.7,94,82.6
CA-055,Napa County,California,85.6,1.3,81,84.3
CA-057,Nevada County,California,78.9,1.5,78,77.4
CA-059,Orange County,California,83.4,1.7,86,81.7
CA-061,Placer County,California,79.9,1.1,75,78.8
CA-063,Plumas County,California,76.7,2.5,91,74.2
CA-065,Riverside County,California,91.7,-1.3,41,93
CA-067,Sacramento County,California,89.6,2.2,97,87.4
CA-069,San Benito County,California,84.8,1.8,92,83
CA-071,San Bernardino County,California,90.4,-0.6,46,91
CA-073,San Diego County,California,84.9,-0.6,44,85.5
CA-075,San Francisco County,California,72.2,1.2,91,71
CA-077,San Joaquin County,California,89,2.7,103,86.3
CA-079,San Luis Obispo County,California,85,2.1,93,82.9
CA-081,San Mateo County,California,75.4,1.8,102,73.6
CA-083,Santa Barbara County,California,81.7,3.5,112,78.2
CA-085,Santa Clara County,California,81.6,1.5,91,80.1
CA-087,Santa Cruz County,California,78.6,2.3,103,76.3
CA-089,Shasta County,California,84.5,3.3,97,81.2
CA-091,Sierra County,California,75,1.9,83,73.1
CA-093,Siskiyou County,California,75.3,1.4,78,73.9
CA-095,Solano County,California,86.1,1.3,82,84.8
CA-097,Sonoma County,California,79.9,1.4,90,78.5
CA-099,Stanislaus County,California,88.9,3,110,85.9
CA-101,Sutter County,California,90.9,2.2,94,88.7
CA-103,Tehama County,California,86.5,2.5,91,84
CA-105,Trinity County,California,81.5,2.7,96,78.8
CA-107,Tulare County,California,79.7,0.8,68,78.9
CA-109,Tuolumne County,California,75.7,0.7,70,75.1
CA-111,Ventura County,California,81.8,2.5,99,79.3
CA-113,Yolo County,California,89.9,1.8,88,88.1
CA-115,Yuba County,California,87.3,1.5,80,85.8
