August 2016 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,81.9,0.2,63,81.7
CA-003,Alpine County,California,76.5,2.6,106,73.9
CA-005,Amador County,California,91.4,2.5,107,88.9
CA-007,Butte County,California,92.5,1.7,93,90.8
CA-009,Calaveras County,California,91.6,1.7,98,89.9
CA-011,Colusa County,California,94.6,1,84,93.6
CA-013,Contra Costa County,California,84.7,0.4,67,84.3
CA-015,Del Norte County,California,82.3,4.5,127,77.8
CA-017,El Dorado County,California,86.9,2,96,85
CA-019,Fresno County,California,88.9,2.2,106,86.7
CA-021,Glenn County,California,93,1,85,92
CA-023,Humboldt County,California,82.6,3.4,120,79.2
CA-025,Imperial County,California,106.8,2.5,108,104.3
CA-027,Inyo County,California,95.5,1.8,96,93.7
CA-029,Kern County,California,95.6,1.8,94,93.8
CA-031,Kings County,California,98.3,2.6,110,95.7
CA-033,Lake County,California,89.6,1.3,91,88.3
CA-035,Lassen County,California,86.2,3.7,113,82.5
CA-037,Los Angeles County,California,89.9,2.4,101,87.5
CA-039,Madera County,California,89.9,1.6,93,88.3
CA-041,Marin County,California,70.3,-1.2,30,71.5
CA-043,Mariposa County,California,89.9,2.3,106,87.6
CA-045,Mendocino County,California,84.6,1.3,97,83.3
CA-047,Merced County,California,93.8,1.8,103,92
CA-049,Modoc County,California,86,4.4,118,81.6
CA-051,Mono County,California,80.6,2.8,111,77.8
CA-053,Monterey County,California,85.9,0.5,73,85.4
CA-055,Napa County,California,87.4,-0.4,52,87.8
CA-057,Nevada County,California,85.9,2.6,105,83.3
CA-059,Orange County,California,85,1.4,93,83.6
CA-061,Placer County,California,87.1,2.4,102,84.7
CA-063,Plumas County,California,85.2,4.2,121,81
CA-065,Riverside County,California,100.2,2,103,98.2
CA-067,Sacramento County,California,93.7,1.8,99,91.9
CA-069,San Benito County,California,89,1.9,101,87.1
CA-071,San Bernardino County,California,99.4,1.7,93,97.7
CA-073,San Diego County,California,91.7,2.5,105,89.2
CA-075,San Francisco County,California,69.3,-0.5,45,69.8
CA-077,San Joaquin County,California,92.4,1.6,97,90.8
CA-079,San Luis Obispo County,California,88.1,1.1,87,87
CA-081,San Mateo County,California,73,-0.3,45,73.3
CA-083,Santa Barbara County,California,82.8,1.8,98,81
CA-085,Santa Clara County,California,83.9,1.5,99,82.4
CA-087,Santa Cruz County,California,77.1,0.6,78,76.5
CA-089,Shasta County,California,92.5,4.4,124,88.1
CA-091,Sierra County,California,83.3,3.8,120,79.5
CA-093,Siskiyou County,California,86.4,5.6,125,80.8
CA-095,Solano County,California,88.2,0.2,74,88
CA-097,Sonoma County,California,78.3,-1.5,22,79.8
CA-099,Stanislaus County,California,93.3,2.3,110,91
CA-101,Sutter County,California,96,2.1,102,93.9
CA-103,Tehama County,California,92.7,2.3,99,90.4
CA-105,Trinity County,California,90.8,5.3,125,85.5
CA-107,Tulare County,California,86.5,1,80,85.5
CA-109,Tuolumne County,California,83.2,1.9,100,81.3
CA-111,Ventura County,California,85.6,2.3,103,83.3
CA-113,Yolo County,California,94.2,1.1,90,93.1
CA-115,Yuba County,California,93.2,2,99,91.2
