January 2016 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,56.2,1.8,90,54.4
CA-003,Alpine County,California,39.7,0.7,62,39
CA-005,Amador County,California,51.1,-0.7,43,51.8
CA-007,Butte County,California,52.3,1.1,72,51.2
CA-009,Calaveras County,California,51.8,-0.4,48,52.2
CA-011,Colusa County,California,54.3,1,77,53.3
CA-013,Contra Costa County,California,55.6,2.1,93,53.5
CA-015,Del Norte County,California,45.4,0.9,71,44.5
CA-017,El Dorado County,California,48.1,-0.3,47,48.4
CA-019,Fresno County,California,50.7,1.8,92,49
CA-021,Glenn County,California,52.8,0.9,72,51.9
CA-023,Humboldt County,California,51.7,4.4,119,47.3
CA-025,Imperial County,California,67.7,0.8,73,66.9
CA-027,Inyo County,California,51.4,-0.7,44,52.1
CA-029,Kern County,California,56.3,1.7,89,54.6
CA-031,Kings County,California,57.9,3.6,112,54.3
CA-033,Lake County,California,49.3,-1.9,28,51.2
CA-035,Lassen County,California,39,-0.2,51,39.2
CA-037,Los Angeles County,California,59.5,1.8,81,57.7
CA-039,Madera County,California,51.6,2.1,96,49.5
CA-041,Marin County,California,54.9,1.5,81,53.4
CA-043,Mariposa County,California,49.5,-0.4,50,49.9
CA-045,Mendocino County,California,51.2,-0.3,48,51.5
CA-047,Merced County,California,56.6,3.2,103,53.4
CA-049,Modoc County,California,39.2,1.2,74,38
CA-051,Mono County,California,39.8,0.4,62,39.4
CA-053,Monterey County,California,59.2,0.8,68,58.4
CA-055,Napa County,California,54.5,0.9,73,53.6
CA-057,Nevada County,California,45.9,-0.9,44,46.8
CA-059,Orange County,California,65,1,67,64
CA-061,Placer County,California,47.6,-0,54,47.6
CA-063,Plumas County,California,40.8,0.1,53,40.7
CA-065,Riverside County,California,62.5,0.7,61,61.8
CA-067,Sacramento County,California,56.9,3.3,104,53.6
CA-069,San Benito County,California,55.8,0.6,63,55.2
CA-071,San Bernardino County,California,58,1,73,57
CA-073,San Diego County,California,62.6,1.6,82,61
CA-075,San Francisco County,California,57.3,2.7,108,54.6
CA-077,San Joaquin County,California,57.4,4.3,112,53.1
CA-079,San Luis Obispo County,California,59.7,1.7,85,58
CA-081,San Mateo County,California,57.4,1.5,91,55.9
CA-083,Santa Barbara County,California,60.2,1.9,86,58.3
CA-085,Santa Clara County,California,55.8,1.2,80,54.6
CA-087,Santa Cruz County,California,58.2,1,77,57.2
CA-089,Shasta County,California,46,-1.1,42,47.1
CA-091,Sierra County,California,41.2,-0.1,54,41.3
CA-093,Siskiyou County,California,40.6,0.6,62,40
CA-095,Solano County,California,56.3,2.5,96,53.8
CA-097,Sonoma County,California,54.6,0.3,61,54.3
CA-099,Stanislaus County,California,56.5,3.5,108,53
CA-101,Sutter County,California,56.3,2.7,101,53.6
CA-103,Tehama County,California,50.1,-0.3,45,50.4
CA-105,Trinity County,California,45.4,1.5,78,43.9
CA-107,Tulare County,California,48.4,0.3,62,48.1
CA-109,Tuolumne County,California,45.3,-0.2,52,45.5
CA-111,Ventura County,California,58.8,2.3,86,56.5
CA-113,Yolo County,California,56,2.1,92,53.9
CA-115,Yuba County,California,53.2,0.8,70,52.4
