April 2016 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,69.6,3.7,111,65.9
CA-003,Alpine County,California,52.8,2.5,96,50.3
CA-005,Amador County,California,68.3,3,98,65.3
CA-007,Butte County,California,72.7,5.1,113,67.6
CA-009,Calaveras County,California,69.3,3.5,105,65.8
CA-011,Colusa County,California,75.2,4.6,107,70.6
CA-013,Contra Costa County,California,71.6,3.8,110,67.8
CA-015,Del Norte County,California,63.7,6.9,128,56.8
CA-017,El Dorado County,California,63.4,3.1,101,60.3
CA-019,Fresno County,California,67.2,3.5,105,63.7
CA-021,Glenn County,California,72.7,4.8,110,67.9
CA-023,Humboldt County,California,66.6,7,127,59.6
CA-025,Imperial County,California,86.2,1.5,80,84.7
CA-027,Inyo County,California,72.1,2,82,70.1
CA-029,Kern County,California,73.6,3.6,103,70
CA-031,Kings County,California,78.1,3.9,110,74.2
CA-033,Lake County,California,67,3.7,106,63.3
CA-035,Lassen County,California,60.4,4.7,113,55.7
CA-037,Los Angeles County,California,72.6,5,112,67.6
CA-039,Madera County,California,67.8,3.3,101,64.5
CA-041,Marin County,California,65.5,4.1,120,61.4
CA-043,Mariposa County,California,66.4,3.4,103,63
CA-045,Mendocino County,California,66.5,4.6,115,61.9
CA-047,Merced County,California,75.4,3.9,109,71.5
CA-049,Modoc County,California,61.4,6.2,117,55.2
CA-051,Mono County,California,55.8,2.5,91,53.3
CA-053,Monterey County,California,71.8,4.1,113,67.7
CA-055,Napa County,California,71.8,4.3,111,67.5
CA-057,Nevada County,California,63,4.1,103,58.9
CA-059,Orange County,California,74.3,4.9,116,69.4
CA-061,Placer County,California,64.5,3.9,103,60.6
CA-063,Plumas County,California,59.6,4.3,108,55.3
CA-065,Riverside County,California,79.4,2.4,86,77
CA-067,Sacramento County,California,76.1,4.4,110,71.7
CA-069,San Benito County,California,70.5,4.4,111,66.1
CA-071,San Bernardino County,California,76.7,1.8,83,74.9
CA-073,San Diego County,California,73.8,3.8,106,70
CA-075,San Francisco County,California,66.6,4.2,124,62.4
CA-077,San Joaquin County,California,75.9,4.5,112,71.4
CA-079,San Luis Obispo County,California,73,5.6,121,67.4
CA-081,San Mateo County,California,66.9,4.1,120,62.8
CA-083,Santa Barbara County,California,70.9,7.2,126,63.7
CA-085,Santa Clara County,California,69.3,4.2,115,65.1
CA-087,Santa Cruz County,California,69.6,5.1,125,64.5
CA-089,Shasta County,California,68.6,5.8,119,62.8
CA-091,Sierra County,California,58.3,4,103,54.3
CA-093,Siskiyou County,California,62.3,6.7,122,55.6
CA-095,Solano County,California,74.1,4,111,70.1
CA-097,Sonoma County,California,68.8,4.5,122,64.3
CA-099,Stanislaus County,California,74.7,4.2,110,70.5
CA-101,Sutter County,California,78.1,5.6,117,72.5
CA-103,Tehama County,California,70.2,5,110,65.2
CA-105,Trinity County,California,65.9,6.6,124,59.3
CA-107,Tulare County,California,65,3.3,104,61.7
CA-109,Tuolumne County,California,60.2,3.1,99,57.1
CA-111,Ventura County,California,68.9,5.7,122,63.2
CA-113,Yolo County,California,75.7,4.2,108,71.5
CA-115,Yuba County,California,73.3,4.6,108,68.7
