March 2018 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,4.39,1.52,106,2.87
CA-003,Alpine County,California,12.57,7.47,125,5.1
CA-005,Amador County,California,12.02,6.41,120,5.61
CA-007,Butte County,California,10.05,3.72,107,6.34
CA-009,Calaveras County,California,11.27,5.69,119,5.58
CA-011,Colusa County,California,3.72,0.68,92,3.04
CA-013,Contra Costa County,California,4.97,2.21,110,2.76
CA-015,Del Norte County,California,13.42,3.38,102,10.04
CA-017,El Dorado County,California,15.07,8.32,122,6.75
CA-019,Fresno County,California,7.01,3.83,123,3.18
CA-021,Glenn County,California,3.4,-0.12,72,3.52
CA-023,Humboldt County,California,11.26,3.2,100,8.06
CA-025,Imperial County,California,0.05,-0.32,29,0.37
CA-027,Inyo County,California,1.16,0.32,98,0.84
CA-029,Kern County,California,2.67,1.09,109,1.58
CA-031,Kings County,California,2.26,0.9,108,1.36
CA-033,Lake County,California,7.41,1.53,92,5.88
CA-035,Lassen County,California,3.44,1.01,105,2.44
CA-037,Los Angeles County,California,3.8,0.99,95,2.81
CA-039,Madera County,California,8.71,4.87,123,3.84
CA-041,Marin County,California,8.32,3.49,109,4.83
CA-043,Mariposa County,California,11.99,6.67,123,5.32
CA-045,Mendocino County,California,8.64,1.61,90,7.03
CA-047,Merced County,California,3.1,1.21,109,1.89
CA-049,Modoc County,California,2.71,0.68,104,2.03
CA-051,Mono County,California,4.66,2.62,123,2.04
CA-053,Monterey County,California,6.84,3.54,120,3.3
CA-055,Napa County,California,7.12,2.8,106,4.32
CA-057,Nevada County,California,15.52,8.11,119,7.41
CA-059,Orange County,California,1.81,-0.61,73,2.42
CA-061,Placer County,California,15.13,8.35,121,6.78
CA-063,Plumas County,California,11.55,5.88,117,5.67
CA-065,Riverside County,California,0.84,-0.47,69,1.31
CA-067,Sacramento County,California,5.24,2.43,115,2.81
CA-069,San Benito County,California,5.2,2.39,113,2.81
CA-071,San Bernardino County,California,0.92,-0.04,84,0.96
CA-073,San Diego County,California,1.74,-0.78,64,2.52
CA-075,San Francisco County,California,5.38,1.9,105,3.48
CA-077,San Joaquin County,California,3.01,0.81,98,2.2
CA-079,San Luis Obispo County,California,6.82,3.92,123,2.9
CA-081,San Mateo County,California,6.01,1.68,97,4.33
CA-083,Santa Barbara County,California,5.45,2.09,108,3.36
CA-085,Santa Clara County,California,6.01,2.3,104,3.71
CA-087,Santa Cruz County,California,8.63,3.6,109,5.03
CA-089,Shasta County,California,7.9,2.38,99,5.52
CA-091,Sierra County,California,13.82,7.35,120,6.47
CA-093,Siskiyou County,California,5.58,0.93,91,4.65
CA-095,Solano County,California,4.93,2.09,109,2.84
CA-097,Sonoma County,California,7.9,2.18,101,5.72
CA-099,Stanislaus County,California,3.27,1.01,101,2.26
CA-101,Sutter County,California,4.96,2.29,114,2.67
CA-103,Tehama County,California,6.71,1.7,100,5.01
CA-105,Trinity County,California,8.57,1.16,87,7.41
CA-107,Tulare County,California,7.32,3.64,118,3.68
CA-109,Tuolumne County,California,15.31,8.97,124,6.34
CA-111,Ventura County,California,6.34,2.58,108,3.76
CA-113,Yolo County,California,4.91,2.07,108,2.84
CA-115,Yuba County,California,10.51,4.99,115,5.52
