September 2018 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0,-0.22,1,0.22
CA-003,Alpine County,California,0.1,-0.73,24,0.83
CA-005,Amador County,California,0.01,-0.54,11,0.55
CA-007,Butte County,California,0,-0.65,1,0.65
CA-009,Calaveras County,California,0.01,-0.46,17,0.47
CA-011,Colusa County,California,0.02,-0.25,42,0.27
CA-013,Contra Costa County,California,0,-0.19,1,0.19
CA-015,Del Norte County,California,0.24,-1.54,18,1.78
CA-017,El Dorado County,California,0.02,-0.72,9,0.74
CA-019,Fresno County,California,0.02,-0.37,26,0.39
CA-021,Glenn County,California,0.03,-0.35,45,0.38
CA-023,Humboldt County,California,0.56,-0.51,58,1.07
CA-025,Imperial County,California,0.21,-0.06,82,0.27
CA-027,Inyo County,California,0.03,-0.25,32,0.28
CA-029,Kern County,California,0,-0.18,1,0.18
CA-031,Kings County,California,0,-0.13,1,0.13
CA-033,Lake County,California,0.16,-0.33,61,0.49
CA-035,Lassen County,California,0,-0.63,1,0.63
CA-037,Los Angeles County,California,0,-0.21,1,0.21
CA-039,Madera County,California,0.05,-0.36,37,0.41
CA-041,Marin County,California,0.02,-0.28,36,0.3
CA-043,Mariposa County,California,0.08,-0.44,44,0.52
CA-045,Mendocino County,California,0.22,-0.44,59,0.66
CA-047,Merced County,California,0,-0.16,1,0.16
CA-049,Modoc County,California,0.06,-0.63,11,0.69
CA-051,Mono County,California,0.09,-0.44,28,0.53
CA-053,Monterey County,California,0,-0.2,1,0.2
CA-055,Napa County,California,0.04,-0.25,55,0.29
CA-057,Nevada County,California,0.02,-0.78,9,0.8
CA-059,Orange County,California,0,-0.2,1,0.2
CA-061,Placer County,California,0.02,-0.69,10,0.71
CA-063,Plumas County,California,0,-0.84,1,0.84
CA-065,Riverside County,California,0.01,-0.33,11,0.34
CA-067,Sacramento County,California,0,-0.22,1,0.22
CA-069,San Benito County,California,0,-0.2,1,0.2
CA-071,San Bernardino County,California,0.01,-0.33,12,0.34
CA-073,San Diego County,California,0,-0.28,1,0.28
CA-075,San Francisco County,California,0.03,-0.22,46,0.25
CA-077,San Joaquin County,California,0,-0.19,1,0.19
CA-079,San Luis Obispo County,California,0,-0.18,1,0.18
CA-081,San Mateo County,California,0.01,-0.25,20,0.26
CA-083,Santa Barbara County,California,0,-0.16,1,0.16
CA-085,Santa Clara County,California,0,-0.24,1,0.24
CA-087,Santa Cruz County,California,0,-0.28,1,0.28
CA-089,Shasta County,California,0.05,-0.82,16,0.87
CA-091,Sierra County,California,0.02,-0.85,9,0.87
CA-093,Siskiyou County,California,0.21,-0.73,25,0.94
CA-095,Solano County,California,0,-0.2,1,0.2
CA-097,Sonoma County,California,0.12,-0.27,62,0.39
CA-099,Stanislaus County,California,0,-0.17,1,0.17
CA-101,Sutter County,California,0,-0.27,1,0.27
CA-103,Tehama County,California,0.01,-0.62,11,0.63
CA-105,Trinity County,California,0.24,-0.74,42,0.98
CA-107,Tulare County,California,0,-0.37,1,0.37
CA-109,Tuolumne County,California,0.09,-0.65,24,0.74
CA-111,Ventura County,California,0,-0.22,1,0.22
CA-113,Yolo County,California,0.01,-0.21,35,0.22
CA-115,Yuba County,California,0,-0.51,1,0.51
