March 2020 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,60.5,-0.9,48,61.4
CA-003,Alpine County,California,41.7,-2.6,39,44.3
CA-005,Amador County,California,56.5,-2.5,34,59
CA-007,Butte County,California,61.1,0.6,69,60.5
CA-009,Calaveras County,California,57.3,-2.2,36,59.5
CA-011,Colusa County,California,63.5,-0,55,63.5
CA-013,Contra Costa County,California,61.9,-0.9,49,62.8
CA-015,Del Norte County,California,52.1,0.4,70,51.7
CA-017,El Dorado County,California,51.5,-2.7,34,54.2
CA-019,Fresno County,California,55.2,-1.9,34,57.1
CA-021,Glenn County,California,61.8,0.7,69,61.1
CA-023,Humboldt County,California,55.8,1.2,77,54.6
CA-025,Imperial County,California,73.2,-3.8,19,77
CA-027,Inyo County,California,58.4,-3.7,28,62.1
CA-029,Kern County,California,61.5,-1.9,35,63.4
CA-031,Kings County,California,65.5,-1,41,66.5
CA-033,Lake County,California,56.3,-1.4,48,57.7
CA-035,Lassen County,California,47.6,-0.4,60,48
CA-037,Los Angeles County,California,60.3,-2.6,29,62.9
CA-039,Madera County,California,56.2,-1.7,41,57.9
CA-041,Marin County,California,58.9,0.1,64,58.8
CA-043,Mariposa County,California,53.6,-3.1,28,56.7
CA-045,Mendocino County,California,57,-0.4,56,57.4
CA-047,Merced County,California,63.6,-1.1,41,64.7
CA-049,Modoc County,California,48.5,1,78,47.5
CA-051,Mono County,California,44.2,-2.2,39,46.4
CA-053,Monterey County,California,60.4,-2.6,30,63
CA-055,Napa County,California,61.7,-0.2,59,61.9
CA-057,Nevada County,California,50.3,-2.3,40,52.6
CA-059,Orange County,California,64.9,-1.4,40,66.3
CA-061,Placer County,California,51.8,-2.4,36,54.2
CA-063,Plumas County,California,46.4,-1.7,46,48.1
CA-065,Riverside County,California,66.4,-3.5,21,69.9
CA-067,Sacramento County,California,64.8,-0.2,60,65
CA-069,San Benito County,California,58.5,-2.2,31,60.7
CA-071,San Bernardino County,California,64,-3.1,28,67.1
CA-073,San Diego County,California,62.5,-2.7,27,65.2
CA-075,San Francisco County,California,60.3,0.2,71,60.1
CA-077,San Joaquin County,California,65.7,1,76,64.7
CA-079,San Luis Obispo County,California,60.6,-1.7,38,62.3
CA-081,San Mateo County,California,60.3,0.2,67,60.1
CA-083,Santa Barbara County,California,59.6,-0.5,53,60.1
CA-085,Santa Clara County,California,59.2,-1.2,44,60.4
CA-087,Santa Cruz County,California,61.3,0.2,60,61.1
CA-089,Shasta County,California,55.3,-0.4,55,55.7
CA-091,Sierra County,California,45,-2.6,35,47.6
CA-093,Siskiyou County,California,49.8,1,75,48.8
CA-095,Solano County,California,64.2,-0.1,60,64.3
CA-097,Sonoma County,California,60.1,-0.4,60,60.5
CA-099,Stanislaus County,California,63.4,-0.4,52,63.8
CA-101,Sutter County,California,66,0.7,69,65.3
CA-103,Tehama County,California,58.6,0.2,62,58.4
CA-105,Trinity County,California,54,1,73,53
CA-107,Tulare County,California,53,-2.4,32,55.4
CA-109,Tuolumne County,California,48.1,-3.3,28,51.4
CA-111,Ventura County,California,56.8,-2.6,29,59.4
CA-113,Yolo County,California,64.5,-0.2,57,64.7
CA-115,Yuba County,California,60.8,-1.1,46,61.9
