February 2020 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,64.8,6.8,128,58
CA-003,Alpine County,California,47.1,6.7,121,40.4
CA-005,Amador County,California,62.4,7,126,55.4
CA-007,Butte County,California,65.7,9.8,129,55.9
CA-009,Calaveras County,California,63.5,7.7,126,55.8
CA-011,Colusa County,California,66.2,7.7,126,58.5
CA-013,Contra Costa County,California,66,7.4,128,58.6
CA-015,Del Norte County,California,53.6,5.4,120,48.2
CA-017,El Dorado County,California,57.5,6.7,124,50.8
CA-019,Fresno County,California,59.8,6.8,127,53
CA-021,Glenn County,California,65.4,9,127,56.4
CA-023,Humboldt County,California,58.2,7.2,129,51
CA-025,Imperial County,California,74,2.3,92,71.7
CA-027,Inyo County,California,61.1,4.8,117,56.3
CA-029,Kern County,California,65.4,6.7,126,58.7
CA-031,Kings County,California,67.6,6.7,126,60.9
CA-033,Lake County,California,63,9.1,129,53.9
CA-035,Lassen County,California,49.7,6.8,121,42.9
CA-037,Los Angeles County,California,66,6.3,120,59.7
CA-039,Madera County,California,60.5,6.9,125,53.6
CA-041,Marin County,California,65,8.3,129,56.7
CA-043,Mariposa County,California,59.8,6.7,123,53.1
CA-045,Mendocino County,California,63.2,8.8,130,54.4
CA-047,Merced County,California,66.2,6.8,126,59.4
CA-049,Modoc County,California,48.4,6.5,121,41.9
CA-051,Mono County,California,48.9,7.2,124,41.7
CA-053,Monterey County,California,67.6,7.4,127,60.2
CA-055,Napa County,California,67,9.2,130,57.8
CA-057,Nevada County,California,57.1,8,123,49.1
CA-059,Orange County,California,69.8,4.8,114,65
CA-061,Placer County,California,57.8,7.2,125,50.6
CA-063,Plumas County,California,52.6,8.9,128,43.7
CA-065,Riverside County,California,69.1,3.7,106,65.4
CA-067,Sacramento County,California,67.9,7.8,130,60.1
CA-069,San Benito County,California,64.4,7.2,126,57.2
CA-071,San Bernardino County,California,66.2,4.8,115,61.4
CA-073,San Diego County,California,67.4,4.7,112,62.7
CA-075,San Francisco County,California,65.3,7.4,128,57.9
CA-077,San Joaquin County,California,68.2,8.6,130,59.6
CA-079,San Luis Obispo County,California,67.6,8.2,128,59.4
CA-081,San Mateo County,California,64.8,6.8,128,58
CA-083,Santa Barbara County,California,65.7,7.1,124,58.6
CA-085,Santa Clara County,California,64.3,7,127,57.3
CA-087,Santa Cruz County,California,66.4,7.4,128,59
CA-089,Shasta County,California,59.2,8.2,125,51
CA-091,Sierra County,California,52.1,8.5,123,43.6
CA-093,Siskiyou County,California,51.4,7.3,125,44.1
CA-095,Solano County,California,67.6,7.9,130,59.7
CA-097,Sonoma County,California,66.8,9.2,130,57.6
CA-099,Stanislaus County,California,66.3,7.4,129,58.9
CA-101,Sutter County,California,68,7.9,129,60.1
CA-103,Tehama County,California,63.2,9.2,126,54
CA-105,Trinity County,California,57.7,9.5,130,48.2
CA-107,Tulare County,California,56.8,5.2,123,51.6
CA-109,Tuolumne County,California,55,7.2,121,47.8
CA-111,Ventura County,California,63.6,6.4,119,57.2
CA-113,Yolo County,California,68,8.3,130,59.7
CA-115,Yuba County,California,66.6,9.2,128,57.4
