November 2020 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,65,2.1,97,62.9
CA-003,Alpine County,California,48.6,1.5,83,47.1
CA-005,Amador County,California,62,1,81,61
CA-007,Butte County,California,63.4,2.4,96,61
CA-009,Calaveras County,California,62.9,1.5,86,61.4
CA-011,Colusa County,California,66.1,2.7,97,63.4
CA-013,Contra Costa County,California,65.5,2.3,98,63.2
CA-015,Del Norte County,California,53.4,2.7,104,50.7
CA-017,El Dorado County,California,57.3,0.6,75,56.7
CA-019,Fresno County,California,60.2,1.5,83,58.7
CA-021,Glenn County,California,64.1,2.8,96,61.3
CA-023,Humboldt County,California,55.9,2.1,98,53.8
CA-025,Imperial County,California,79.4,3.2,103,76.2
CA-027,Inyo County,California,63.9,2.3,91,61.6
CA-029,Kern County,California,65.8,1.5,82,64.3
CA-031,Kings County,California,67,1.3,77,65.7
CA-033,Lake County,California,61.3,2.3,94,59
CA-035,Lassen County,California,49.6,1.3,85,48.3
CA-037,Los Angeles County,California,68.9,2.8,95,66.1
CA-039,Madera County,California,60.7,1.4,82,59.3
CA-041,Marin County,California,62.8,1.7,89,61.1
CA-043,Mariposa County,California,60.7,1.7,83,59
CA-045,Mendocino County,California,60.7,2.1,96,58.6
CA-047,Merced County,California,65.4,1.3,76,64.1
CA-049,Modoc County,California,49.5,2.1,88,47.4
CA-051,Mono County,California,51.2,2.2,89,49
CA-053,Monterey County,California,68.4,1.9,88,66.5
CA-055,Napa County,California,65.4,2.4,93,63
CA-057,Nevada County,California,56.9,1.6,83,55.4
CA-059,Orange County,California,73.7,2.4,94,71.3
CA-061,Placer County,California,57.7,1.1,80,56.6
CA-063,Plumas County,California,50.9,1.3,83,49.6
CA-065,Riverside County,California,74.7,3.6,106,71.1
CA-067,Sacramento County,California,66.9,2.1,94,64.8
CA-069,San Benito County,California,65.6,1.9,84,63.7
CA-071,San Bernardino County,California,69.8,3.2,99,66.6
CA-073,San Diego County,California,72.7,3.3,102,69.4
CA-075,San Francisco County,California,63.8,2,97,61.8
CA-077,San Joaquin County,California,67.9,3.7,111,64.2
CA-079,San Luis Obispo County,California,68.7,2.8,93,65.9
CA-081,San Mateo County,California,64.7,2,95,62.7
CA-083,Santa Barbara County,California,68.6,3.2,100,65.4
CA-085,Santa Clara County,California,65.1,2.3,95,62.8
CA-087,Santa Cruz County,California,66.6,2.5,99,64.1
CA-089,Shasta County,California,57.4,1.6,88,55.8
CA-091,Sierra County,California,51.5,1.4,81,50.1
CA-093,Siskiyou County,California,49.6,1.7,90,47.9
CA-095,Solano County,California,66.7,2.3,98,64.4
CA-097,Sonoma County,California,64.5,2.2,93,62.3
CA-099,Stanislaus County,California,66.1,2.6,95,63.5
CA-101,Sutter County,California,67.7,2.8,98,64.9
CA-103,Tehama County,California,61.7,2.7,100,59
CA-105,Trinity County,California,54.8,3.2,107,51.6
CA-107,Tulare County,California,58.4,1.1,77,57.3
CA-109,Tuolumne County,California,55.6,1.6,87,54
CA-111,Ventura County,California,67.9,3.4,102,64.5
CA-113,Yolo County,California,67.2,2.6,97,64.6
CA-115,Yuba County,California,64.8,2,94,62.8
