September 2020 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,85.6,5.6,128,80
CA-003,Alpine County,California,72.8,5.5,128,67.3
CA-005,Amador County,California,89,5.7,127,83.3
CA-007,Butte County,California,91.2,6.4,128,84.8
CA-009,Calaveras County,California,89.8,5.6,128,84.2
CA-011,Colusa County,California,91.6,3.7,115,87.9
CA-013,Contra Costa County,California,87.5,5.3,128,82.2
CA-015,Del Norte County,California,77.4,3.9,115,73.5
CA-017,El Dorado County,California,83.9,5,125,78.9
CA-019,Fresno County,California,84.6,3.9,118,80.7
CA-021,Glenn County,California,90.2,4.1,118,86.1
CA-023,Humboldt County,California,80.9,5.6,126,75.3
CA-025,Imperial County,California,105.8,6.2,128,99.6
CA-027,Inyo County,California,91.5,5.3,125,86.2
CA-029,Kern County,California,92,5.1,125,86.9
CA-031,Kings County,California,93.3,3.8,117,89.5
CA-033,Lake County,California,86.8,3.8,115,83
CA-035,Lassen County,California,81.4,7,126,74.4
CA-037,Los Angeles County,California,90.2,7.1,129,83.1
CA-039,Madera County,California,84.9,3,109,81.9
CA-041,Marin County,California,77,5.2,126,71.8
CA-043,Mariposa County,California,85.2,4.1,117,81.1
CA-045,Mendocino County,California,82.6,3.1,112,79.5
CA-047,Merced County,California,90.4,3.8,117,86.6
CA-049,Modoc County,California,81.8,8.1,129,73.7
CA-051,Mono County,California,76,5.7,129,70.3
CA-053,Monterey County,California,88.6,6,128,82.6
CA-055,Napa County,California,89.4,5.1,126,84.3
CA-057,Nevada County,California,83.6,6.2,128,77.4
CA-059,Orange County,California,88.5,6.8,126,81.7
CA-061,Placer County,California,84.2,5.4,125,78.8
CA-063,Plumas County,California,80.2,6,123,74.2
CA-065,Riverside County,California,100,7,129,93
CA-067,Sacramento County,California,92.3,4.9,125,87.4
CA-069,San Benito County,California,88.8,5.8,128,83
CA-071,San Bernardino County,California,97.4,6.4,128,91
CA-073,San Diego County,California,93,7.5,129,85.5
CA-075,San Francisco County,California,77.1,6.1,126,71
CA-077,San Joaquin County,California,92.2,5.9,127,86.3
CA-079,San Luis Obispo County,California,89.8,6.9,129,82.9
CA-081,San Mateo County,California,79.8,6.2,127,73.6
CA-083,Santa Barbara County,California,84.8,6.6,126,78.2
CA-085,Santa Clara County,California,86.2,6.1,128,80.1
CA-087,Santa Cruz County,California,82.5,6.2,124,76.3
CA-089,Shasta County,California,87.8,6.6,123,81.2
CA-091,Sierra County,California,78.8,5.7,124,73.1
CA-093,Siskiyou County,California,80.6,6.7,125,73.9
CA-095,Solano County,California,89.7,4.9,126,84.8
CA-097,Sonoma County,California,83.3,4.8,123,78.5
CA-099,Stanislaus County,California,90.6,4.7,124,85.9
CA-101,Sutter County,California,93.2,4.5,118,88.7
CA-103,Tehama County,California,89.2,5.2,120,84
CA-105,Trinity County,California,83.3,4.5,111,78.8
CA-107,Tulare County,California,82.2,3.3,113,78.9
CA-109,Tuolumne County,California,80,5,128,75.1
CA-111,Ventura County,California,86.4,7.1,128,79.3
CA-113,Yolo County,California,92.2,4.1,118,88.1
CA-115,Yuba County,California,91.5,5.7,126,85.8
