June 2020 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,82.4,4.9,122,77.5
CA-003,Alpine County,California,67.6,1.5,82,66.1
CA-005,Amador County,California,85,2.7,91,82.3
CA-007,Butte County,California,88.1,3.4,103,84.7
CA-009,Calaveras County,California,85.3,2.2,88,83.1
CA-011,Colusa County,California,90.5,2.1,92,88.4
CA-013,Contra Costa County,California,84.8,4.6,121,80.2
CA-015,Del Norte County,California,71.3,0.8,79,70.5
CA-017,El Dorado County,California,78.9,1.6,80,77.3
CA-019,Fresno County,California,82.8,2,83,80.8
CA-021,Glenn County,California,88.3,2.2,88,86.1
CA-023,Humboldt County,California,75.4,3.5,112,71.9
CA-025,Imperial County,California,102.5,0.9,74,101.6
CA-027,Inyo County,California,90.3,1.5,77,88.8
CA-029,Kern County,California,89.2,1.6,81,87.6
CA-031,Kings County,California,92.7,1.8,81,90.9
CA-033,Lake County,California,83,2.4,93,80.6
CA-035,Lassen County,California,75.2,1.6,83,73.6
CA-037,Los Angeles County,California,82.6,2,87,80.6
CA-039,Madera County,California,83.7,1.7,81,82
CA-041,Marin County,California,73,4.5,124,68.5
CA-043,Mariposa County,California,83,2.5,90,80.5
CA-045,Mendocino County,California,78.7,3.2,107,75.5
CA-047,Merced County,California,89.8,2.3,97,87.5
CA-049,Modoc County,California,74.2,1.9,81,72.3
CA-051,Mono County,California,72.4,1.5,79,70.9
CA-053,Monterey County,California,82.9,2.2,91,80.7
CA-055,Napa County,California,86.8,4,116,82.8
CA-057,Nevada County,California,78.3,2.6,89,75.7
CA-059,Orange County,California,78.8,1.9,95,76.9
CA-061,Placer County,California,79.6,2.2,88,77.4
CA-063,Plumas County,California,74.9,2.2,88,72.7
CA-065,Riverside County,California,94.9,1.2,78,93.7
CA-067,Sacramento County,California,91.7,4.3,114,87.4
CA-069,San Benito County,California,84.3,2.6,100,81.7
CA-071,San Bernardino County,California,95,1.4,77,93.6
CA-073,San Diego County,California,84.3,1.5,80,82.8
CA-075,San Francisco County,California,72.2,4.1,126,68.1
CA-077,San Joaquin County,California,91.3,4.7,117,86.6
CA-079,San Luis Obispo County,California,84.1,2.9,99,81.2
CA-081,San Mateo County,California,74,3.9,121,70.1
CA-083,Santa Barbara County,California,78.8,4,115,74.8
CA-085,Santa Clara County,California,81.2,3.5,118,77.7
CA-087,Santa Cruz County,California,77.6,4.5,124,73.1
CA-089,Shasta County,California,83,2.9,94,80.1
CA-091,Sierra County,California,73.5,2.2,91,71.3
CA-093,Siskiyou County,California,73.8,1.6,80,72.2
CA-095,Solano County,California,88.1,4.1,116,84
CA-097,Sonoma County,California,79.7,4.3,120,75.4
CA-099,Stanislaus County,California,89.5,3.1,106,86.4
CA-101,Sutter County,California,92.9,3.4,106,89.5
CA-103,Tehama County,California,85.9,2.5,90,83.4
CA-105,Trinity County,California,79.9,3.2,102,76.7
CA-107,Tulare County,California,80.2,1.2,70,79
CA-109,Tuolumne County,California,75.4,1.8,82,73.6
CA-111,Ventura County,California,77.8,2.2,91,75.6
CA-113,Yolo County,California,91.1,2.8,102,88.3
CA-115,Yuba County,California,88.8,3.3,103,85.5
