May 2019 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,2.25,1.67,123,0.58
CA-003,Alpine County,California,3.12,1.31,108,1.81
CA-005,Amador County,California,5.69,4.21,128,1.48
CA-007,Butte County,California,5.13,3.37,122,1.76
CA-009,Calaveras County,California,5.4,4,128,1.4
CA-011,Colusa County,California,2.57,1.9,127,0.67
CA-013,Contra Costa County,California,1.93,1.39,122,0.54
CA-015,Del Norte County,California,4.92,1.21,93,3.71
CA-017,El Dorado County,California,5.76,3.76,122,2
CA-019,Fresno County,California,3.52,2.69,128,0.83
CA-021,Glenn County,California,2.79,1.94,126,0.85
CA-023,Humboldt County,California,4.57,2.11,112,2.46
CA-025,Imperial County,California,0.05,0.01,101,0.04
CA-027,Inyo County,California,1.12,0.84,129,0.28
CA-029,Kern County,California,1.26,0.97,126,0.3
CA-031,Kings County,California,1.36,1.08,125,0.28
CA-033,Lake County,California,5.15,3.82,125,1.33
CA-035,Lassen County,California,3.1,1.61,121,1.49
CA-037,Los Angeles County,California,1.19,0.87,119,0.32
CA-039,Madera County,California,3.63,2.65,125,0.98
CA-041,Marin County,California,3.56,2.66,123,0.9
CA-043,Mariposa County,California,4.72,3.41,126,1.31
CA-045,Mendocino County,California,5.34,3.77,124,1.57
CA-047,Merced County,California,1.37,0.99,124,0.39
CA-049,Modoc County,California,2.79,1.3,118,1.49
CA-051,Mono County,California,2.24,1.33,122,0.91
CA-053,Monterey County,California,1.99,1.53,124,0.46
CA-055,Napa County,California,3.48,2.63,123,0.85
CA-057,Nevada County,California,5.76,3.59,121,2.17
CA-059,Orange County,California,0.85,0.6,116,0.25
CA-061,Placer County,California,5.48,3.47,123,2.01
CA-063,Plumas County,California,4.94,2.92,120,2.02
CA-065,Riverside County,California,0.47,0.31,119,0.16
CA-067,Sacramento County,California,3.33,2.65,128,0.68
CA-069,San Benito County,California,1.44,0.99,120,0.45
CA-071,San Bernardino County,California,0.52,0.36,124,0.16
CA-073,San Diego County,California,1.27,0.93,125,0.34
CA-075,San Francisco County,California,2.51,1.83,122,0.68
CA-077,San Joaquin County,California,2.15,1.64,125,0.51
CA-079,San Luis Obispo County,California,1.47,1.07,121,0.4
CA-081,San Mateo County,California,2.96,2.17,123,0.79
CA-083,Santa Barbara County,California,1.59,1.18,118,0.41
CA-085,Santa Clara County,California,2.77,2.11,125,0.66
CA-087,Santa Cruz County,California,3.52,2.7,123,0.82
CA-089,Shasta County,California,5.23,3.2,122,2.03
CA-091,Sierra County,California,5.11,2.94,120,2.17
CA-093,Siskiyou County,California,3.27,1.3,111,1.97
CA-095,Solano County,California,2.39,1.84,125,0.55
CA-097,Sonoma County,California,4.67,3.53,122,1.14
CA-099,Stanislaus County,California,1.89,1.43,125,0.46
CA-101,Sutter County,California,3.07,2.42,128,0.65
CA-103,Tehama County,California,4.37,2.84,122,1.53
CA-105,Trinity County,California,4.29,2.1,110,2.19
CA-107,Tulare County,California,3.31,2.46,125,0.85
CA-109,Tuolumne County,California,5.66,3.8,125,1.86
CA-111,Ventura County,California,1.86,1.45,124,0.41
CA-113,Yolo County,California,3.1,2.51,128,0.59
CA-115,Yuba County,California,4.51,3.08,122,1.43
