March 2019 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,4.11,1.24,102,2.87
CA-003,Alpine County,California,6.43,1.33,91,5.1
CA-005,Amador County,California,7.18,1.57,93,5.61
CA-007,Butte County,California,9.06,2.73,101,6.34
CA-009,Calaveras County,California,7.91,2.33,99,5.58
CA-011,Colusa County,California,4.62,1.58,106,3.04
CA-013,Contra Costa County,California,3.98,1.22,99,2.76
CA-015,Del Norte County,California,4.78,-5.26,18,10.04
CA-017,El Dorado County,California,8.34,1.59,92,6.75
CA-019,Fresno County,California,3.95,0.77,90,3.18
CA-021,Glenn County,California,6.48,2.96,115,3.52
CA-023,Humboldt County,California,7.79,-0.27,73,8.06
CA-025,Imperial County,California,0.21,-0.16,69,0.37
CA-027,Inyo County,California,2.37,1.53,124,0.84
CA-029,Kern County,California,2.12,0.54,97,1.58
CA-031,Kings County,California,1.37,0.01,74,1.36
CA-033,Lake County,California,8.86,2.98,105,5.88
CA-035,Lassen County,California,2.9,0.47,92,2.44
CA-037,Los Angeles County,California,2.65,-0.16,80,2.81
CA-039,Madera County,California,4.19,0.35,85,3.84
CA-041,Marin County,California,7.21,2.38,103,4.83
CA-043,Mariposa County,California,6.03,0.71,86,5.32
CA-045,Mendocino County,California,9.87,2.84,98,7.03
CA-047,Merced County,California,2.17,0.28,87,1.89
CA-049,Modoc County,California,2.53,0.5,97,2.03
CA-051,Mono County,California,2.98,0.94,104,2.04
CA-053,Monterey County,California,3.48,0.18,80,3.3
CA-055,Napa County,California,6.18,1.86,101,4.32
CA-057,Nevada County,California,7.97,0.56,83,7.41
CA-059,Orange County,California,1.97,-0.45,76,2.42
CA-061,Placer County,California,7.68,0.9,89,6.78
CA-063,Plumas County,California,7.02,1.35,92,5.67
CA-065,Riverside County,California,0.97,-0.34,75,1.31
CA-067,Sacramento County,California,3.77,0.96,95,2.81
CA-069,San Benito County,California,2.4,-0.41,69,2.81
CA-071,San Bernardino County,California,1.17,0.21,96,0.96
CA-073,San Diego County,California,1.45,-1.07,55,2.52
CA-075,San Francisco County,California,5.21,1.73,104,3.48
CA-077,San Joaquin County,California,2.9,0.7,95,2.2
CA-079,San Luis Obispo County,California,3.55,0.65,90,2.9
CA-081,San Mateo County,California,6.03,1.7,98,4.33
CA-083,Santa Barbara County,California,3.5,0.14,82,3.36
CA-085,Santa Clara County,California,5.81,2.1,103,3.71
CA-087,Santa Cruz County,California,7.73,2.7,102,5.03
CA-089,Shasta County,California,10.09,4.57,115,5.52
CA-091,Sierra County,California,7.11,0.64,86,6.47
CA-093,Siskiyou County,California,4.18,-0.47,64,4.65
CA-095,Solano County,California,4.52,1.68,103,2.84
CA-097,Sonoma County,California,8.79,3.07,107,5.72
CA-099,Stanislaus County,California,3.01,0.75,95,2.26
CA-101,Sutter County,California,3.94,1.27,102,2.67
CA-103,Tehama County,California,8.43,3.42,111,5.01
CA-105,Trinity County,California,8.91,1.5,90,7.41
CA-107,Tulare County,California,6.08,2.4,110,3.68
CA-109,Tuolumne County,California,8.2,1.86,92,6.34
CA-111,Ventura County,California,4.12,0.36,86,3.76
CA-113,Yolo County,California,4.84,2,107,2.84
CA-115,Yuba County,California,7.07,1.55,96,5.52
