September 2019 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.19,-0.03,89,0.22
CA-003,Alpine County,California,0.87,0.04,86,0.83
CA-005,Amador County,California,1.13,0.58,111,0.55
CA-007,Butte County,California,1.54,0.89,114,0.65
CA-009,Calaveras County,California,0.77,0.3,105,0.47
CA-011,Colusa County,California,0.18,-0.09,80,0.27
CA-013,Contra Costa County,California,0.15,-0.04,89,0.19
CA-015,Del Norte County,California,4.1,2.32,115,1.78
CA-017,El Dorado County,California,1.61,0.87,111,0.74
CA-019,Fresno County,California,0.01,-0.38,16,0.39
CA-021,Glenn County,California,0.38,0,88,0.38
CA-023,Humboldt County,California,2.42,1.35,111,1.07
CA-025,Imperial County,California,0.58,0.31,109,0.27
CA-027,Inyo County,California,0.03,-0.25,32,0.28
CA-029,Kern County,California,0.01,-0.17,35,0.18
CA-031,Kings County,California,0,-0.13,1,0.13
CA-033,Lake County,California,0.35,-0.14,84,0.49
CA-035,Lassen County,California,1.76,1.13,120,0.63
CA-037,Los Angeles County,California,0.04,-0.17,62,0.21
CA-039,Madera County,California,0.04,-0.37,31,0.41
CA-041,Marin County,California,0.1,-0.2,63,0.3
CA-043,Mariposa County,California,0.23,-0.29,67,0.52
CA-045,Mendocino County,California,0.71,0.05,94,0.66
CA-047,Merced County,California,0.03,-0.13,60,0.16
CA-049,Modoc County,California,1.81,1.12,122,0.69
CA-051,Mono County,California,0.21,-0.32,49,0.53
CA-053,Monterey County,California,0.03,-0.17,53,0.2
CA-055,Napa County,California,0.07,-0.22,65,0.29
CA-057,Nevada County,California,2.33,1.53,116,0.8
CA-059,Orange County,California,0.02,-0.18,56,0.2
CA-061,Placer County,California,1.72,1.01,115,0.71
CA-063,Plumas County,California,2.35,1.51,115,0.84
CA-065,Riverside County,California,0.46,0.12,97,0.34
CA-067,Sacramento County,California,0.24,0.02,96,0.22
CA-069,San Benito County,California,0.03,-0.17,56,0.2
CA-071,San Bernardino County,California,0.24,-0.1,73,0.34
CA-073,San Diego County,California,0.31,0.03,97,0.28
CA-075,San Francisco County,California,0.12,-0.13,73,0.25
CA-077,San Joaquin County,California,0.22,0.03,96,0.19
CA-079,San Luis Obispo County,California,0,-0.18,1,0.18
CA-081,San Mateo County,California,0.11,-0.15,69,0.26
CA-083,Santa Barbara County,California,0,-0.16,1,0.16
CA-085,Santa Clara County,California,0.09,-0.15,71,0.24
CA-087,Santa Cruz County,California,0.11,-0.17,76,0.28
CA-089,Shasta County,California,1.27,0.4,100,0.87
CA-091,Sierra County,California,2.29,1.42,116,0.87
CA-093,Siskiyou County,California,1.95,1.01,113,0.94
CA-095,Solano County,California,0.09,-0.11,75,0.2
CA-097,Sonoma County,California,0.2,-0.19,78,0.39
CA-099,Stanislaus County,California,0.09,-0.08,83,0.17
CA-101,Sutter County,California,0.34,0.07,96,0.27
CA-103,Tehama County,California,0.92,0.29,102,0.63
CA-105,Trinity County,California,1.24,0.26,98,0.98
CA-107,Tulare County,California,0.02,-0.35,37,0.37
CA-109,Tuolumne County,California,0.57,-0.17,84,0.74
CA-111,Ventura County,California,0.01,-0.21,39,0.22
CA-113,Yolo County,California,0.26,0.04,95,0.22
CA-115,Yuba County,California,1.22,0.71,112,0.51
