December 2019 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,3.62,0.4,83,3.22
CA-003,Alpine County,California,7.81,2.11,89,5.7
CA-005,Amador County,California,7.64,2.14,93,5.5
CA-007,Butte County,California,8.56,0.98,83,7.58
CA-009,Calaveras County,California,8.41,3.1,102,5.31
CA-011,Colusa County,California,7.04,2.88,103,4.16
CA-013,Contra Costa County,California,4.07,0.86,87,3.21
CA-015,Del Norte County,California,14.33,0.93,78,13.4
CA-017,El Dorado County,California,9.18,2.07,87,7.11
CA-019,Fresno County,California,3.69,0.71,88,2.98
CA-021,Glenn County,California,5.7,0.99,86,4.71
CA-023,Humboldt County,California,12.83,1.67,84,11.17
CA-025,Imperial County,California,0.59,0.04,85,0.55
CA-027,Inyo County,California,1.22,0.44,102,0.78
CA-029,Kern County,California,2.36,1.03,107,1.33
CA-031,Kings County,California,1.94,0.85,110,1.09
CA-033,Lake County,California,10.46,2.31,87,8.15
CA-035,Lassen County,California,3.76,0.76,89,3
CA-037,Los Angeles County,California,4.96,2.53,108,2.43
CA-039,Madera County,California,3.36,-0.15,74,3.51
CA-041,Marin County,California,10.12,3.74,100,6.38
CA-043,Mariposa County,California,6.1,0.91,87,5.19
CA-045,Mendocino County,California,9.17,-0.23,72,9.4
CA-047,Merced County,California,3.58,1.8,115,1.78
CA-049,Modoc County,California,2.6,0.27,80,2.33
CA-051,Mono County,California,2.15,-0.05,78,2.2
CA-053,Monterey County,California,8.42,4.99,122,3.43
CA-055,Napa County,California,8.67,3.03,95,5.64
CA-057,Nevada County,California,10.26,2.22,84,8.04
CA-059,Orange County,California,4.23,2.14,110,2.09
CA-061,Placer County,California,9.61,2.29,85,7.32
CA-063,Plumas County,California,8.06,1.43,82,6.63
CA-065,Riverside County,California,2.21,0.98,107,1.23
CA-067,Sacramento County,California,4.2,1.25,95,2.95
CA-069,San Benito County,California,6.58,3.77,120,2.81
CA-071,San Bernardino County,California,2.21,1.33,121,0.88
CA-073,San Diego County,California,3.75,1.57,107,2.18
CA-075,San Francisco County,California,4.78,0.49,77,4.29
CA-077,San Joaquin County,California,3.25,0.97,92,2.28
CA-079,San Luis Obispo County,California,4.59,1.75,103,2.84
CA-081,San Mateo County,California,5.62,0.51,78,5.11
CA-083,Santa Barbara County,California,4.97,2.08,103,2.89
CA-085,Santa Clara County,California,6.32,2.21,95,4.11
CA-087,Santa Cruz County,California,10.05,4.05,103,6
CA-089,Shasta County,California,8.32,1.65,87,6.67
CA-091,Sierra County,California,7.81,0.6,78,7.21
CA-093,Siskiyou County,California,5.36,-0.99,60,6.35
CA-095,Solano County,California,5.89,2.39,101,3.5
CA-097,Sonoma County,California,11.01,3.45,95,7.56
CA-099,Stanislaus County,California,4.03,1.81,111,2.22
CA-101,Sutter County,California,5.47,2.28,103,3.19
CA-103,Tehama County,California,7.24,1.06,85,6.18
CA-105,Trinity County,California,10.96,0.91,82,10.05
CA-107,Tulare County,California,4.05,0.71,88,3.34
CA-109,Tuolumne County,California,8.76,2.39,91,6.37
CA-111,Ventura County,California,6.5,3.32,114,3.18
CA-113,Yolo County,California,6.75,3.14,110,3.62
CA-115,Yuba County,California,7.98,1.8,90,6.18
