April 2019 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.47,-0.87,33,1.34
CA-003,Alpine County,California,1.74,-1.07,47,2.81
CA-005,Amador County,California,2.14,-0.82,54,2.96
CA-007,Butte County,California,2.64,-0.6,63,3.24
CA-009,Calaveras County,California,1.83,-0.97,51,2.8
CA-011,Colusa County,California,0.43,-0.89,32,1.32
CA-013,Contra Costa County,California,0.39,-0.83,33,1.22
CA-015,Del Norte County,California,10.27,4.55,114,5.72
CA-017,El Dorado County,California,2.81,-0.81,57,3.62
CA-019,Fresno County,California,0.63,-1.09,31,1.72
CA-021,Glenn County,California,0.49,-1.19,33,1.68
CA-023,Humboldt County,California,4.03,-0.43,66,4.46
CA-025,Imperial County,California,0.07,-0.03,91,0.1
CA-027,Inyo County,California,0.17,-0.27,44,0.44
CA-029,Kern County,California,0.24,-0.52,34,0.76
CA-031,Kings County,California,0.29,-0.35,48,0.64
CA-033,Lake County,California,1.9,-0.98,59,2.88
CA-035,Lassen County,California,2.15,0.64,102,1.51
CA-037,Los Angeles County,California,0.14,-0.98,26,1.12
CA-039,Madera County,California,0.86,-1.17,35,2.03
CA-041,Marin County,California,1.13,-1.1,48,2.23
CA-043,Mariposa County,California,1.18,-1.55,37,2.73
CA-045,Mendocino County,California,2.22,-1.21,52,3.43
CA-047,Merced County,California,0.12,-0.8,13,0.92
CA-049,Modoc County,California,2.64,1.16,116,1.48
CA-051,Mono County,California,0.36,-0.75,21,1.11
CA-053,Monterey County,California,0.38,-1.03,30,1.41
CA-055,Napa County,California,0.96,-0.95,48,1.91
CA-057,Nevada County,California,3.29,-0.5,68,3.79
CA-059,Orange County,California,0.13,-0.87,30,1
CA-061,Placer County,California,2.71,-0.81,58,3.52
CA-063,Plumas County,California,2.79,-0.14,73,2.93
CA-065,Riverside County,California,0.11,-0.42,29,0.53
CA-067,Sacramento County,California,0.76,-0.66,44,1.42
CA-069,San Benito County,California,0.37,-0.89,32,1.26
CA-071,San Bernardino County,California,0.18,-0.2,53,0.38
CA-073,San Diego County,California,0.29,-0.78,32,1.07
CA-075,San Francisco County,California,0.47,-1.07,30,1.54
CA-077,San Joaquin County,California,0.59,-0.48,47,1.07
CA-079,San Luis Obispo County,California,0.17,-1.1,20,1.27
CA-081,San Mateo County,California,0.87,-1.05,46,1.92
CA-083,Santa Barbara County,California,0.18,-1.2,24,1.38
CA-085,Santa Clara County,California,0.74,-0.92,45,1.66
CA-087,Santa Cruz County,California,0.87,-1.33,46,2.2
CA-089,Shasta County,California,4.1,0.89,93,3.21
CA-091,Sierra County,California,3.19,-0.13,77,3.32
CA-093,Siskiyou County,California,3.5,0.79,95,2.71
CA-095,Solano County,California,0.34,-0.9,32,1.24
CA-097,Sonoma County,California,2.4,-0.32,71,2.72
CA-099,Stanislaus County,California,0.35,-0.69,33,1.04
CA-101,Sutter County,California,0.57,-0.7,41,1.27
CA-103,Tehama County,California,1.99,-0.69,55,2.68
CA-105,Trinity County,California,5.2,1.19,93,4.01
CA-107,Tulare County,California,0.84,-1.2,37,2.04
CA-109,Tuolumne County,California,1.64,-1.75,36,3.39
CA-111,Ventura County,California,0.11,-1.32,18,1.43
CA-113,Yolo County,California,0.45,-0.79,36,1.24
CA-115,Yuba County,California,2.26,-0.52,62,2.78
