January 2019 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,3.73,-0.24,76,3.97
CA-003,Alpine County,California,8.17,1.57,94,6.6
CA-005,Amador County,California,8.17,1.47,94,6.7
CA-007,Butte County,California,12.01,3.28,102,8.73
CA-009,Calaveras County,California,7.7,1.04,87,6.66
CA-011,Colusa County,California,6.09,1.63,98,4.46
CA-013,Contra Costa County,California,4.66,0.57,89,4.09
CA-015,Del Norte County,California,13.57,-0.33,70,13.9
CA-017,El Dorado County,California,10.66,2.23,98,8.43
CA-019,Fresno County,California,4.01,0.26,84,3.75
CA-021,Glenn County,California,7.86,2.7,101,5.16
CA-023,Humboldt County,California,12.3,0.64,75,11.66
CA-025,Imperial County,California,0.65,0.12,89,0.53
CA-027,Inyo County,California,1.64,0.61,102,1.03
CA-029,Kern County,California,2.8,1.04,110,1.76
CA-031,Kings County,California,1.66,0.13,87,1.53
CA-033,Lake County,California,11.76,2.71,95,9.05
CA-035,Lassen County,California,4.32,0.99,99,3.33
CA-037,Los Angeles County,California,5.64,2.35,107,3.29
CA-039,Madera County,California,4.9,0.46,89,4.44
CA-041,Marin County,California,7.95,0.16,79,7.79
CA-043,Mariposa County,California,6.52,0.15,83,6.37
CA-045,Mendocino County,California,11.31,0.84,82,10.47
CA-047,Merced County,California,2.3,0.04,79,2.26
CA-049,Modoc County,California,3.18,0.48,92,2.7
CA-051,Mono County,California,3.19,0.55,96,2.64
CA-053,Monterey County,California,5.09,0.7,83,4.39
CA-055,Napa County,California,8.69,1.82,95,6.87
CA-057,Nevada County,California,12.94,3.33,102,9.61
CA-059,Orange County,California,5.07,2.21,106,2.86
CA-061,Placer County,California,11.64,2.93,100,8.71
CA-063,Plumas County,California,11.38,3.62,106,7.76
CA-065,Riverside County,California,2.03,0.49,98,1.54
CA-067,Sacramento County,California,4.53,0.63,90,3.9
CA-069,San Benito County,California,3.51,0.06,74,3.45
CA-071,San Bernardino County,California,1.87,0.7,102,1.17
CA-073,San Diego County,California,2.92,0.18,88,2.74
CA-075,San Francisco County,California,5.57,0.3,83,5.27
CA-077,San Joaquin County,California,2.73,-0.2,71,2.93
CA-079,San Luis Obispo County,California,5.58,1.87,103,3.71
CA-081,San Mateo County,California,6.54,0.34,84,6.2
CA-083,Santa Barbara County,California,7.52,3.45,109,4.07
CA-085,Santa Clara County,California,5.45,0.61,85,4.84
CA-087,Santa Cruz County,California,8.87,1.68,92,7.19
CA-089,Shasta County,California,9.06,1.44,88,7.62
CA-091,Sierra County,California,12,3.43,102,8.57
CA-093,Siskiyou County,California,6.39,-0.35,71,6.74
CA-095,Solano County,California,5.94,1.57,100,4.37
CA-097,Sonoma County,California,9.67,0.55,79,9.12
CA-099,Stanislaus County,California,2.89,0.13,78,2.76
CA-101,Sutter County,California,5.22,1.29,100,3.93
CA-103,Tehama County,California,9.32,2.46,99,6.86
CA-105,Trinity County,California,11.37,0.6,77,10.77
CA-107,Tulare County,California,4.55,0.43,88,4.12
CA-109,Tuolumne County,California,8.22,0.54,84,7.68
CA-111,Ventura County,California,8.17,3.73,110,4.44
CA-113,Yolo County,California,6.44,2.19,105,4.25
CA-115,Yuba County,California,9.52,2.09,100,7.43
