February 2017 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,7.41,4.07,123,3.34
CA-003,Alpine County,California,15.58,9.65,126,5.93
CA-005,Amador County,California,16.23,10.18,128,6.05
CA-007,Butte County,California,15.79,8.18,121,7.61
CA-009,Calaveras County,California,15.63,9.66,128,5.97
CA-011,Colusa County,California,8.79,4.71,121,4.08
CA-013,Contra Costa County,California,7.61,4.24,123,3.37
CA-015,Del Norte County,California,22.11,10.49,123,11.62
CA-017,El Dorado County,California,20.83,13.24,127,7.59
CA-019,Fresno County,California,7.34,3.78,122,3.56
CA-021,Glenn County,California,9.55,4.89,117,4.66
CA-023,Humboldt County,California,20.69,10.63,121,10.06
CA-025,Imperial County,California,0.94,0.44,109,0.5
CA-027,Inyo County,California,1.89,0.82,105,1.07
CA-029,Kern County,California,3.05,1.24,109,1.81
CA-031,Kings County,California,2.57,1.07,110,1.5
CA-033,Lake County,California,17.09,9.38,122,7.71
CA-035,Lassen County,California,7.03,4.23,127,2.8
CA-037,Los Angeles County,California,4.64,1.22,95,3.42
CA-039,Madera County,California,8.14,4.13,123,4.01
CA-041,Marin County,California,13.84,7.29,120,6.55
CA-043,Mariposa County,California,11.57,5.78,122,5.79
CA-045,Mendocino County,California,17.66,8.84,120,8.82
CA-047,Merced County,California,3.73,1.63,115,2.1
CA-049,Modoc County,California,4.44,2.23,124,2.21
CA-051,Mono County,California,5.85,3.43,123,2.42
CA-053,Monterey County,California,7.6,3.5,110,4.1
CA-055,Napa County,California,13,7.12,121,5.88
CA-057,Nevada County,California,23.27,14.52,128,8.75
CA-059,Orange County,California,3.92,0.97,94,2.95
CA-061,Placer County,California,21.21,13.29,128,7.92
CA-063,Plumas County,California,19.04,12.31,128,6.73
CA-065,Riverside County,California,2.23,0.66,97,1.57
CA-067,Sacramento County,California,8.19,4.7,125,3.49
CA-069,San Benito County,California,5.06,1.74,103,3.32
CA-071,San Bernardino County,California,1.3,0.13,88,1.17
CA-073,San Diego County,California,4.78,1.99,111,2.79
CA-075,San Francisco County,California,9.26,4.82,120,4.44
CA-077,San Joaquin County,California,5.52,3,124,2.52
CA-079,San Luis Obispo County,California,6.91,3.33,114,3.59
CA-081,San Mateo County,California,10.91,5.66,120,5.25
CA-083,Santa Barbara County,California,9.26,5.08,118,4.18
CA-085,Santa Clara County,California,9.68,5.48,127,4.2
CA-087,Santa Cruz County,California,14.61,8.36,126,6.25
CA-089,Shasta County,California,13.88,7.13,121,6.75
CA-091,Sierra County,California,22.8,15.03,128,7.77
CA-093,Siskiyou County,California,11.9,6.28,122,5.62
CA-095,Solano County,California,9.13,5.37,127,3.76
CA-097,Sonoma County,California,15.74,8.13,121,7.62
CA-099,Stanislaus County,California,4.92,2.39,120,2.53
CA-101,Sutter County,California,7.47,3.98,120,3.49
CA-103,Tehama County,California,11.25,5.23,117,6.02
CA-105,Trinity County,California,18.77,9.42,119,9.35
CA-107,Tulare County,California,7.37,3.23,112,4.14
CA-109,Tuolumne County,California,17.66,10.63,127,7.03
CA-111,Ventura County,California,9.24,4.7,111,4.54
CA-113,Yolo County,California,9.34,5.48,124,3.86
CA-115,Yuba County,California,16.43,9.63,127,6.8
