October 2017 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.21,-0.71,36,0.92
CA-003,Alpine County,California,0.57,-1.27,32,1.84
CA-005,Amador County,California,0.53,-1.27,33,1.8
CA-007,Butte County,California,0.7,-1.69,33,2.39
CA-009,Calaveras County,California,0.54,-1.22,36,1.76
CA-011,Colusa County,California,0.24,-0.87,29,1.11
CA-013,Contra Costa County,California,0.25,-0.63,40,0.88
CA-015,Del Norte County,California,2.75,-2.78,38,5.53
CA-017,El Dorado County,California,0.78,-1.56,35,2.34
CA-019,Fresno County,California,0.15,-0.72,34,0.87
CA-021,Glenn County,California,0.34,-1,32,1.34
CA-023,Humboldt County,California,1.87,-2.14,37,4.01
CA-025,Imperial County,California,0,-0.24,1,0.24
CA-027,Inyo County,California,0,-0.32,1,0.32
CA-029,Kern County,California,0.01,-0.36,13,0.37
CA-031,Kings County,California,0.03,-0.33,31,0.36
CA-033,Lake County,California,0.42,-1.86,28,2.28
CA-035,Lassen County,California,0.58,-0.71,42,1.29
CA-037,Los Angeles County,California,0.02,-0.49,17,0.51
CA-039,Madera County,California,0.21,-0.87,34,1.08
CA-041,Marin County,California,0.24,-1.5,25,1.74
CA-043,Mariposa County,California,0.4,-1.16,35,1.56
CA-045,Mendocino County,California,0.86,-2.02,34,2.88
CA-047,Merced County,California,0.12,-0.4,40,0.52
CA-049,Modoc County,California,0.73,-0.52,48,1.25
CA-051,Mono County,California,0.17,-0.63,28,0.8
CA-053,Monterey County,California,0.15,-0.59,38,0.74
CA-055,Napa County,California,0.21,-1.29,25,1.5
CA-057,Nevada County,California,0.95,-1.8,37,2.75
CA-059,Orange County,California,0,-0.48,1,0.48
CA-061,Placer County,California,0.85,-1.64,38,2.49
CA-063,Plumas County,California,0.76,-1.6,34,2.36
CA-065,Riverside County,California,0,-0.41,1,0.41
CA-067,Sacramento County,California,0.2,-0.71,34,0.91
CA-069,San Benito County,California,0.09,-0.57,34,0.66
CA-071,San Bernardino County,California,0,-0.37,1,0.37
CA-073,San Diego County,California,0.02,-0.58,18,0.6
CA-075,San Francisco County,California,0.28,-0.92,34,1.2
CA-077,San Joaquin County,California,0.14,-0.55,33,0.69
CA-079,San Luis Obispo County,California,0.07,-0.59,35,0.66
CA-081,San Mateo County,California,0.37,-0.97,35,1.34
CA-083,Santa Barbara County,California,0.03,-0.63,24,0.66
CA-085,Santa Clara County,California,0.22,-0.81,36,1.03
CA-087,Santa Cruz County,California,0.21,-1.22,31,1.43
CA-089,Shasta County,California,0.81,-1.69,31,2.5
CA-091,Sierra County,California,0.87,-1.73,40,2.6
CA-093,Siskiyou County,California,1.07,-1.54,36,2.61
CA-095,Solano County,California,0.17,-0.76,31,0.93
CA-097,Sonoma County,California,0.44,-1.7,28,2.14
CA-099,Stanislaus County,California,0.12,-0.51,35,0.63
CA-101,Sutter County,California,0.29,-0.73,37,1.02
CA-103,Tehama County,California,0.78,-1.35,37,2.13
CA-105,Trinity County,California,1.28,-2.21,38,3.49
CA-107,Tulare County,California,0.05,-0.83,21,0.88
CA-109,Tuolumne County,California,0.61,-1.45,32,2.06
CA-111,Ventura County,California,0.02,-0.59,21,0.61
CA-113,Yolo County,California,0.19,-0.75,35,0.94
CA-115,Yuba County,California,0.6,-1.38,36,1.98
