March 2017 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,2.65,-0.22,71,2.87
CA-003,Alpine County,California,4.79,-0.31,74,5.1
CA-005,Amador County,California,4.71,-0.9,63,5.61
CA-007,Butte County,California,5.65,-0.69,70,6.34
CA-009,Calaveras County,California,4.18,-1.4,53,5.58
CA-011,Colusa County,California,2.32,-0.72,57,3.04
CA-013,Contra Costa County,California,2.73,-0.03,82,2.76
CA-015,Del Norte County,California,13.67,3.63,105,10.04
CA-017,El Dorado County,California,5.6,-1.15,62,6.75
CA-019,Fresno County,California,1.67,-1.51,38,3.18
CA-021,Glenn County,California,2.52,-1,58,3.52
CA-023,Humboldt County,California,10.95,2.89,97,8.06
CA-025,Imperial County,California,0.04,-0.33,24,0.37
CA-027,Inyo County,California,0.06,-0.78,9,0.84
CA-029,Kern County,California,0.45,-1.13,25,1.58
CA-031,Kings County,California,0.61,-0.75,38,1.36
CA-033,Lake County,California,4.67,-1.21,55,5.88
CA-035,Lassen County,California,2.41,-0.03,77,2.44
CA-037,Los Angeles County,California,0.28,-2.53,13,2.81
CA-039,Madera County,California,2.34,-1.5,48,3.84
CA-041,Marin County,California,4.45,-0.38,73,4.83
CA-043,Mariposa County,California,4.14,-1.18,59,5.32
CA-045,Mendocino County,California,6.24,-0.79,68,7.03
CA-047,Merced County,California,1.39,-0.5,58,1.89
CA-049,Modoc County,California,2.19,0.16,85,2.03
CA-051,Mono County,California,1.64,-0.4,62,2.04
CA-053,Monterey County,California,2.01,-1.29,48,3.3
CA-055,Napa County,California,3.64,-0.68,66,4.32
CA-057,Nevada County,California,6.55,-0.86,65,7.41
CA-059,Orange County,California,0.13,-2.29,8,2.42
CA-061,Placer County,California,6.08,-0.7,66,6.78
CA-063,Plumas County,California,5.73,0.06,78,5.67
CA-065,Riverside County,California,0.06,-1.25,8,1.31
CA-067,Sacramento County,California,2.66,-0.15,74,2.81
CA-069,San Benito County,California,1.68,-1.13,49,2.81
CA-071,San Bernardino County,California,0.04,-0.92,7,0.96
CA-073,San Diego County,California,0.19,-2.33,10,2.52
CA-075,San Francisco County,California,4.12,0.64,90,3.48
CA-077,San Joaquin County,California,2.01,-0.19,74,2.2
CA-079,San Luis Obispo County,California,1.44,-1.46,46,2.9
CA-081,San Mateo County,California,4,-0.33,72,4.33
CA-083,Santa Barbara County,California,0.95,-2.41,34,3.36
CA-085,Santa Clara County,California,3.23,-0.48,69,3.71
CA-087,Santa Cruz County,California,5.03,0,79,5.03
CA-089,Shasta County,California,6.09,0.57,80,5.52
CA-091,Sierra County,California,6.05,-0.42,75,6.47
CA-093,Siskiyou County,California,5.29,0.64,87,4.65
CA-095,Solano County,California,3.05,0.21,82,2.84
CA-097,Sonoma County,California,4.38,-1.34,58,5.72
CA-099,Stanislaus County,California,1.8,-0.46,61,2.26
CA-101,Sutter County,California,2.63,-0.04,80,2.67
CA-103,Tehama County,California,4.12,-0.89,60,5.01
CA-105,Trinity County,California,7.92,0.51,81,7.41
CA-107,Tulare County,California,1.63,-2.05,36,3.68
CA-109,Tuolumne County,California,5.39,-0.95,63,6.34
CA-111,Ventura County,California,0.64,-3.12,24,3.76
CA-113,Yolo County,California,2.77,-0.07,80,2.84
CA-115,Yuba County,California,4.78,-0.74,67,5.52
