September 2017 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,83,3,110,80
CA-003,Alpine County,California,64.1,-3.2,21,67.3
CA-005,Amador County,California,82.7,-0.6,53,83.3
CA-007,Butte County,California,86.2,1.4,75,84.8
CA-009,Calaveras County,California,83.8,-0.4,55,84.2
CA-011,Colusa County,California,89.1,1.2,79,87.9
CA-013,Contra Costa County,California,84.6,2.4,103,82.2
CA-015,Del Norte County,California,72,-1.5,35,73.5
CA-017,El Dorado County,California,76.8,-2.1,34,78.9
CA-019,Fresno County,California,80.6,-0.1,54,80.7
CA-021,Glenn County,California,87.4,1.3,77,86.1
CA-023,Humboldt County,California,77.7,2.4,103,75.3
CA-025,Imperial County,California,97.6,-2,25,99.6
CA-027,Inyo County,California,84.5,-1.7,37,86.2
CA-029,Kern County,California,86.2,-0.7,46,86.9
CA-031,Kings County,California,91.4,1.9,88,89.5
CA-033,Lake County,California,83,0,58,83
CA-035,Lassen County,California,73.8,-0.6,52,74.4
CA-037,Los Angeles County,California,83.2,0.1,55,83.1
CA-039,Madera County,California,81,-0.9,44,81.9
CA-041,Marin County,California,76.8,5,123,71.8
CA-043,Mariposa County,California,79.9,-1.2,40,81.1
CA-045,Mendocino County,California,80.9,1.4,94,79.5
CA-047,Merced County,California,88.2,1.6,79,86.6
CA-049,Modoc County,California,74.1,0.4,70,73.7
CA-051,Mono County,California,68.3,-2,32,70.3
CA-053,Monterey County,California,85.5,2.9,111,82.6
CA-055,Napa County,California,86.5,2.2,100,84.3
CA-057,Nevada County,California,77.1,-0.3,55,77.4
CA-059,Orange County,California,82.7,1,74,81.7
CA-061,Placer County,California,77.9,-0.9,50,78.8
CA-063,Plumas County,California,73.7,-0.5,55,74.2
CA-065,Riverside County,California,91.1,-1.9,32,93
CA-067,Sacramento County,California,88.9,1.5,81,87.4
CA-069,San Benito County,California,84.9,1.9,95,83
CA-071,San Bernardino County,California,89.5,-1.5,39,91
CA-073,San Diego County,California,84.4,-1.1,38,85.5
CA-075,San Francisco County,California,77.7,6.7,128,71
CA-077,San Joaquin County,California,89.7,3.4,110,86.3
CA-079,San Luis Obispo County,California,84.5,1.6,86,82.9
CA-081,San Mateo County,California,79.3,5.7,126,73.6
CA-083,Santa Barbara County,California,82.3,4.1,121,78.2
CA-085,Santa Clara County,California,83.2,3.1,115,80.1
CA-087,Santa Cruz County,California,83.1,6.8,127,76.3
CA-089,Shasta County,California,83.2,2,81,81.2
CA-091,Sierra County,California,71.8,-1.3,42,73.1
CA-093,Siskiyou County,California,74.3,0.4,65,73.9
CA-095,Solano County,California,86.8,2,99,84.8
CA-097,Sonoma County,California,82.5,4,118,78.5
CA-099,Stanislaus County,California,88,2.1,96,85.9
CA-101,Sutter County,California,90.8,2.1,91,88.7
CA-103,Tehama County,California,85.3,1.3,74,84
CA-105,Trinity County,California,79.8,1,72,78.8
CA-107,Tulare County,California,77.5,-1.4,36,78.9
CA-109,Tuolumne County,California,73.3,-1.8,36,75.1
CA-111,Ventura County,California,80.8,1.5,80,79.3
CA-113,Yolo County,California,88.9,0.8,69,88.1
CA-115,Yuba County,California,86.8,1,72,85.8
