July 2017 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,86.8,4.5,127,82.3
CA-003,Alpine County,California,77.6,2.6,106,75
CA-005,Amador County,California,94.7,4.3,122,90.4
CA-007,Butte County,California,96.2,3.9,121,92.3
CA-009,Calaveras County,California,94.4,3.2,112,91.2
CA-011,Colusa County,California,97.7,2.3,107,95.4
CA-013,Contra Costa County,California,90,5,127,85.1
CA-015,Del Norte County,California,82.2,4.7,119,77.6
CA-017,El Dorado County,California,89.3,3.5,114,85.8
CA-019,Fresno County,California,91.9,3.7,122,88.2
CA-021,Glenn County,California,96.4,2.7,110,93.7
CA-023,Humboldt County,California,82.5,3.5,114,79
CA-025,Imperial County,California,108.5,2.6,120,105.9
CA-027,Inyo County,California,99.4,3.8,121,95.6
CA-029,Kern County,California,98.2,3.1,118,95.1
CA-031,Kings County,California,100.9,3.3,119,97.6
CA-033,Lake County,California,92.3,3,119,89.3
CA-035,Lassen County,California,87.7,3.9,114,83.8
CA-037,Los Angeles County,California,91.9,4.4,126,87.5
CA-039,Madera County,California,92.7,3,116,89.7
CA-041,Marin County,California,75.2,4.3,126,70.9
CA-043,Mariposa County,California,92.3,3.7,117,88.6
CA-045,Mendocino County,California,86.3,3.1,116,83.2
CA-047,Merced County,California,97.7,3.9,123,93.8
CA-049,Modoc County,California,88.5,5.7,124,82.8
CA-051,Mono County,California,82.8,3.9,122,78.9
CA-053,Monterey County,California,89.3,3.5,123,85.8
CA-055,Napa County,California,92.2,3.5,119,88.7
CA-057,Nevada County,California,88.6,4.4,124,84.2
CA-059,Orange County,California,85.6,3.4,122,82.2
CA-061,Placer County,California,89.6,3.9,122,85.7
CA-063,Plumas County,California,86,4.1,117,81.9
CA-065,Riverside County,California,102.3,3,121,99.3
CA-067,Sacramento County,California,98.2,4.9,126,93.3
CA-069,San Benito County,California,91.9,3.9,123,88
CA-071,San Bernardino County,California,102.9,3.5,121,99.4
CA-073,San Diego County,California,92.4,3.2,123,89.2
CA-075,San Francisco County,California,71.1,1.8,107,69.3
CA-077,San Joaquin County,California,98,5.5,128,92.5
CA-079,San Luis Obispo County,California,92.4,5.1,124,87.3
CA-081,San Mateo County,California,75.5,2.5,117,73
CA-083,Santa Barbara County,California,85.2,4.7,125,80.5
CA-085,Santa Clara County,California,86.4,3.5,119,82.9
CA-087,Santa Cruz County,California,78.5,2.3,110,76.2
CA-089,Shasta County,California,94.5,5.4,127,89.1
CA-091,Sierra County,California,84.2,4,119,80.2
CA-093,Siskiyou County,California,87.3,5.8,123,81.5
CA-095,Solano County,California,92.7,3.9,120,88.8
CA-097,Sonoma County,California,83.5,3.8,123,79.7
CA-099,Stanislaus County,California,97.1,4.3,125,92.8
CA-101,Sutter County,California,99.4,3.5,118,95.9
CA-103,Tehama County,California,95.6,3.8,119,91.8
CA-105,Trinity County,California,91.1,5.2,122,85.9
CA-107,Tulare County,California,89,2.2,102,86.8
CA-109,Tuolumne County,California,85,3,116,82
CA-111,Ventura County,California,87.4,4.7,126,82.7
CA-113,Yolo County,California,97.1,2.4,109,94.7
CA-115,Yuba County,California,97.2,4.4,120,92.8
