May 2017 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,74.9,3.6,110,71.3
CA-003,Alpine County,California,59.4,2.4,93,57
CA-005,Amador County,California,76.6,3.3,102,73.3
CA-007,Butte County,California,81.1,5.2,117,75.9
CA-009,Calaveras County,California,77.2,3.1,99,74.1
CA-011,Colusa County,California,83.4,4,111,79.4
CA-013,Contra Costa County,California,77.5,3.9,113,73.6
CA-015,Del Norte County,California,67.9,4.4,118,63.5
CA-017,El Dorado County,California,70.9,2.8,94,68.1
CA-019,Fresno County,California,73.7,1.9,84,71.8
CA-021,Glenn County,California,81.5,4.5,114,77
CA-023,Humboldt County,California,69.1,3.8,109,65.3
CA-025,Imperial County,California,94,1.4,79,92.6
CA-027,Inyo County,California,81.1,2.2,85,78.9
CA-029,Kern County,California,80.9,2.7,90,78.2
CA-031,Kings County,California,85,2.3,90,82.7
CA-033,Lake County,California,75.3,3.7,108,71.6
CA-035,Lassen County,California,67.9,3.5,102,64.4
CA-037,Los Angeles County,California,76.5,3.4,104,73.1
CA-039,Madera County,California,74.8,2,85,72.8
CA-041,Marin County,California,67.9,3.6,113,64.3
CA-043,Mariposa County,California,74,2.8,95,71.2
CA-045,Mendocino County,California,71.8,3.5,113,68.3
CA-047,Merced County,California,82.6,3.2,105,79.4
CA-049,Modoc County,California,68.4,4.5,110,63.9
CA-051,Mono County,California,63,1.8,84,61.2
CA-053,Monterey County,California,75.8,2.2,89,73.6
CA-055,Napa County,California,78.3,3.7,110,74.6
CA-057,Nevada County,California,70.8,4,107,66.8
CA-059,Orange County,California,74.4,2.6,98,71.8
CA-061,Placer County,California,72,3.5,104,68.5
CA-063,Plumas County,California,68.1,4.4,109,63.7
CA-065,Riverside County,California,86.4,2,84,84.4
CA-067,Sacramento County,California,83.1,3.6,109,79.5
CA-069,San Benito County,California,76.3,2.7,96,73.6
CA-071,San Bernardino County,California,86,2.4,89,83.6
CA-073,San Diego County,California,77.1,1.8,88,75.3
CA-075,San Francisco County,California,66.8,2,103,64.8
CA-077,San Joaquin County,California,83.7,4.8,118,78.9
CA-079,San Luis Obispo County,California,76.6,3,102,73.6
CA-081,San Mateo County,California,68.8,2.9,115,65.9
CA-083,Santa Barbara County,California,72.1,3.4,108,68.7
CA-085,Santa Clara County,California,73.5,2.6,99,70.9
CA-087,Santa Cruz County,California,69.9,1.6,91,68.3
CA-089,Shasta County,California,77.3,6.1,119,71.2
CA-091,Sierra County,California,66.6,4.3,108,62.3
CA-093,Siskiyou County,California,69.3,5.6,115,63.7
CA-095,Solano County,California,80.1,3.4,108,76.7
CA-097,Sonoma County,California,72.8,3.5,110,69.3
CA-099,Stanislaus County,California,81.8,3.4,109,78.4
CA-101,Sutter County,California,85.8,4.9,117,80.9
CA-103,Tehama County,California,79.3,5.3,115,74
CA-105,Trinity County,California,73.7,6.3,122,67.4
CA-107,Tulare County,California,71.2,1.4,81,69.8
CA-109,Tuolumne County,California,66.9,2.5,92,64.4
CA-111,Ventura County,California,72.2,3.5,103,68.7
CA-113,Yolo County,California,83.2,3.6,107,79.6
CA-115,Yuba County,California,81.3,4.4,112,76.9
