November 2017 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,63.6,0.7,79,62.9
CA-003,Alpine County,California,49.1,2,89,47.1
CA-005,Amador County,California,60.5,-0.5,58,61
CA-007,Butte County,California,59.5,-1.5,44,61
CA-009,Calaveras County,California,62.4,1,78,61.4
CA-011,Colusa County,California,62.3,-1.1,52,63.4
CA-013,Contra Costa County,California,63.8,0.6,76,63.2
CA-015,Del Norte County,California,49.4,-1.3,36,50.7
CA-017,El Dorado County,California,55.7,-1,52,56.7
CA-019,Fresno County,California,62.2,3.5,108,58.7
CA-021,Glenn County,California,60.1,-1.2,49,61.3
CA-023,Humboldt County,California,54.2,0.4,65,53.8
CA-025,Imperial County,California,81.8,5.6,125,76.2
CA-027,Inyo County,California,66.4,4.8,121,61.6
CA-029,Kern County,California,68.5,4.2,117,64.3
CA-031,Kings County,California,68.7,3,101,65.7
CA-033,Lake County,California,56.9,-2.1,31,59
CA-035,Lassen County,California,49.3,1,80,48.3
CA-037,Los Angeles County,California,71.6,5.5,123,66.1
CA-039,Madera County,California,62.4,3.1,100,59.3
CA-041,Marin County,California,61,-0.1,69,61.1
CA-043,Mariposa County,California,61,2,89,59
CA-045,Mendocino County,California,56.9,-1.7,37,58.6
CA-047,Merced County,California,67.4,3.3,108,64.1
CA-049,Modoc County,California,47.7,0.3,70,47.4
CA-051,Mono County,California,53.3,4.3,110,49
CA-053,Monterey County,California,68.9,2.4,93,66.5
CA-055,Napa County,California,62.4,-0.6,57,63
CA-057,Nevada County,California,53.7,-1.7,49,55.4
CA-059,Orange County,California,75.5,4.2,113,71.3
CA-061,Placer County,California,55.3,-1.3,52,56.6
CA-063,Plumas County,California,48.7,-0.9,56,49.6
CA-065,Riverside County,California,76.8,5.7,125,71.1
CA-067,Sacramento County,California,65,0.2,68,64.8
CA-069,San Benito County,California,66.1,2.4,93,63.7
CA-071,San Bernardino County,California,73.2,6.6,126,66.6
CA-073,San Diego County,California,75.2,5.8,126,69.4
CA-075,San Francisco County,California,63.4,1.6,89,61.8
CA-077,San Joaquin County,California,67.1,2.9,102,64.2
CA-079,San Luis Obispo County,California,70.3,4.4,114,65.9
CA-081,San Mateo County,California,63.8,1.1,84,62.7
CA-083,Santa Barbara County,California,70.4,5,114,65.4
CA-085,Santa Clara County,California,64.4,1.6,89,62.8
CA-087,Santa Cruz County,California,66.7,2.6,100,64.1
CA-089,Shasta County,California,53.6,-2.2,35,55.8
CA-091,Sierra County,California,50.4,0.3,73,50.1
CA-093,Siskiyou County,California,47.2,-0.7,56,47.9
CA-095,Solano County,California,64.2,-0.2,59,64.4
CA-097,Sonoma County,California,61.7,-0.6,60,62.3
CA-099,Stanislaus County,California,66.7,3.2,107,63.5
CA-101,Sutter County,California,64.4,-0.5,57,64.9
CA-103,Tehama County,California,57.4,-1.6,46,59
CA-105,Trinity County,California,51.2,-0.4,58,51.6
CA-107,Tulare County,California,60.5,3.2,105,57.3
CA-109,Tuolumne County,California,55.3,1.3,83,54
CA-111,Ventura County,California,69.9,5.4,119,64.5
CA-113,Yolo County,California,64.1,-0.5,58,64.6
CA-115,Yuba County,California,61,-1.8,43,62.8
