March 2017 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,65.4,4,113,61.4
CA-003,Alpine County,California,49,4.7,115,44.3
CA-005,Amador County,California,62.3,3.3,105,59
CA-007,Butte County,California,64.3,3.8,106,60.5
CA-009,Calaveras County,California,63.1,3.6,107,59.5
CA-011,Colusa County,California,66.4,2.9,96,63.5
CA-013,Contra Costa County,California,66.9,4.1,111,62.8
CA-015,Del Norte County,California,51.9,0.2,64,51.7
CA-017,El Dorado County,California,57.4,3.2,102,54.2
CA-019,Fresno County,California,61.2,4.1,112,57.1
CA-021,Glenn County,California,64,2.9,96,61.1
CA-023,Humboldt County,California,57,2.4,94,54.6
CA-025,Imperial County,California,85,8,125,77
CA-027,Inyo County,California,68.7,6.6,122,62.1
CA-029,Kern County,California,68.4,5,116,63.4
CA-031,Kings County,California,69.9,3.4,105,66.5
CA-033,Lake County,California,60.6,2.9,98,57.7
CA-035,Lassen County,California,51.7,3.7,103,48
CA-037,Los Angeles County,California,70.7,7.8,125,62.9
CA-039,Madera County,California,61.6,3.7,108,57.9
CA-041,Marin County,California,62.8,4,111,58.8
CA-043,Mariposa County,California,60.3,3.6,103,56.7
CA-045,Mendocino County,California,59.7,2.3,92,57.4
CA-047,Merced County,California,69,4.3,114,64.7
CA-049,Modoc County,California,51,3.5,97,47.5
CA-051,Mono County,California,51.6,5.2,116,46.4
CA-053,Monterey County,California,67.3,4.3,115,63
CA-055,Napa County,California,66.1,4.2,109,61.9
CA-057,Nevada County,California,56,3.4,102,52.6
CA-059,Orange County,California,73.3,7,124,66.3
CA-061,Placer County,California,57.5,3.3,104,54.2
CA-063,Plumas County,California,51.6,3.5,100,48.1
CA-065,Riverside County,California,78,8.1,125,69.9
CA-067,Sacramento County,California,68.6,3.6,109,65
CA-069,San Benito County,California,65.1,4.4,114,60.7
CA-071,San Bernardino County,California,75,7.9,124,67.1
CA-073,San Diego County,California,73.7,8.5,126,65.2
CA-075,San Francisco County,California,64.2,4.1,118,60.1
CA-077,San Joaquin County,California,69.4,4.7,115,64.7
CA-079,San Luis Obispo County,California,67.7,5.4,117,62.3
CA-081,San Mateo County,California,64.2,4.1,119,60.1
CA-083,Santa Barbara County,California,66.9,6.8,120,60.1
CA-085,Santa Clara County,California,65.1,4.7,117,60.4
CA-087,Santa Cruz County,California,66,4.9,120,61.1
CA-089,Shasta County,California,58.4,2.7,92,55.7
CA-091,Sierra County,California,52,4.4,109,47.6
CA-093,Siskiyou County,California,51.5,2.7,91,48.8
CA-095,Solano County,California,68,3.7,110,64.3
CA-097,Sonoma County,California,64.5,4,111,60.5
CA-099,Stanislaus County,California,68.2,4.4,115,63.8
CA-101,Sutter County,California,68.8,3.5,104,65.3
CA-103,Tehama County,California,61.6,3.2,98,58.4
CA-105,Trinity County,California,55.5,2.5,92,53
CA-107,Tulare County,California,59.3,3.9,109,55.4
CA-109,Tuolumne County,California,55,3.6,104,51.4
CA-111,Ventura County,California,66.9,7.5,123,59.4
CA-113,Yolo County,California,68,3.3,105,64.7
CA-115,Yuba County,California,65.5,3.6,103,61.9
