June 2017 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,81.2,3.7,114,77.5
CA-003,Alpine County,California,69.3,3.2,100,66.1
CA-005,Amador County,California,86,3.7,107,82.3
CA-007,Butte County,California,88.2,3.5,106,84.7
CA-009,Calaveras County,California,86.1,3,98,83.1
CA-011,Colusa County,California,91.2,2.8,103,88.4
CA-013,Contra Costa County,California,84.4,4.2,117,80.2
CA-015,Del Norte County,California,72.2,1.7,92,70.5
CA-017,El Dorado County,California,80.5,3.2,101,77.3
CA-019,Fresno County,California,84.8,4,111,80.8
CA-021,Glenn County,California,89.1,3,102,86.1
CA-023,Humboldt County,California,74.9,3,107,71.9
CA-025,Imperial County,California,106.6,5,124,101.6
CA-027,Inyo County,California,94.2,5.4,122,88.8
CA-029,Kern County,California,92.4,4.8,119,87.6
CA-031,Kings County,California,95,4.1,114,90.9
CA-033,Lake County,California,83.8,3.2,107,80.6
CA-035,Lassen County,California,77.1,3.5,99,73.6
CA-037,Los Angeles County,California,86.8,6.2,123,80.6
CA-039,Madera County,California,85.3,3.3,105,82
CA-041,Marin County,California,71.8,3.3,110,68.5
CA-043,Mariposa County,California,84.5,4,109,80.5
CA-045,Mendocino County,California,78.6,3.1,105,75.5
CA-047,Merced County,California,91.3,3.8,113,87.5
CA-049,Modoc County,California,77,4.7,112,72.3
CA-051,Mono County,California,75.1,4.2,108,70.9
CA-053,Monterey County,California,83.9,3.2,109,80.7
CA-055,Napa County,California,85.9,3.1,106,82.8
CA-057,Nevada County,California,79.8,4.1,109,75.7
CA-059,Orange County,California,80.7,3.8,115,76.9
CA-061,Placer County,California,81,3.6,103,77.4
CA-063,Plumas County,California,76.5,3.8,107,72.7
CA-065,Riverside County,California,99.6,5.9,125,93.7
CA-067,Sacramento County,California,91.4,4,113,87.4
CA-069,San Benito County,California,85.3,3.6,109,81.7
CA-071,San Bernardino County,California,99.7,6.1,127,93.6
CA-073,San Diego County,California,88.3,5.5,121,82.8
CA-075,San Francisco County,California,70.2,2.1,105,68.1
CA-077,San Joaquin County,California,91.9,5.3,121,86.6
CA-079,San Luis Obispo County,California,87.3,6.1,123,81.2
CA-081,San Mateo County,California,72.3,2.2,103,70.1
CA-083,Santa Barbara County,California,79.6,4.8,120,74.8
CA-085,Santa Clara County,California,81.1,3.4,115,77.7
CA-087,Santa Cruz County,California,76.4,3.3,115,73.1
CA-089,Shasta County,California,84.6,4.5,110,80.1
CA-091,Sierra County,California,75.6,4.3,110,71.3
CA-093,Siskiyou County,California,76,3.8,105,72.2
CA-095,Solano County,California,87.1,3.1,108,84
CA-097,Sonoma County,California,78.6,3.2,111,75.4
CA-099,Stanislaus County,California,90.5,4.1,118,86.4
CA-101,Sutter County,California,93.3,3.8,109,89.5
CA-103,Tehama County,California,87.3,3.9,109,83.4
CA-105,Trinity County,California,81.4,4.7,110,76.7
CA-107,Tulare County,California,82.2,3.2,98,79
CA-109,Tuolumne County,California,76.9,3.3,103,73.6
CA-111,Ventura County,California,81.3,5.7,123,75.6
CA-113,Yolo County,California,90.9,2.6,99,88.3
CA-115,Yuba County,California,89.8,4.3,110,85.5
