February 2017 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,58.2,0.2,68,58
CA-003,Alpine County,California,39.4,-1,53,40.4
CA-005,Amador County,California,53.4,-2,36,55.4
CA-007,Butte County,California,55.7,-0.2,55,55.9
CA-009,Calaveras County,California,55,-0.8,53,55.8
CA-011,Colusa County,California,58,-0.5,54,58.5
CA-013,Contra Costa County,California,59.1,0.5,70,58.6
CA-015,Del Norte County,California,45.9,-2.3,27,48.2
CA-017,El Dorado County,California,48.3,-2.5,36,50.8
CA-019,Fresno County,California,52.5,-0.5,51,53
CA-021,Glenn County,California,56.2,-0.2,57,56.4
CA-023,Humboldt County,California,51,0,56,51
CA-025,Imperial County,California,74,2.3,92,71.7
CA-027,Inyo County,California,55.8,-0.5,56,56.3
CA-029,Kern County,California,59.5,0.8,73,58.7
CA-031,Kings County,California,61.5,0.6,67,60.9
CA-033,Lake County,California,51.5,-2.4,32,53.9
CA-035,Lassen County,California,42.1,-0.8,48,42.9
CA-037,Los Angeles County,California,60.3,0.6,68,59.7
CA-039,Madera County,California,53.7,0.1,61,53.6
CA-041,Marin County,California,56.4,-0.3,50,56.7
CA-043,Mariposa County,California,51.7,-1.4,46,53.1
CA-045,Mendocino County,California,52.4,-2,31,54.4
CA-047,Merced County,California,60.8,1.4,82,59.4
CA-049,Modoc County,California,42.6,0.7,64,41.9
CA-051,Mono County,California,40.7,-1,54,41.7
CA-053,Monterey County,California,59.3,-0.9,48,60.2
CA-055,Napa County,California,57,-0.8,44,57.8
CA-057,Nevada County,California,47,-2.1,40,49.1
CA-059,Orange County,California,64.5,-0.5,50,65
CA-061,Placer County,California,48.4,-2.2,40,50.6
CA-063,Plumas County,California,42.2,-1.5,41,43.7
CA-065,Riverside County,California,66.9,1.5,79,65.4
CA-067,Sacramento County,California,60.5,0.4,63,60.1
CA-069,San Benito County,California,57.2,-0,60,57.2
CA-071,San Bernardino County,California,63.5,2.1,86,61.4
CA-073,San Diego County,California,64.2,1.5,82,62.7
CA-075,San Francisco County,California,58.5,0.6,77,57.9
CA-077,San Joaquin County,California,61.6,2,91,59.6
CA-079,San Luis Obispo County,California,58.6,-0.8,44,59.4
CA-081,San Mateo County,California,58.3,0.3,66,58
CA-083,Santa Barbara County,California,58,-0.6,53,58.6
CA-085,Santa Clara County,California,57.1,-0.2,55,57.3
CA-087,Santa Cruz County,California,58.6,-0.4,55,59
CA-089,Shasta County,California,50.1,-0.9,51,51
CA-091,Sierra County,California,42,-1.6,45,43.6
CA-093,Siskiyou County,California,43.6,-0.5,50,44.1
CA-095,Solano County,California,59.7,0,60,59.7
CA-097,Sonoma County,California,56.6,-1,43,57.6
CA-099,Stanislaus County,California,60.4,1.5,86,58.9
CA-101,Sutter County,California,60.3,0.2,64,60.1
CA-103,Tehama County,California,53.1,-0.9,51,54
CA-105,Trinity County,California,47.1,-1.1,41,48.2
CA-107,Tulare County,California,50.7,-0.9,49,51.6
CA-109,Tuolumne County,California,46.4,-1.4,48,47.8
CA-111,Ventura County,California,57,-0.2,62,57.2
CA-113,Yolo County,California,59.6,-0.1,56,59.7
CA-115,Yuba County,California,56.6,-0.8,47,57.4
