January 2014 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,64.5,10.1,130,54.4
CA-003,Alpine County,California,48.7,9.7,129,39
CA-005,Amador County,California,62.7,10.9,130,51.8
CA-007,Butte County,California,65,13.8,130,51.2
CA-009,Calaveras County,California,63.3,11.1,130,52.2
CA-011,Colusa County,California,68,14.7,130,53.3
CA-013,Contra Costa County,California,64.4,10.9,130,53.5
CA-015,Del Norte County,California,54.2,9.7,129,44.5
CA-017,El Dorado County,California,59,10.6,130,48.4
CA-019,Fresno County,California,60.8,11.9,130,49
CA-021,Glenn County,California,67.1,15.2,130,51.9
CA-023,Humboldt County,California,55.8,8.5,129,47.3
CA-025,Imperial County,California,75.9,9,129,66.9
CA-027,Inyo County,California,61.7,9.6,130,52.1
CA-029,Kern County,California,65.5,10.9,130,54.6
CA-031,Kings County,California,66.3,12,130,54.3
CA-033,Lake County,California,64.9,13.7,130,51.2
CA-035,Lassen County,California,50.6,11.4,130,39.2
CA-037,Los Angeles County,California,69,11.3,130,57.7
CA-039,Madera County,California,61.4,11.9,130,49.5
CA-041,Marin County,California,65.5,12.1,130,53.4
CA-043,Mariposa County,California,61,11.1,130,49.9
CA-045,Mendocino County,California,61.9,10.4,130,51.5
CA-047,Merced County,California,65.8,12.4,130,53.4
CA-049,Modoc County,California,49.6,11.6,129,38
CA-051,Mono County,California,50.5,11.1,130,39.4
CA-053,Monterey County,California,70.7,12.3,130,58.4
CA-055,Napa County,California,67.1,13.5,130,53.6
CA-057,Nevada County,California,57.7,10.9,130,46.8
CA-059,Orange County,California,73.7,9.7,129,64
CA-061,Placer County,California,58.6,11,130,47.6
CA-063,Plumas County,California,51.5,10.8,130,40.7
CA-065,Riverside County,California,71.9,10.1,129,61.8
CA-067,Sacramento County,California,65.8,12.2,130,53.6
CA-069,San Benito County,California,67.8,12.6,130,55.2
CA-071,San Bernardino County,California,67,10,129,57
CA-073,San Diego County,California,72,11,129,61
CA-075,San Francisco County,California,63.9,9.3,130,54.6
CA-077,San Joaquin County,California,65.4,12.3,130,53.1
CA-079,San Luis Obispo County,California,69.7,11.7,130,58
CA-081,San Mateo County,California,65.2,9.3,130,55.9
CA-083,Santa Barbara County,California,70.6,12.3,130,58.3
CA-085,Santa Clara County,California,65.7,11.1,130,54.6
CA-087,Santa Cruz County,California,69.3,12.1,130,57.2
CA-089,Shasta County,California,59.3,12.2,130,47.1
CA-091,Sierra County,California,52.2,10.9,130,41.3
CA-093,Siskiyou County,California,49.5,9.5,129,40
CA-095,Solano County,California,66.2,12.4,130,53.8
CA-097,Sonoma County,California,67.1,12.8,130,54.3
CA-099,Stanislaus County,California,65.6,12.6,130,53
CA-101,Sutter County,California,66.9,13.3,130,53.6
CA-103,Tehama County,California,64.5,14.1,130,50.4
CA-105,Trinity County,California,54.3,10.4,129,43.9
CA-107,Tulare County,California,58.9,10.8,130,48.1
CA-109,Tuolumne County,California,56.5,11,130,45.5
CA-111,Ventura County,California,69.1,12.6,130,56.5
CA-113,Yolo County,California,67.6,13.7,130,53.9
CA-115,Yuba County,California,65.1,12.7,130,52.4
