March 2023 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,57,-4.4,6,61.4
CA-003,Alpine County,California,37.2,-7.1,8,44.3
CA-005,Amador County,California,51.7,-7.3,4,59
CA-007,Butte County,California,54.8,-5.7,10,60.5
CA-009,Calaveras County,California,52.1,-7.4,3,59.5
CA-011,Colusa County,California,55.5,-8,2,63.5
CA-013,Contra Costa County,California,57.8,-5,4,62.8
CA-015,Del Norte County,California,45.7,-6,4,51.7
CA-017,El Dorado County,California,46.3,-7.9,3,54.2
CA-019,Fresno County,California,50.5,-6.6,5,57.1
CA-021,Glenn County,California,53.6,-7.5,3,61.1
CA-023,Humboldt County,California,48.8,-5.8,4,54.6
CA-025,Imperial County,California,73.6,-3.4,20,77
CA-027,Inyo County,California,54,-8.1,3,62.1
CA-029,Kern County,California,56.8,-6.6,5,63.4
CA-031,Kings County,California,61.9,-4.6,15,66.5
CA-033,Lake County,California,49.2,-8.5,2,57.7
CA-035,Lassen County,California,39.7,-8.3,5,48
CA-037,Los Angeles County,California,56.2,-6.7,4,62.9
CA-039,Madera County,California,51.6,-6.3,7,57.9
CA-041,Marin County,California,53.6,-5.2,4,58.8
CA-043,Mariposa County,California,49.1,-7.6,5,56.7
CA-045,Mendocino County,California,49.1,-8.3,1,57.4
CA-047,Merced County,California,59.3,-5.4,8,64.7
CA-049,Modoc County,California,40,-7.5,6,47.5
CA-051,Mono County,California,38,-8.4,4,46.4
CA-053,Monterey County,California,57.2,-5.8,3,63
CA-055,Napa County,California,56.1,-5.8,4,61.9
CA-057,Nevada County,California,44.5,-8.1,4,52.6
CA-059,Orange County,California,60.7,-5.6,3,66.3
CA-061,Placer County,California,46.4,-7.8,3,54.2
CA-063,Plumas County,California,39.3,-8.8,3,48.1
CA-065,Riverside County,California,64.8,-5.1,9,69.9
CA-067,Sacramento County,California,59.7,-5.3,6,65
CA-069,San Benito County,California,55,-5.7,7,60.7
CA-071,San Bernardino County,California,61.1,-6,8,67.1
CA-073,San Diego County,California,60.6,-4.6,9,65.2
CA-075,San Francisco County,California,55.4,-4.7,4,60.1
CA-077,San Joaquin County,California,60.7,-4,14,64.7
CA-079,San Luis Obispo County,California,57,-5.3,8,62.3
CA-081,San Mateo County,California,55.9,-4.2,7,60.1
CA-083,Santa Barbara County,California,55.7,-4.4,12,60.1
CA-085,Santa Clara County,California,55.4,-5,8,60.4
CA-087,Santa Cruz County,California,56.7,-4.4,7,61.1
CA-089,Shasta County,California,47.5,-8.2,2,55.7
CA-091,Sierra County,California,39.4,-8.2,4,47.6
CA-093,Siskiyou County,California,42,-6.8,5,48.8
CA-095,Solano County,California,58.8,-5.5,5,64.3
CA-097,Sonoma County,California,53.8,-6.7,2,60.5
CA-099,Stanislaus County,California,58.2,-5.6,5,63.8
CA-101,Sutter County,California,59.2,-6.1,6,65.3
CA-103,Tehama County,California,51.5,-6.9,4,58.4
CA-105,Trinity County,California,44.9,-8.1,2,53
CA-107,Tulare County,California,48.6,-6.8,4,55.4
CA-109,Tuolumne County,California,42.7,-8.7,3,51.4
CA-111,Ventura County,California,53.4,-6,7,59.4
CA-113,Yolo County,California,58.5,-6.2,5,64.7
CA-115,Yuba County,California,55,-6.9,6,61.9
