December 2020 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,1.66,-1.56,35,3.22
CA-003,Alpine County,California,2.98,-2.72,46,5.7
CA-005,Amador County,California,2.77,-2.73,37,5.5
CA-007,Butte County,California,3.35,-4.23,31,7.58
CA-009,Calaveras County,California,2.79,-2.52,39,5.31
CA-011,Colusa County,California,1.8,-2.36,30,4.16
CA-013,Contra Costa County,California,1.54,-1.67,35,3.21
CA-015,Del Norte County,California,10.5,-2.9,48,13.4
CA-017,El Dorado County,California,3.96,-3.15,42,7.11
CA-019,Fresno County,California,1.19,-1.79,32,2.98
CA-021,Glenn County,California,1.4,-3.31,17,4.71
CA-023,Humboldt County,California,6.37,-4.8,32,11.17
CA-025,Imperial County,California,0.04,-0.51,25,0.55
CA-027,Inyo County,California,0.26,-0.52,37,0.78
CA-029,Kern County,California,0.5,-0.83,34,1.33
CA-031,Kings County,California,0.31,-0.78,31,1.09
CA-033,Lake County,California,3.6,-4.55,30,8.15
CA-035,Lassen County,California,2.26,-0.74,55,3
CA-037,Los Angeles County,California,1.38,-1.05,55,2.43
CA-039,Madera County,California,1.62,-1.89,38,3.51
CA-041,Marin County,California,2.83,-3.55,31,6.38
CA-043,Mariposa County,California,2.72,-2.47,42,5.19
CA-045,Mendocino County,California,4.44,-4.96,30,9.4
CA-047,Merced County,California,1.04,-0.74,41,1.78
CA-049,Modoc County,California,1.64,-0.69,50,2.33
CA-051,Mono County,California,1.03,-1.17,41,2.2
CA-053,Monterey County,California,1.39,-2.04,33,3.43
CA-055,Napa County,California,2.16,-3.48,28,5.64
CA-057,Nevada County,California,4.34,-3.7,41,8.04
CA-059,Orange County,California,1.26,-0.83,58,2.09
CA-061,Placer County,California,3.84,-3.48,41,7.32
CA-063,Plumas County,California,3.92,-2.71,39,6.63
CA-065,Riverside County,California,0.38,-0.85,37,1.23
CA-067,Sacramento County,California,1.5,-1.45,32,2.95
CA-069,San Benito County,California,1.04,-1.77,26,2.81
CA-071,San Bernardino County,California,0.24,-0.64,33,0.88
CA-073,San Diego County,California,0.94,-1.24,40,2.18
CA-075,San Francisco County,California,2.17,-2.12,32,4.29
CA-077,San Joaquin County,California,1.64,-0.64,51,2.28
CA-079,San Luis Obispo County,California,1.29,-1.55,36,2.84
CA-081,San Mateo County,California,2.27,-2.84,30,5.11
CA-083,Santa Barbara County,California,1.84,-1.05,52,2.89
CA-085,Santa Clara County,California,2.12,-1.99,36,4.11
CA-087,Santa Cruz County,California,2.67,-3.33,31,6
CA-089,Shasta County,California,3.31,-3.36,30,6.67
CA-091,Sierra County,California,3.88,-3.33,44,7.21
CA-093,Siskiyou County,California,4.14,-2.21,45,6.35
CA-095,Solano County,California,1.48,-2.02,30,3.5
CA-097,Sonoma County,California,3.65,-3.91,31,7.56
CA-099,Stanislaus County,California,1.46,-0.76,45,2.22
CA-101,Sutter County,California,1.38,-1.81,29,3.19
CA-103,Tehama County,California,2.92,-3.26,31,6.18
CA-105,Trinity County,California,4.92,-5.13,27,10.05
CA-107,Tulare County,California,1.37,-1.97,32,3.34
CA-109,Tuolumne County,California,3.64,-2.73,48,6.37
CA-111,Ventura County,California,1.66,-1.52,49,3.18
CA-113,Yolo County,California,1.53,-2.09,28,3.62
CA-115,Yuba County,California,2.85,-3.33,34,6.18
