March 2020 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,2.61,-0.26,68,2.87
CA-003,Alpine County,California,5.28,0.18,79,5.1
CA-005,Amador County,California,7.1,1.49,92,5.61
CA-007,Butte County,California,3.53,-2.81,39,6.34
CA-009,Calaveras County,California,6.77,1.19,91,5.58
CA-011,Colusa County,California,0.88,-2.16,21,3.04
CA-013,Contra Costa County,California,1.91,-0.85,53,2.76
CA-015,Del Norte County,California,3.96,-6.08,12,10.04
CA-017,El Dorado County,California,7.53,0.78,85,6.75
CA-019,Fresno County,California,3.39,0.21,87,3.18
CA-021,Glenn County,California,1.07,-2.45,21,3.52
CA-023,Humboldt County,California,3.81,-4.25,22,8.06
CA-025,Imperial County,California,1.78,1.41,129,0.37
CA-027,Inyo County,California,1.24,0.4,102,0.84
CA-029,Kern County,California,2.39,0.81,104,1.58
CA-031,Kings County,California,2.07,0.71,105,1.36
CA-033,Lake County,California,2.22,-3.66,26,5.88
CA-035,Lassen County,California,2.06,-0.38,64,2.44
CA-037,Los Angeles County,California,4.9,2.09,110,2.81
CA-039,Madera County,California,3.37,-0.47,70,3.84
CA-041,Marin County,California,2.16,-2.67,30,4.83
CA-043,Mariposa County,California,4.52,-0.8,68,5.32
CA-045,Mendocino County,California,2.81,-4.22,22,7.03
CA-047,Merced County,California,2.09,0.2,82,1.89
CA-049,Modoc County,California,2.22,0.19,86,2.03
CA-051,Mono County,California,1.81,-0.23,71,2.04
CA-053,Monterey County,California,4.06,0.76,93,3.3
CA-055,Napa County,California,1.5,-2.82,25,4.32
CA-057,Nevada County,California,6.71,-0.7,69,7.41
CA-059,Orange County,California,3.84,1.42,109,2.42
CA-061,Placer County,California,6.63,-0.15,73,6.78
CA-063,Plumas County,California,4.55,-1.12,61,5.67
CA-065,Riverside County,California,3.67,2.36,122,1.31
CA-067,Sacramento County,California,2.03,-0.78,53,2.81
CA-069,San Benito County,California,3.65,0.84,94,2.81
CA-071,San Bernardino County,California,2.39,1.43,121,0.96
CA-073,San Diego County,California,4.75,2.23,116,2.52
CA-075,San Francisco County,California,2.28,-1.2,47,3.48
CA-077,San Joaquin County,California,2,-0.2,73,2.2
CA-079,San Luis Obispo County,California,4.2,1.3,103,2.9
CA-081,San Mateo County,California,2.68,-1.65,46,4.33
CA-083,Santa Barbara County,California,4.93,1.57,99,3.36
CA-085,Santa Clara County,California,4.32,0.61,85,3.71
CA-087,Santa Cruz County,California,3.49,-1.54,53,5.03
CA-089,Shasta County,California,5.73,0.21,76,5.52
CA-091,Sierra County,California,5.82,-0.65,66,6.47
CA-093,Siskiyou County,California,2.09,-2.56,20,4.65
CA-095,Solano County,California,1.42,-1.42,33,2.84
CA-097,Sonoma County,California,1.81,-3.91,18,5.72
CA-099,Stanislaus County,California,2.48,0.22,82,2.26
CA-101,Sutter County,California,1.27,-1.4,31,2.67
CA-103,Tehama County,California,3.96,-1.05,56,5.01
CA-105,Trinity County,California,3.92,-3.49,34,7.41
CA-107,Tulare County,California,3.89,0.21,82,3.68
CA-109,Tuolumne County,California,5.88,-0.46,73,6.34
CA-111,Ventura County,California,5.25,1.49,101,3.76
CA-113,Yolo County,California,1.24,-1.6,28,2.84
CA-115,Yuba County,California,3.93,-1.59,51,5.52
