May 2020 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.62,0.04,82,0.58
CA-003,Alpine County,California,1.43,-0.38,61,1.81
CA-005,Amador County,California,2.24,0.76,99,1.48
CA-007,Butte County,California,3.64,1.88,114,1.76
CA-009,Calaveras County,California,1.94,0.54,97,1.4
CA-011,Colusa County,California,1.16,0.49,102,0.67
CA-013,Contra Costa County,California,0.53,-0.01,76,0.54
CA-015,Del Norte County,California,7.3,3.59,116,3.71
CA-017,El Dorado County,California,2.58,0.58,93,2
CA-019,Fresno County,California,0.53,-0.3,59,0.83
CA-021,Glenn County,California,1.57,0.72,104,0.85
CA-023,Humboldt County,California,6.03,3.57,118,2.46
CA-025,Imperial County,California,0,-0.04,1,0.04
CA-027,Inyo County,California,0.05,-0.23,22,0.28
CA-029,Kern County,California,0.13,-0.17,46,0.3
CA-031,Kings County,California,0.06,-0.22,49,0.28
CA-033,Lake County,California,2.58,1.25,107,1.33
CA-035,Lassen County,California,1.48,-0.01,71,1.49
CA-037,Los Angeles County,California,0.16,-0.16,63,0.32
CA-039,Madera County,California,0.67,-0.31,60,0.98
CA-041,Marin County,California,1.24,0.34,96,0.9
CA-043,Mariposa County,California,1.83,0.52,97,1.31
CA-045,Mendocino County,California,2.64,1.07,103,1.57
CA-047,Merced County,California,0.22,-0.17,64,0.39
CA-049,Modoc County,California,1.7,0.21,78,1.49
CA-051,Mono County,California,0.35,-0.56,31,0.91
CA-053,Monterey County,California,0.38,-0.08,76,0.46
CA-055,Napa County,California,1.39,0.54,100,0.85
CA-057,Nevada County,California,3.13,0.96,98,2.17
CA-059,Orange County,California,0.09,-0.16,55,0.25
CA-061,Placer County,California,2.5,0.49,90,2.01
CA-063,Plumas County,California,3.23,1.21,104,2.02
CA-065,Riverside County,California,0.01,-0.15,15,0.16
CA-067,Sacramento County,California,0.59,-0.09,76,0.68
CA-069,San Benito County,California,0.3,-0.15,70,0.45
CA-071,San Bernardino County,California,0.01,-0.15,12,0.16
CA-073,San Diego County,California,0.08,-0.26,37,0.34
CA-075,San Francisco County,California,0.62,-0.06,78,0.68
CA-077,San Joaquin County,California,0.47,-0.04,80,0.51
CA-079,San Luis Obispo County,California,0.18,-0.22,70,0.4
CA-081,San Mateo County,California,0.7,-0.09,75,0.79
CA-083,Santa Barbara County,California,0.08,-0.33,49,0.41
CA-085,Santa Clara County,California,0.88,0.22,93,0.66
CA-087,Santa Cruz County,California,0.99,0.17,87,0.82
CA-089,Shasta County,California,4.16,2.13,116,2.03
CA-091,Sierra County,California,3.07,0.9,99,2.17
CA-093,Siskiyou County,California,3.38,1.41,112,1.97
CA-095,Solano County,California,0.57,0.02,83,0.55
CA-097,Sonoma County,California,2.04,0.9,105,1.14
CA-099,Stanislaus County,California,0.31,-0.15,73,0.46
CA-101,Sutter County,California,0.78,0.13,81,0.65
CA-103,Tehama County,California,3.06,1.53,113,1.53
CA-105,Trinity County,California,4.42,2.23,111,2.19
CA-107,Tulare County,California,0.75,-0.1,77,0.85
CA-109,Tuolumne County,California,2.32,0.46,89,1.86
CA-111,Ventura County,California,0.14,-0.27,60,0.41
CA-113,Yolo County,California,0.62,0.03,82,0.59
CA-115,Yuba County,California,2.45,1.02,108,1.43
