July 2015 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,82.8,0.5,75,82.3
CA-003,Alpine County,California,71,-4,7,75
CA-005,Amador County,California,89.4,-1,42,90.4
CA-007,Butte County,California,91.6,-0.7,45,92.3
CA-009,Calaveras County,California,89.9,-1.3,37,91.2
CA-011,Colusa County,California,94.4,-1,41,95.4
CA-013,Contra Costa County,California,84.8,-0.3,51,85.1
CA-015,Del Norte County,California,80.4,2.9,108,77.6
CA-017,El Dorado County,California,83.9,-1.9,31,85.8
CA-019,Fresno County,California,86,-2.2,19,88.2
CA-021,Glenn County,California,92.7,-1,49,93.7
CA-023,Humboldt County,California,83.3,4.3,120,79
CA-025,Imperial County,California,104.1,-1.8,18,105.9
CA-027,Inyo County,California,91.9,-3.7,6,95.6
CA-029,Kern County,California,92.3,-2.8,11,95.1
CA-031,Kings County,California,96,-1.6,29,97.6
CA-033,Lake County,California,88.2,-1.1,36,89.3
CA-035,Lassen County,California,82,-1.8,34,83.8
CA-037,Los Angeles County,California,85.6,-1.9,19,87.5
CA-039,Madera County,California,87.4,-2.3,23,89.7
CA-041,Marin County,California,72.1,1.2,96,70.9
CA-043,Mariposa County,California,86.5,-2.1,24,88.6
CA-045,Mendocino County,California,84.2,1,79,83.2
CA-047,Merced County,California,92.7,-1.1,38,93.8
CA-049,Modoc County,California,82.4,-0.4,47,82.8
CA-051,Mono County,California,75.1,-3.8,3,78.9
CA-053,Monterey County,California,85.9,0.1,58,85.8
CA-055,Napa County,California,88.1,-0.6,48,88.7
CA-057,Nevada County,California,83.3,-0.9,43,84.2
CA-059,Orange County,California,81.5,-0.7,39,82.2
CA-061,Placer County,California,84.5,-1.2,41,85.7
CA-063,Plumas County,California,80.9,-1,38,81.9
CA-065,Riverside County,California,96.6,-2.7,8,99.3
CA-067,Sacramento County,California,93.3,-0,59,93.3
CA-069,San Benito County,California,88,0,58,88
CA-071,San Bernardino County,California,96.2,-3.2,5,99.4
CA-073,San Diego County,California,87.2,-2,12,89.2
CA-075,San Francisco County,California,72.6,3.3,125,69.3
CA-077,San Joaquin County,California,92.5,0,62,92.5
CA-079,San Luis Obispo County,California,85.4,-1.9,22,87.3
CA-081,San Mateo County,California,76,3,122,73
CA-083,Santa Barbara County,California,82.4,1.9,103,80.5
CA-085,Santa Clara County,California,84.2,1.3,97,82.9
CA-087,Santa Cruz County,California,80.6,4.4,125,76.2
CA-089,Shasta County,California,89.8,0.7,62,89.1
CA-091,Sierra County,California,79.2,-1,40,80.2
CA-093,Siskiyou County,California,83,1.5,75,81.5
CA-095,Solano County,California,88.9,0.1,69,88.8
CA-097,Sonoma County,California,79.6,-0.1,58,79.7
CA-099,Stanislaus County,California,92,-0.8,42,92.8
CA-101,Sutter County,California,95.5,-0.4,53,95.9
CA-103,Tehama County,California,91,-0.8,45,91.8
CA-105,Trinity County,California,87.7,1.8,80,85.9
CA-107,Tulare County,California,84,-2.8,11,86.8
CA-109,Tuolumne County,California,79.3,-2.7,17,82
CA-111,Ventura County,California,82.6,-0.1,51,82.7
CA-113,Yolo County,California,94,-0.7,47,94.7
CA-115,Yuba County,California,92.8,-0,54,92.8
