August 2015 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,83.7,2,106,81.7
CA-003,Alpine County,California,75.2,1.3,87,73.9
CA-005,Amador County,California,90.3,1.4,84,88.9
CA-007,Butte County,California,91,0.2,62,90.8
CA-009,Calaveras County,California,90.9,1,80,89.9
CA-011,Colusa County,California,93.7,0.1,67,93.6
CA-013,Contra Costa County,California,85.6,1.3,94,84.3
CA-015,Del Norte County,California,77.2,-0.6,43,77.8
CA-017,El Dorado County,California,85.9,1,79,85
CA-019,Fresno County,California,87.5,0.8,75,86.7
CA-021,Glenn County,California,91.5,-0.5,47,92
CA-023,Humboldt County,California,81,1.8,101,79.2
CA-025,Imperial County,California,108.7,4.4,126,104.3
CA-027,Inyo County,California,96.6,2.9,116,93.7
CA-029,Kern County,California,95.5,1.7,92,93.8
CA-031,Kings County,California,96.3,0.6,72,95.7
CA-033,Lake County,California,88.2,-0.1,53,88.3
CA-035,Lassen County,California,83.7,1.2,81,82.5
CA-037,Los Angeles County,California,90.9,3.4,116,87.5
CA-039,Madera County,California,89,0.7,76,88.3
CA-041,Marin County,California,74.6,3.1,120,71.5
CA-043,Mariposa County,California,88.7,1.1,78,87.6
CA-045,Mendocino County,California,83.8,0.5,76,83.3
CA-047,Merced County,California,93,1,87,92
CA-049,Modoc County,California,84.1,2.5,92,81.6
CA-051,Mono County,California,79.8,2,100,77.8
CA-053,Monterey County,California,88.2,2.8,122,85.4
CA-055,Napa County,California,89.4,1.6,98,87.8
CA-057,Nevada County,California,84.7,1.4,82,83.3
CA-059,Orange County,California,86.6,3,114,83.6
CA-061,Placer County,California,85.8,1.1,79,84.7
CA-063,Plumas County,California,82.6,1.6,84,81
CA-065,Riverside County,California,101.8,3.6,122,98.2
CA-067,Sacramento County,California,93.2,1.3,92,91.9
CA-069,San Benito County,California,89.6,2.5,110,87.1
CA-071,San Bernardino County,California,101.3,3.6,123,97.7
CA-073,San Diego County,California,92.7,3.5,120,89.2
CA-075,San Francisco County,California,75.1,5.3,128,69.8
CA-077,San Joaquin County,California,92.4,1.6,97,90.8
CA-079,San Luis Obispo County,California,88.8,1.8,103,87
CA-081,San Mateo County,California,78.1,4.8,127,73.3
CA-083,Santa Barbara County,California,85.3,4.3,124,81
CA-085,Santa Clara County,California,86.1,3.7,124,82.4
CA-087,Santa Cruz County,California,83.9,7.4,129,76.5
CA-089,Shasta County,California,89.4,1.3,72,88.1
CA-091,Sierra County,California,80.8,1.3,82,79.5
CA-093,Siskiyou County,California,82.6,1.8,84,80.8
CA-095,Solano County,California,89.5,1.5,94,88
CA-097,Sonoma County,California,81.6,1.8,106,79.8
CA-099,Stanislaus County,California,91.8,0.8,83,91
CA-101,Sutter County,California,94.8,0.9,80,93.9
CA-103,Tehama County,California,90.3,-0.1,47,90.4
CA-105,Trinity County,California,86.2,0.7,64,85.5
CA-107,Tulare County,California,86.5,1,80,85.5
CA-109,Tuolumne County,California,82.3,1,78,81.3
CA-111,Ventura County,California,87.6,4.3,123,83.3
CA-113,Yolo County,California,93.9,0.8,81,93.1
CA-115,Yuba County,California,92.3,1.1,79,91.2
