December 2015 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,54.8,-0.4,52,55.2
CA-003,Alpine County,California,37.8,-3.1,27,40.9
CA-005,Amador County,California,50.9,-1.9,35,52.8
CA-007,Butte County,California,50.4,-2,26,52.4
CA-009,Calaveras County,California,50.7,-2.4,26,53.1
CA-011,Colusa County,California,54.6,0.3,71,54.3
CA-013,Contra Costa County,California,54.9,0.4,69,54.5
CA-015,Del Norte County,California,43.9,-1.4,32,45.3
CA-017,El Dorado County,California,46.7,-2.9,23,49.6
CA-019,Fresno County,California,48.4,-1.7,37,50.1
CA-021,Glenn County,California,52.1,-0.8,51,52.9
CA-023,Humboldt County,California,48.2,0.3,59,47.9
CA-025,Imperial County,California,67,-0.2,56,67.2
CA-027,Inyo County,California,50.7,-1.9,44,52.6
CA-029,Kern County,California,55.6,0.1,70,55.5
CA-031,Kings County,California,56.2,0.8,69,55.4
CA-033,Lake County,California,49.8,-2,31,51.8
CA-035,Lassen County,California,37.6,-2.6,29,40.2
CA-037,Los Angeles County,California,59.3,0.3,69,59
CA-039,Madera County,California,48.7,-2.1,30,50.8
CA-041,Marin County,California,55.3,0.8,76,54.5
CA-043,Mariposa County,California,47.5,-3.8,19,51.3
CA-045,Mendocino County,California,49.5,-2.4,22,51.9
CA-047,Merced County,California,55.1,1,78,54.1
CA-049,Modoc County,California,36.6,-2.9,30,39.5
CA-051,Mono County,California,38.8,-2.5,37,41.3
CA-053,Monterey County,California,57.6,-2.1,30,59.7
CA-055,Napa County,California,54.4,-0.2,63,54.6
CA-057,Nevada County,California,43.3,-4.9,12,48.2
CA-059,Orange County,California,66.5,0.9,82,65.6
CA-061,Placer County,California,45.4,-3.6,20,49
CA-063,Plumas County,California,39.3,-2.6,29,41.9
CA-065,Riverside County,California,62.6,-0.3,56,62.9
CA-067,Sacramento County,California,56.2,1.5,84,54.7
CA-069,San Benito County,California,54.3,-2.2,31,56.5
CA-071,San Bernardino County,California,57.1,-0.5,56,57.6
CA-073,San Diego County,California,63,0.5,72,62.5
CA-075,San Francisco County,California,56.4,0.7,77,55.7
CA-077,San Joaquin County,California,56.6,2.5,96,54.1
CA-079,San Luis Obispo County,California,58,-1,48,59
CA-081,San Mateo County,California,56,-0.8,45,56.8
CA-083,Santa Barbara County,California,59.9,0.5,76,59.4
CA-085,Santa Clara County,California,53.8,-1.8,30,55.6
CA-087,Santa Cruz County,California,57.4,-0.8,49,58.2
CA-089,Shasta County,California,44.2,-3.8,14,48
CA-091,Sierra County,California,38.6,-4.1,16,42.7
CA-093,Siskiyou County,California,38.7,-2.2,25,40.9
CA-095,Solano County,California,55.8,1,77,54.8
CA-097,Sonoma County,California,54.8,-0.3,64,55.1
CA-099,Stanislaus County,California,54.7,0.9,76,53.8
CA-101,Sutter County,California,55.6,0.7,72,54.9
CA-103,Tehama County,California,48.5,-2.8,22,51.3
CA-105,Trinity County,California,42.4,-1.8,26,44.2
CA-107,Tulare County,California,47.4,-1.4,41,48.8
CA-109,Tuolumne County,California,43.6,-3.5,27,47.1
CA-111,Ventura County,California,60.1,2.2,93,57.9
CA-113,Yolo County,California,55.9,1,78,54.9
CA-115,Yuba County,California,51.9,-2,31,53.9
