November 2015 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,60.8,-2.1,31,62.9
CA-003,Alpine County,California,42.8,-4.3,19,47.1
CA-005,Amador County,California,56.7,-4.3,16,61
CA-007,Butte County,California,59,-2,34,61
CA-009,Calaveras County,California,57.4,-4,19,61.4
CA-011,Colusa County,California,62.4,-1,54,63.4
CA-013,Contra Costa County,California,61.6,-1.6,37,63.2
CA-015,Del Norte County,California,50.5,-0.2,58,50.7
CA-017,El Dorado County,California,52.4,-4.3,17,56.7
CA-019,Fresno County,California,55.6,-3.1,23,58.7
CA-021,Glenn County,California,61.2,-0.1,69,61.3
CA-023,Humboldt County,California,54.6,0.8,73,53.8
CA-025,Imperial County,California,74.9,-1.3,41,76.2
CA-027,Inyo County,California,58.4,-3.2,24,61.6
CA-029,Kern County,California,62.1,-2.2,31,64.3
CA-031,Kings County,California,63.1,-2.6,23,65.7
CA-033,Lake County,California,58.6,-0.4,67,59
CA-035,Lassen County,California,44.2,-4.1,18,48.3
CA-037,Los Angeles County,California,65.9,-0.2,59,66.1
CA-039,Madera County,California,55.8,-3.5,21,59.3
CA-041,Marin County,California,61.5,0.4,76,61.1
CA-043,Mariposa County,California,55,-4,20,59
CA-045,Mendocino County,California,57.5,-1.1,50,58.6
CA-047,Merced County,California,62.6,-1.5,39,64.1
CA-049,Modoc County,California,45.2,-2.2,41,47.4
CA-051,Mono County,California,44.7,-4.3,19,49
CA-053,Monterey County,California,63.9,-2.6,34,66.5
CA-055,Napa County,California,62.9,-0.1,64,63
CA-057,Nevada County,California,50.9,-4.5,16,55.4
CA-059,Orange County,California,72.9,1.6,83,71.3
CA-061,Placer County,California,52.4,-4.2,16,56.6
CA-063,Plumas County,California,45.2,-4.4,16,49.6
CA-065,Riverside County,California,69.6,-1.5,40,71.1
CA-067,Sacramento County,California,62.6,-2.2,33,64.8
CA-069,San Benito County,California,61.1,-2.6,31,63.7
CA-071,San Bernardino County,California,64.6,-2,36,66.6
CA-073,San Diego County,California,69.2,-0.2,51,69.4
CA-075,San Francisco County,California,61.5,-0.3,64,61.8
CA-077,San Joaquin County,California,63.7,-0.5,54,64.2
CA-079,San Luis Obispo County,California,64.6,-1.3,42,65.9
CA-081,San Mateo County,California,61.1,-1.6,37,62.7
CA-083,Santa Barbara County,California,66.2,0.8,78,65.4
CA-085,Santa Clara County,California,60.4,-2.4,29,62.8
CA-087,Santa Cruz County,California,63.4,-0.7,55,64.1
CA-089,Shasta County,California,53.9,-1.9,41,55.8
CA-091,Sierra County,California,45.5,-4.6,14,50.1
CA-093,Siskiyou County,California,47.1,-0.8,51,47.9
CA-095,Solano County,California,63.2,-1.2,43,64.4
CA-097,Sonoma County,California,63.3,1,81,62.3
CA-099,Stanislaus County,California,62.3,-1.2,46,63.5
CA-101,Sutter County,California,62.6,-2.3,28,64.9
CA-103,Tehama County,California,57.9,-1.1,53,59
CA-105,Trinity County,California,52.3,0.7,70,51.6
CA-107,Tulare County,California,54,-3.3,19,57.3
CA-109,Tuolumne County,California,49.9,-4.1,19,54
CA-111,Ventura County,California,67.3,2.8,97,64.5
CA-113,Yolo County,California,62.7,-1.9,36,64.6
CA-115,Yuba County,California,59.7,-3.1,20,62.8
