January 2015 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,61,6.6,129,54.4
CA-003,Alpine County,California,48.5,9.5,128,39
CA-005,Amador County,California,59.9,8.1,129,51.8
CA-007,Butte County,California,61,9.8,129,51.2
CA-009,Calaveras County,California,60.2,8,129,52.2
CA-011,Colusa County,California,61.9,8.6,128,53.3
CA-013,Contra Costa County,California,60.1,6.6,129,53.5
CA-015,Del Norte County,California,54.7,10.2,130,44.5
CA-017,El Dorado County,California,57.2,8.8,129,48.4
CA-019,Fresno County,California,54.5,5.6,123,49
CA-021,Glenn County,California,62.5,10.6,129,51.9
CA-023,Humboldt County,California,56.1,8.8,130,47.3
CA-025,Imperial County,California,70.8,3.9,114,66.9
CA-027,Inyo County,California,58.3,6.2,125,52.1
CA-029,Kern County,California,60,5.4,124,54.6
CA-031,Kings County,California,56.9,2.6,97,54.3
CA-033,Lake County,California,61.6,10.4,129,51.2
CA-035,Lassen County,California,49.1,9.9,128,39.2
CA-037,Los Angeles County,California,65.1,7.4,125,57.7
CA-039,Madera County,California,55.9,6.4,124,49.5
CA-041,Marin County,California,61.8,8.4,129,53.4
CA-043,Mariposa County,California,58.3,8.4,129,49.9
CA-045,Mendocino County,California,59.9,8.4,129,51.5
CA-047,Merced County,California,57.4,4,113,53.4
CA-049,Modoc County,California,49.8,11.8,130,38
CA-051,Mono County,California,49.2,9.8,128,39.4
CA-053,Monterey County,California,66.5,8.1,129,58.4
CA-055,Napa County,California,62,8.4,129,53.6
CA-057,Nevada County,California,56.1,9.3,129,46.8
CA-059,Orange County,California,71.4,7.4,125,64
CA-061,Placer County,California,56.3,8.7,129,47.6
CA-063,Plumas County,California,50.7,10,129,40.7
CA-065,Riverside County,California,67.1,5.3,118,61.8
CA-067,Sacramento County,California,60.2,6.6,126,53.6
CA-069,San Benito County,California,63.8,8.6,129,55.2
CA-071,San Bernardino County,California,62.6,5.6,122,57
CA-073,San Diego County,California,67.3,6.3,123,61
CA-075,San Francisco County,California,62,7.4,129,54.6
CA-077,San Joaquin County,California,59.2,6.1,122,53.1
CA-079,San Luis Obispo County,California,65.2,7.2,128,58
CA-081,San Mateo County,California,63.8,7.9,129,55.9
CA-083,Santa Barbara County,California,66.5,8.2,127,58.3
CA-085,Santa Clara County,California,62.8,8.2,129,54.6
CA-087,Santa Cruz County,California,67.7,10.5,129,57.2
CA-089,Shasta County,California,57.6,10.5,129,47.1
CA-091,Sierra County,California,51.6,10.3,129,41.3
CA-093,Siskiyou County,California,50.8,10.8,130,40
CA-095,Solano County,California,60.4,6.6,128,53.8
CA-097,Sonoma County,California,62.6,8.3,129,54.3
CA-099,Stanislaus County,California,58.2,5.2,122,53
CA-101,Sutter County,California,60.6,7,127,53.6
CA-103,Tehama County,California,61,10.6,129,50.4
CA-105,Trinity County,California,54.5,10.6,130,43.9
CA-107,Tulare County,California,53.1,5,121,48.1
CA-109,Tuolumne County,California,54.4,8.9,129,45.5
CA-111,Ventura County,California,64.1,7.6,125,56.5
CA-113,Yolo County,California,61.2,7.3,126,53.9
CA-115,Yuba County,California,61.4,9,129,52.4
