April 2014 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,1.36,0.02,77,1.34
CA-003,Alpine County,California,1.54,-1.27,41,2.81
CA-005,Amador County,California,2.6,-0.36,68,2.96
CA-007,Butte County,California,1.36,-1.88,36,3.24
CA-009,Calaveras County,California,2.37,-0.43,68,2.8
CA-011,Colusa County,California,1.34,0.02,82,1.32
CA-013,Contra Costa County,California,1.72,0.5,102,1.22
CA-015,Del Norte County,California,2.91,-2.81,26,5.72
CA-017,El Dorado County,California,2.63,-0.99,55,3.62
CA-019,Fresno County,California,1.51,-0.21,68,1.72
CA-021,Glenn County,California,1.36,-0.32,73,1.68
CA-023,Humboldt County,California,1.93,-2.53,25,4.46
CA-025,Imperial County,California,0.01,-0.09,33,0.1
CA-027,Inyo County,California,0.17,-0.27,44,0.44
CA-029,Kern County,California,0.59,-0.17,72,0.76
CA-031,Kings County,California,0.24,-0.4,43,0.64
CA-033,Lake County,California,2.04,-0.84,63,2.88
CA-035,Lassen County,California,1.32,-0.19,60,1.51
CA-037,Los Angeles County,California,0.51,-0.61,54,1.12
CA-039,Madera County,California,1.59,-0.44,66,2.03
CA-041,Marin County,California,2.05,-0.18,74,2.23
CA-043,Mariposa County,California,2.01,-0.72,62,2.73
CA-045,Mendocino County,California,2.09,-1.34,48,3.43
CA-047,Merced County,California,0.63,-0.29,59,0.92
CA-049,Modoc County,California,1.1,-0.38,45,1.48
CA-051,Mono County,California,0.5,-0.61,37,1.11
CA-053,Monterey County,California,1.46,0.05,82,1.41
CA-055,Napa County,California,2,0.09,83,1.91
CA-057,Nevada County,California,2.82,-0.97,53,3.79
CA-059,Orange County,California,0.58,-0.42,62,1
CA-061,Placer County,California,2.53,-0.99,54,3.52
CA-063,Plumas County,California,1.55,-1.38,39,2.93
CA-065,Riverside County,California,0.27,-0.26,59,0.53
CA-067,Sacramento County,California,1.99,0.57,100,1.42
CA-069,San Benito County,California,1.19,-0.07,77,1.26
CA-071,San Bernardino County,California,0.25,-0.13,73,0.38
CA-073,San Diego County,California,0.71,-0.36,64,1.07
CA-075,San Francisco County,California,1.74,0.2,82,1.54
CA-077,San Joaquin County,California,1.13,0.06,77,1.07
CA-079,San Luis Obispo County,California,0.9,-0.37,72,1.27
CA-081,San Mateo County,California,1.83,-0.09,73,1.92
CA-083,Santa Barbara County,California,0.64,-0.74,58,1.38
CA-085,Santa Clara County,California,1.7,0.04,80,1.66
CA-087,Santa Cruz County,California,1.66,-0.54,61,2.2
CA-089,Shasta County,California,1.46,-1.75,31,3.21
CA-091,Sierra County,California,2,-1.32,43,3.32
CA-093,Siskiyou County,California,1.22,-1.49,30,2.71
CA-095,Solano County,California,1.88,0.64,103,1.24
CA-097,Sonoma County,California,1.84,-0.88,58,2.72
CA-099,Stanislaus County,California,0.89,-0.15,69,1.04
CA-101,Sutter County,California,1.21,-0.06,80,1.27
CA-103,Tehama County,California,1.3,-1.38,37,2.68
CA-105,Trinity County,California,1.58,-2.43,28,4.01
CA-107,Tulare County,California,1.55,-0.49,59,2.04
CA-109,Tuolumne County,California,2.9,-0.49,65,3.39
CA-111,Ventura County,California,0.53,-0.9,50,1.43
CA-113,Yolo County,California,1.84,0.6,103,1.24
CA-115,Yuba County,California,1.64,-1.14,48,2.78
