January 2014 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.11,-3.86,2,3.97
CA-003,Alpine County,California,2.98,-3.62,39,6.6
CA-005,Amador County,California,1.45,-5.25,13,6.7
CA-007,Butte County,California,0.84,-7.89,4,8.73
CA-009,Calaveras County,California,1.31,-5.35,12,6.66
CA-011,Colusa County,California,0.59,-3.87,9,4.46
CA-013,Contra Costa County,California,0.14,-3.95,2,4.09
CA-015,Del Norte County,California,3.11,-10.79,4,13.9
CA-017,El Dorado County,California,2.44,-5.99,21,8.43
CA-019,Fresno County,California,0.58,-3.17,9,3.75
CA-021,Glenn County,California,0.22,-4.94,3,5.16
CA-023,Humboldt County,California,1.79,-9.87,4,11.66
CA-025,Imperial County,California,0,-0.53,1,0.53
CA-027,Inyo County,California,0.09,-0.94,12,1.03
CA-029,Kern County,California,0.16,-1.6,7,1.76
CA-031,Kings County,California,0.11,-1.42,6,1.53
CA-033,Lake County,California,0.58,-8.47,5,9.05
CA-035,Lassen County,California,0.75,-2.58,13,3.33
CA-037,Los Angeles County,California,0.07,-3.22,5,3.29
CA-039,Madera County,California,0.92,-3.52,16,4.44
CA-041,Marin County,California,0.1,-7.69,2,7.79
CA-043,Mariposa County,California,1.43,-4.94,17,6.37
CA-045,Mendocino County,California,0.88,-9.59,3,10.47
CA-047,Merced County,California,0.39,-1.87,8,2.26
CA-049,Modoc County,California,0.51,-2.19,5,2.7
CA-051,Mono County,California,1.08,-1.56,35,2.64
CA-053,Monterey County,California,0.11,-4.28,5,4.39
CA-055,Napa County,California,0.13,-6.74,2,6.87
CA-057,Nevada County,California,2.01,-7.6,14,9.61
CA-059,Orange County,California,0.04,-2.82,4,2.86
CA-061,Placer County,California,2.26,-6.45,16,8.71
CA-063,Plumas County,California,1.27,-6.49,13,7.76
CA-065,Riverside County,California,0.03,-1.51,4,1.54
CA-067,Sacramento County,California,0.22,-3.68,3,3.9
CA-069,San Benito County,California,0.22,-3.23,5,3.45
CA-071,San Bernardino County,California,0.02,-1.15,4,1.17
CA-073,San Diego County,California,0.14,-2.6,4,2.74
CA-075,San Francisco County,California,0.08,-5.19,2,5.27
CA-077,San Joaquin County,California,0.21,-2.72,4,2.93
CA-079,San Luis Obispo County,California,0.01,-3.7,1,3.71
CA-081,San Mateo County,California,0.07,-6.13,2,6.2
CA-083,Santa Barbara County,California,0.02,-4.05,3,4.07
CA-085,Santa Clara County,California,0.2,-4.64,3,4.84
CA-087,Santa Cruz County,California,0.08,-7.11,2,7.19
CA-089,Shasta County,California,0.64,-6.98,4,7.62
CA-091,Sierra County,California,1.86,-6.71,17,8.57
CA-093,Siskiyou County,California,1.31,-5.43,5,6.74
CA-095,Solano County,California,0.13,-4.24,2,4.37
CA-097,Sonoma County,California,0.25,-8.87,2,9.12
CA-099,Stanislaus County,California,0.41,-2.35,8,2.76
CA-101,Sutter County,California,0.31,-3.62,4,3.93
CA-103,Tehama County,California,0.5,-6.36,3,6.86
CA-105,Trinity County,California,1.54,-9.23,5,10.77
CA-107,Tulare County,California,0.59,-3.53,8,4.12
CA-109,Tuolumne County,California,2.22,-5.46,23,7.68
CA-111,Ventura County,California,0.09,-4.35,4,4.44
CA-113,Yolo County,California,0.2,-4.05,3,4.25
CA-115,Yuba County,California,1.06,-6.37,7,7.43
