September 2014 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.39,0.17,105,0.22
CA-003,Alpine County,California,1.52,0.69,109,0.83
CA-005,Amador County,California,0.93,0.38,106,0.55
CA-007,Butte County,California,0.72,0.07,94,0.65
CA-009,Calaveras County,California,0.87,0.4,108,0.47
CA-011,Colusa County,California,0.82,0.55,115,0.27
CA-013,Contra Costa County,California,0.37,0.18,106,0.19
CA-015,Del Norte County,California,3.74,1.96,113,1.78
CA-017,El Dorado County,California,1.53,0.79,109,0.74
CA-019,Fresno County,California,0.32,-0.07,91,0.39
CA-021,Glenn County,California,1.12,0.74,116,0.38
CA-023,Humboldt County,California,2.91,1.84,118,1.07
CA-025,Imperial County,California,0.39,0.12,101,0.27
CA-027,Inyo County,California,0.37,0.09,99,0.28
CA-029,Kern County,California,0.01,-0.17,35,0.18
CA-031,Kings County,California,0.01,-0.12,55,0.13
CA-033,Lake County,California,1.01,0.52,107,0.49
CA-035,Lassen County,California,0.52,-0.11,79,0.63
CA-037,Los Angeles County,California,0.05,-0.16,67,0.21
CA-039,Madera County,California,0.47,0.06,98,0.41
CA-041,Marin County,California,0.52,0.22,101,0.3
CA-043,Mariposa County,California,0.68,0.16,100,0.52
CA-045,Mendocino County,California,1.41,0.75,107,0.66
CA-047,Merced County,California,0.05,-0.11,76,0.16
CA-049,Modoc County,California,0.44,-0.25,59,0.69
CA-051,Mono County,California,0.59,0.06,91,0.53
CA-053,Monterey County,California,0.12,-0.08,91,0.2
CA-055,Napa County,California,0.5,0.21,103,0.29
CA-057,Nevada County,California,1.09,0.29,102,0.8
CA-059,Orange County,California,0.12,-0.08,92,0.2
CA-061,Placer County,California,1.33,0.62,108,0.71
CA-063,Plumas County,California,0.94,0.1,92,0.84
CA-065,Riverside County,California,0.54,0.2,105,0.34
CA-067,Sacramento County,California,0.42,0.2,105,0.22
CA-069,San Benito County,California,0.1,-0.1,88,0.2
CA-071,San Bernardino County,California,0.46,0.12,97,0.34
CA-073,San Diego County,California,0.23,-0.05,87,0.28
CA-075,San Francisco County,California,0.58,0.33,108,0.25
CA-077,San Joaquin County,California,0.42,0.23,112,0.19
CA-079,San Luis Obispo County,California,0.01,-0.17,41,0.18
CA-081,San Mateo County,California,0.53,0.27,109,0.26
CA-083,Santa Barbara County,California,0,-0.16,1,0.16
CA-085,Santa Clara County,California,0.4,0.16,108,0.24
CA-087,Santa Cruz County,California,0.75,0.47,110,0.28
CA-089,Shasta County,California,1.8,0.93,112,0.87
CA-091,Sierra County,California,1.16,0.29,99,0.87
CA-093,Siskiyou County,California,2.41,1.47,118,0.94
CA-095,Solano County,California,0.48,0.28,108,0.2
CA-097,Sonoma County,California,0.89,0.5,108,0.39
CA-099,Stanislaus County,California,0.22,0.05,107,0.17
CA-101,Sutter County,California,0.45,0.18,101,0.27
CA-103,Tehama County,California,1.65,1.02,116,0.63
CA-105,Trinity County,California,2.76,1.78,118,0.98
CA-107,Tulare County,California,0.31,-0.06,92,0.37
CA-109,Tuolumne County,California,0.96,0.22,101,0.74
CA-111,Ventura County,California,0,-0.22,1,0.22
CA-113,Yolo County,California,0.41,0.19,106,0.22
CA-115,Yuba County,California,0.64,0.13,96,0.51
