March 2014 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,2.02,-0.85,54,2.87
CA-003,Alpine County,California,3.45,-1.65,54,5.1
CA-005,Amador County,California,4.66,-0.95,61,5.61
CA-007,Butte County,California,9.06,2.73,101,6.34
CA-009,Calaveras County,California,4.52,-1.06,60,5.58
CA-011,Colusa County,California,3.51,0.47,88,3.04
CA-013,Contra Costa County,California,2.12,-0.64,58,2.76
CA-015,Del Norte County,California,13.72,3.68,106,10.04
CA-017,El Dorado County,California,6.15,-0.6,66,6.75
CA-019,Fresno County,California,1.76,-1.42,44,3.18
CA-021,Glenn County,California,5.3,1.78,103,3.52
CA-023,Humboldt County,California,10.35,2.29,93,8.06
CA-025,Imperial County,California,0.04,-0.33,24,0.37
CA-027,Inyo County,California,0.84,0,81,0.84
CA-029,Kern County,California,0.98,-0.6,57,1.58
CA-031,Kings County,California,0.73,-0.63,44,1.36
CA-033,Lake County,California,8.31,2.43,100,5.88
CA-035,Lassen County,California,3.64,1.21,110,2.44
CA-037,Los Angeles County,California,1.26,-1.55,46,2.81
CA-039,Madera County,California,1.94,-1.9,37,3.84
CA-041,Marin County,California,4.09,-0.74,64,4.83
CA-043,Mariposa County,California,3.06,-2.26,42,5.32
CA-045,Mendocino County,California,10.79,3.76,108,7.03
CA-047,Merced County,California,1.43,-0.46,61,1.89
CA-049,Modoc County,California,3.49,1.46,115,2.03
CA-051,Mono County,California,1.23,-0.81,46,2.04
CA-053,Monterey County,California,2.13,-1.17,54,3.3
CA-055,Napa County,California,3.44,-0.88,64,4.32
CA-057,Nevada County,California,7.86,0.45,82,7.41
CA-059,Orange County,California,1.08,-1.34,44,2.42
CA-061,Placer County,California,6.33,-0.45,70,6.78
CA-063,Plumas County,California,8.03,2.36,103,5.67
CA-065,Riverside County,California,0.66,-0.65,52,1.31
CA-067,Sacramento County,California,2.21,-0.6,61,2.81
CA-069,San Benito County,California,2.19,-0.62,61,2.81
CA-071,San Bernardino County,California,0.46,-0.5,47,0.96
CA-073,San Diego County,California,1.26,-1.26,44,2.52
CA-075,San Francisco County,California,3.3,-0.18,76,3.48
CA-077,San Joaquin County,California,1.89,-0.31,66,2.2
CA-079,San Luis Obispo County,California,1.78,-1.12,52,2.9
CA-081,San Mateo County,California,2.78,-1.55,48,4.33
CA-083,Santa Barbara County,California,2.04,-1.32,58,3.36
CA-085,Santa Clara County,California,2.56,-1.15,54,3.71
CA-087,Santa Cruz County,California,3.71,-1.32,59,5.03
CA-089,Shasta County,California,8.91,3.39,111,5.52
CA-091,Sierra County,California,6.95,0.48,85,6.47
CA-093,Siskiyou County,California,6.99,2.34,109,4.65
CA-095,Solano County,California,1.96,-0.88,52,2.84
CA-097,Sonoma County,California,5.42,-0.3,74,5.72
CA-099,Stanislaus County,California,1.75,-0.51,60,2.26
CA-101,Sutter County,California,2.21,-0.46,64,2.67
CA-103,Tehama County,California,7.79,2.78,106,5.01
CA-105,Trinity County,California,11.05,3.64,107,7.41
CA-107,Tulare County,California,2.37,-1.31,52,3.68
CA-109,Tuolumne County,California,4.75,-1.59,57,6.34
CA-111,Ventura County,California,2.25,-1.51,55,3.76
CA-113,Yolo County,California,2.04,-0.8,55,2.84
CA-115,Yuba County,California,6.45,0.93,91,5.52
