February 2022 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.05,-3.29,3,3.34
CA-003,Alpine County,California,0.64,-5.29,8,5.93
CA-005,Amador County,California,0.37,-5.68,4,6.05
CA-007,Butte County,California,0.09,-7.52,2,7.61
CA-009,Calaveras County,California,0.35,-5.62,4,5.97
CA-011,Colusa County,California,0.01,-4.07,2,4.08
CA-013,Contra Costa County,California,0.03,-3.34,3,3.37
CA-015,Del Norte County,California,1.48,-10.14,2,11.62
CA-017,El Dorado County,California,0.77,-6.82,8,7.59
CA-019,Fresno County,California,0.21,-3.35,5,3.56
CA-021,Glenn County,California,0.01,-4.65,2,4.66
CA-023,Humboldt County,California,0.72,-9.34,2,10.06
CA-025,Imperial County,California,0.02,-0.48,15,0.5
CA-027,Inyo County,California,0.05,-1.02,10,1.07
CA-029,Kern County,California,0.16,-1.65,8,1.81
CA-031,Kings County,California,0.09,-1.41,8,1.5
CA-033,Lake County,California,0.06,-7.65,2,7.71
CA-035,Lassen County,California,0.22,-2.58,2,2.8
CA-037,Los Angeles County,California,0.17,-3.25,14,3.42
CA-039,Madera County,California,0.12,-3.89,5,4.01
CA-041,Marin County,California,0.07,-6.48,3,6.55
CA-043,Mariposa County,California,0.27,-5.52,6,5.79
CA-045,Mendocino County,California,0.17,-8.65,2,8.82
CA-047,Merced County,California,0.03,-2.07,2,2.1
CA-049,Modoc County,California,0.36,-1.85,5,2.21
CA-051,Mono County,California,0.13,-2.29,4,2.42
CA-053,Monterey County,California,0.14,-3.96,4,4.1
CA-055,Napa County,California,0.06,-5.82,3,5.88
CA-057,Nevada County,California,0.58,-8.17,4,8.75
CA-059,Orange County,California,0.21,-2.74,14,2.95
CA-061,Placer County,California,0.69,-7.23,7,7.92
CA-063,Plumas County,California,0.29,-6.44,2,6.73
CA-065,Riverside County,California,0.24,-1.33,22,1.57
CA-067,Sacramento County,California,0.02,-3.47,2,3.49
CA-069,San Benito County,California,0.04,-3.28,3,3.32
CA-071,San Bernardino County,California,0.19,-0.98,23,1.17
CA-073,San Diego County,California,0.95,-1.84,33,2.79
CA-075,San Francisco County,California,0.03,-4.41,3,4.44
CA-077,San Joaquin County,California,0.03,-2.49,2,2.52
CA-079,San Luis Obispo County,California,0.05,-3.54,3,3.59
CA-081,San Mateo County,California,0.1,-5.15,3,5.25
CA-083,Santa Barbara County,California,0.14,-4.04,7,4.18
CA-085,Santa Clara County,California,0.16,-4.04,3,4.2
CA-087,Santa Cruz County,California,0.08,-6.17,3,6.25
CA-089,Shasta County,California,0.07,-6.68,2,6.75
CA-091,Sierra County,California,0.71,-7.06,8,7.77
CA-093,Siskiyou County,California,0.41,-5.21,2,5.62
CA-095,Solano County,California,0.02,-3.74,2,3.76
CA-097,Sonoma County,California,0.08,-7.54,2,7.62
CA-099,Stanislaus County,California,0.07,-2.46,4,2.53
CA-101,Sutter County,California,0,-3.49,1,3.49
CA-103,Tehama County,California,0.03,-5.99,2,6.02
CA-105,Trinity County,California,0.21,-9.14,1,9.35
CA-107,Tulare County,California,0.59,-3.55,10,4.14
CA-109,Tuolumne County,California,0.44,-6.59,6,7.03
CA-111,Ventura County,California,0.09,-4.45,5,4.54
CA-113,Yolo County,California,0.01,-3.85,2,3.86
CA-115,Yuba County,California,0.09,-6.71,1,6.8
