January 2022 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.17,-3.8,3,3.97
CA-003,Alpine County,California,0.13,-6.47,1,6.6
CA-005,Amador County,California,0.28,-6.42,2,6.7
CA-007,Butte County,California,0.9,-7.83,7,8.73
CA-009,Calaveras County,California,0.21,-6.45,2,6.66
CA-011,Colusa County,California,0.23,-4.23,2,4.46
CA-013,Contra Costa County,California,0.2,-3.89,3,4.09
CA-015,Del Norte County,California,4.79,-9.11,16,13.9
CA-017,El Dorado County,California,0.47,-7.96,2,8.43
CA-019,Fresno County,California,0.03,-3.72,1,3.75
CA-021,Glenn County,California,0.28,-4.88,4,5.16
CA-023,Humboldt County,California,3.24,-8.42,13,11.66
CA-025,Imperial County,California,0,-0.53,1,0.53
CA-027,Inyo County,California,0.01,-1.02,1,1.03
CA-029,Kern County,California,0.06,-1.7,3,1.76
CA-031,Kings County,California,0.01,-1.52,3,1.53
CA-033,Lake County,California,1.03,-8.02,9,9.05
CA-035,Lassen County,California,0.26,-3.07,4,3.33
CA-037,Los Angeles County,California,0.14,-3.15,7,3.29
CA-039,Madera County,California,0.03,-4.41,1,4.44
CA-041,Marin County,California,1.08,-6.71,10,7.79
CA-043,Mariposa County,California,0.03,-6.34,1,6.37
CA-045,Mendocino County,California,1.62,-8.85,9,10.47
CA-047,Merced County,California,0.03,-2.23,2,2.26
CA-049,Modoc County,California,0.56,-2.14,7,2.7
CA-051,Mono County,California,0.01,-2.63,1,2.64
CA-053,Monterey County,California,0.1,-4.29,2,4.39
CA-055,Napa County,California,0.82,-6.05,8,6.87
CA-057,Nevada County,California,0.97,-8.64,4,9.61
CA-059,Orange County,California,0.07,-2.79,6,2.86
CA-061,Placer County,California,0.68,-8.03,2,8.71
CA-063,Plumas County,California,0.68,-7.08,5,7.76
CA-065,Riverside County,California,0.04,-1.5,5,1.54
CA-067,Sacramento County,California,0.08,-3.82,2,3.9
CA-069,San Benito County,California,0.03,-3.42,1,3.45
CA-071,San Bernardino County,California,0.05,-1.12,7,1.17
CA-073,San Diego County,California,0.25,-2.49,8,2.74
CA-075,San Francisco County,California,0.63,-4.64,7,5.27
CA-077,San Joaquin County,California,0.04,-2.89,2,2.93
CA-079,San Luis Obispo County,California,0.12,-3.59,4,3.71
CA-081,San Mateo County,California,0.54,-5.66,6,6.2
CA-083,Santa Barbara County,California,0.19,-3.88,6,4.07
CA-085,Santa Clara County,California,0.15,-4.69,2,4.84
CA-087,Santa Cruz County,California,0.49,-6.7,5,7.19
CA-089,Shasta County,California,1.52,-6.1,13,7.62
CA-091,Sierra County,California,0.64,-7.93,3,8.57
CA-093,Siskiyou County,California,1.74,-5,11,6.74
CA-095,Solano County,California,0.36,-4.01,6,4.37
CA-097,Sonoma County,California,1.03,-8.09,8,9.12
CA-099,Stanislaus County,California,0.04,-2.72,2,2.76
CA-101,Sutter County,California,0.09,-3.84,1,3.93
CA-103,Tehama County,California,0.62,-6.24,7,6.86
CA-105,Trinity County,California,2.07,-8.7,11,10.77
CA-107,Tulare County,California,0.02,-4.1,2,4.12
CA-109,Tuolumne County,California,0.06,-7.62,1,7.68
CA-111,Ventura County,California,0.3,-4.14,9,4.44
CA-113,Yolo County,California,0.27,-3.98,4,4.25
CA-115,Yuba County,California,0.7,-6.73,4,7.43
