May 2013 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,74.8,3.5,109,71.3
CA-003,Alpine County,California,58.4,1.4,79,57
CA-005,Amador County,California,76.2,2.9,93,73.3
CA-007,Butte County,California,79.3,3.4,100,75.9
CA-009,Calaveras County,California,76.7,2.6,89,74.1
CA-011,Colusa County,California,82.2,2.8,89,79.4
CA-013,Contra Costa County,California,77.4,3.8,112,73.6
CA-015,Del Norte County,California,67.8,4.3,116,63.5
CA-017,El Dorado County,California,70.2,2.1,86,68.1
CA-019,Fresno County,California,74.4,2.6,93,71.8
CA-021,Glenn County,California,79.5,2.5,87,77
CA-023,Humboldt County,California,69.8,4.5,117,65.3
CA-025,Imperial County,California,95.6,3,105,92.6
CA-027,Inyo County,California,81.7,2.8,94,78.9
CA-029,Kern County,California,81.5,3.3,97,78.2
CA-031,Kings County,California,85,2.3,90,82.7
CA-033,Lake County,California,74.2,2.6,87,71.6
CA-035,Lassen County,California,66,1.6,86,64.4
CA-037,Los Angeles County,California,78.1,5,119,73.1
CA-039,Madera County,California,75.1,2.3,89,72.8
CA-041,Marin County,California,68.4,4.1,117,64.3
CA-043,Mariposa County,California,73.3,2.1,88,71.2
CA-045,Mendocino County,California,71.1,2.8,100,68.3
CA-047,Merced County,California,83.2,3.8,112,79.4
CA-049,Modoc County,California,65.3,1.4,84,63.9
CA-051,Mono County,California,63.8,2.6,95,61.2
CA-053,Monterey County,California,77.4,3.8,115,73.6
CA-055,Napa County,California,79.1,4.5,117,74.6
CA-057,Nevada County,California,69.4,2.6,91,66.8
CA-059,Orange County,California,76.4,4.6,117,71.8
CA-061,Placer County,California,71.3,2.8,93,68.5
CA-063,Plumas County,California,65.4,1.7,83,63.7
CA-065,Riverside County,California,88.3,3.9,110,84.4
CA-067,Sacramento County,California,83.3,3.8,112,79.5
CA-069,San Benito County,California,77.3,3.7,113,73.6
CA-071,San Bernardino County,California,87.1,3.5,102,83.6
CA-073,San Diego County,California,80,4.7,117,75.3
CA-075,San Francisco County,California,68.1,3.3,117,64.8
CA-077,San Joaquin County,California,82.8,3.9,112,78.9
CA-079,San Luis Obispo County,California,79.2,5.6,121,73.6
CA-081,San Mateo County,California,69.2,3.3,117,65.9
CA-083,Santa Barbara County,California,74.5,5.8,124,68.7
CA-085,Santa Clara County,California,74.8,3.9,120,70.9
CA-087,Santa Cruz County,California,72.8,4.5,122,68.3
CA-089,Shasta County,California,74.2,3,95,71.2
CA-091,Sierra County,California,64.7,2.4,89,62.3
CA-093,Siskiyou County,California,67.4,3.7,102,63.7
CA-095,Solano County,California,81.4,4.7,121,76.7
CA-097,Sonoma County,California,73.7,4.4,120,69.3
CA-099,Stanislaus County,California,81.9,3.5,111,78.4
CA-101,Sutter County,California,84.6,3.7,104,80.9
CA-103,Tehama County,California,77.1,3.1,96,74
CA-105,Trinity County,California,71.2,3.8,99,67.4
CA-107,Tulare County,California,72.3,2.5,91,69.8
CA-109,Tuolumne County,California,66.6,2.2,86,64.4
CA-111,Ventura County,California,75.6,6.9,124,68.7
CA-113,Yolo County,California,83.2,3.6,107,79.6
CA-115,Yuba County,California,80.4,3.5,100,76.9
