February 2013 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,59.4,1.4,87,58
CA-003,Alpine County,California,42.6,2.2,94,40.4
CA-005,Amador County,California,56.8,1.4,85,55.4
CA-007,Butte County,California,60.7,4.8,114,55.9
CA-009,Calaveras County,California,57.4,1.6,89,55.8
CA-011,Colusa County,California,63.2,4.7,118,58.5
CA-013,Contra Costa County,California,60.9,2.3,101,58.6
CA-015,Del Norte County,California,52.2,4,114,48.2
CA-017,El Dorado County,California,52.7,1.9,92,50.8
CA-019,Fresno County,California,54.1,1.1,76,53
CA-021,Glenn County,California,61.8,5.4,120,56.4
CA-023,Humboldt County,California,53.2,2.2,92,51
CA-025,Imperial County,California,71.2,-0.5,60,71.7
CA-027,Inyo County,California,57.8,1.5,80,56.3
CA-029,Kern County,California,60.6,1.9,89,58.7
CA-031,Kings County,California,62.1,1.2,80,60.9
CA-033,Lake County,California,58.4,4.5,114,53.9
CA-035,Lassen County,California,45.3,2.4,93,42.9
CA-037,Los Angeles County,California,62.2,2.5,97,59.7
CA-039,Madera County,California,54.8,1.2,76,53.6
CA-041,Marin County,California,60.4,3.7,116,56.7
CA-043,Mariposa County,California,54.1,1,74,53.1
CA-045,Mendocino County,California,57.3,2.9,100,54.4
CA-047,Merced County,California,61.3,1.9,92,59.4
CA-049,Modoc County,California,44.8,2.9,94,41.9
CA-051,Mono County,California,43.9,2.2,88,41.7
CA-053,Monterey County,California,61.5,1.3,78,60.2
CA-055,Napa County,California,62.2,4.4,115,57.8
CA-057,Nevada County,California,51.7,2.6,95,49.1
CA-059,Orange County,California,65.2,0.2,62,65
CA-061,Placer County,California,53,2.4,96,50.6
CA-063,Plumas County,California,47.3,3.6,108,43.7
CA-065,Riverside County,California,65.5,0.1,68,65.4
CA-067,Sacramento County,California,62.9,2.8,106,60.1
CA-069,San Benito County,California,59.2,2,88,57.2
CA-071,San Bernardino County,California,62,0.6,69,61.4
CA-073,San Diego County,California,63,0.3,67,62.7
CA-075,San Francisco County,California,58.7,0.8,80,57.9
CA-077,San Joaquin County,California,62.6,3,107,59.6
CA-079,San Luis Obispo County,California,62.2,2.8,105,59.4
CA-081,San Mateo County,California,59.2,1.2,84,58
CA-083,Santa Barbara County,California,61.1,2.5,93,58.6
CA-085,Santa Clara County,California,58.8,1.5,88,57.3
CA-087,Santa Cruz County,California,61.2,2.2,98,59
CA-089,Shasta County,California,55.3,4.3,110,51
CA-091,Sierra County,California,46.6,3,102,43.6
CA-093,Siskiyou County,California,48,3.9,109,44.1
CA-095,Solano County,California,63,3.3,112,59.7
CA-097,Sonoma County,California,61.9,4.3,116,57.6
CA-099,Stanislaus County,California,61,2.1,102,58.9
CA-101,Sutter County,California,64,3.9,114,60.1
CA-103,Tehama County,California,59.5,5.5,118,54
CA-105,Trinity County,California,53.4,5.2,119,48.2
CA-107,Tulare County,California,52,0.4,70,51.6
CA-109,Tuolumne County,California,49.1,1.3,82,47.8
CA-111,Ventura County,California,60.6,3.4,104,57.2
CA-113,Yolo County,California,63.7,4,116,59.7
CA-115,Yuba County,California,61.3,3.9,109,57.4
